matricule,name,cisco,studied_at,observation,mention,option
77830-ZRAL,Rakotomamonjy Hery Tiana Fanilo Herilala,Antsiranana,School_75,admis,passable,A2
14447-OZXA,Rasolofo Hery Herilala Fanilo Rina,Mananjary,School_19,admis,passable,A2
24165-AZEV,Randrianarivelo Tovo Miangaly Tojo,Antsiranana,School_40,non admis,passable,A2
11162-BYRU,Randria Mamy Miangaly,Antsiranana,School_1,admis,passable,A1
57672-OJNI,Randria Tojo Haja Miangaly,Mahajanga,School_59,non admis,passable,A1
60045-NMKR,Rasolofo Miangaly Mamy,Ambatondrazaka,School_49,admis,passable,A2
84859-AYBV,Randrianarivelo Mamy Hery,Toliara,School_6,non admis,passable,D
10211-JYCV,Raharinaivo Fitiavana Miangaly Hery,Fianarantsoa,School_10,non admis,passable,A1
69361-FIHM,Raharimanana Tiana Tovo,Farafangana,School_53,admis,passable,A2
53730-XJHG,Andrianarivo Rina Mamy Hasina,Antananarivo,School_10,non admis,bien,A2
99152-WORQ,Rakotoarisoa Finaritra Fitiavana Tovo Tojo,Mahajanga,School_33,non admis,passable,A2
91746-TDOE,Randrianarivelo Tovo Fanilo,Mananjary,School_23,non admis,passable,A2
46387-KDAX,Rakotoarisoa Fanilo Tiana,Antananarivo,School_73,non admis,passable,A2
12086-EIXI,Andrianarivo Soa Tojo,Morondava,School_71,non admis,passable,A2
13030-VKUS,Randria Hasina Rina Hery Andry,Antsirabe,School_88,non admis,passable,L
74689-VSUV,Rajaonarison Haja Herilala Andry,Toamasina,School_82,admis,passable,A1
38150-DUBL,Raharimanana Herilala Soa Tiana Mamy,Farafangana,School_5,admis,bien,A2
21139-LVGU,Andrianarivo Fitiavana Rina,Fianarantsoa,School_52,admis,assez bien,A2
43760-RJGC,Rakotoarisoa Tojo Mamy,Antsiranana,School_91,admis,assez bien,A1
18657-YPPG,Raharinaivo Miangaly Soa,Ambatondrazaka,School_6,non admis,passable,D
82403-NWGY,Rakotomamonjy Fitiavana Miangaly,Toamasina,School_75,non admis,passable,A2
80332-EDCA,Andrianarivo Tiana Tovo,Morondava,School_72,admis,passable,A1
51322-SOQK,Rasolofo Fanilo Mamy Hasina,Morondava,School_96,non admis,passable,A1
79636-ZCCW,Rajaonarison Mamy Soa Miangaly,Fianarantsoa,School_6,non admis,passable,A1
64896-TCHD,Randria Soa Haja Hery,Antananarivo,School_77,admis,très bien,A2
14687-IFSS,Rakotomamonjy Haja Mamy Tiana,Antsiranana,School_48,admis,passable,D
31732-KEPQ,Andrianarivo Mamy Fitiavana Haja Hasina,Antsiranana,School_72,admis,passable,D
71956-FIXJ,Rasolofoson Andry Fitiavana Soa,Antananarivo,School_55,admis,passable,A1
13630-SVYW,Randrianarivelo Hery Andry,Antananarivo,School_25,non admis,assez bien,A1
86021-MBGF,Andrianarivo Finaritra Haja,Mananjary,School_12,non admis,passable,A2
85984-TWVQ,Randrianarivelo Haja Fitiavana Tovo Miangaly,Morondava,School_31,non admis,passable,A1
56367-CRXH,Randria Haja Finaritra,Morondava,School_22,non admis,assez bien,S
85416-YTWO,Randrianarivelo Soa Finaritra Fanilo,Antananarivo,School_12,non admis,passable,A1
90714-BFBC,Randria Miangaly Tovo Tojo,Ambatondrazaka,School_20,non admis,passable,A2
46751-UNJQ,Rasolofoson Finaritra Haja Soa Rina,Antsirabe,School_69,admis,passable,D
77161-GRYG,Raharinaivo Haja Tiana,Antsirabe,School_90,admis,passable,D
60370-QWZH,Rakotomamonjy Tovo Andry,Antananarivo,School_13,non admis,passable,A2
12776-OOQX,Randrianarivelo Haja Tojo Soa,Mananjary,School_76,non admis,passable,A2
87543-LLKH,Andrianarivo Tojo Andry Mamy,Antsirabe,School_46,admis,passable,S
12916-JEPR,Rajaonarison Fitiavana Mamy Tojo Tovo,Farafangana,School_17,non admis,passable,A2
40475-UCZV,Rakotomamonjy Mamy Tojo,Fianarantsoa,School_89,admis,passable,OSE
96329-MNSE,Raharinaivo Tojo Fitiavana Hasina,Mananjary,School_5,non admis,passable,OSE
62528-OTGZ,Rakotoarisoa Andry Tovo Rina Tiana,Fianarantsoa,School_36,non admis,passable,A2
75616-KLKG,Randrianarivelo Herilala Rina Tojo Mamy,Toliara,School_45,non admis,passable,OSE
13090-EVPC,Rasolofoson Haja Miangaly,Toamasina,School_55,admis,passable,A1
65365-AMKO,Rakotomamonjy Fitiavana Tovo,Toliara,School_48,non admis,passable,A2
37866-NCIF,Rakotoarisoa Rina Fitiavana,Antananarivo,School_15,non admis,passable,A2
42413-SUFS,Raharinaivo Fitiavana Fanilo Tiana Herilala,Mananjary,School_48,admis,passable,D
65857-CYSZ,Andrianarivo Herilala Soa Tiana Finaritra,Farafangana,School_64,non admis,passable,A1
28898-YNOA,Andrianarivo Andry Hery,Mananjary,School_83,admis,passable,S
51695-YDBL,Rasolofo Andry Tojo Hasina Hery,Mananjary,School_36,admis,passable,OSE
11895-KCWE,Rakotoarisoa Hasina Tojo,Farafangana,School_23,non admis,passable,A1
86671-ECDN,Rakotoarisoa Fanilo Fitiavana Andry,Toliara,School_48,admis,passable,A1
94368-XGBL,Raharimanana Mamy Tovo Soa Miangaly,Fianarantsoa,School_49,non admis,passable,C
15475-TLER,Rakotoarisoa Miangaly Haja,Toliara,School_32,non admis,bien,A1
49659-DJYE,Raharinaivo Andry Hasina,Toamasina,School_65,non admis,passable,L
16973-XAYC,Andrianarivo Tovo Andry Haja Hasina,Fianarantsoa,School_87,admis,passable,L
24687-WIUF,Rakotoarisoa Rina Haja,Fianarantsoa,School_44,admis,passable,D
20212-JCCJ,Rasolofo Hery Tiana,Mahajanga,School_40,non admis,passable,A2
68006-XSKT,Rasolofoson Hasina Haja Hery,Antananarivo,School_8,non admis,passable,A2
99438-OOOD,Rakotomamonjy Rina Andry,Toliara,School_13,non admis,passable,A2
69659-JIQK,Andrianarivo Finaritra Tojo,Antsiranana,School_66,admis,passable,OSE
24604-ICKF,Rakotoarisoa Fitiavana Haja Fanilo Herilala,Antananarivo,School_44,admis,passable,A1
12726-NOJK,Randria Herilala Soa,Toamasina,School_39,admis,passable,A2
38165-CQSK,Rasolofo Soa Tiana Rina Finaritra,Toamasina,School_2,non admis,passable,A2
49009-NTIE,Rasolofo Hery Haja,Mahajanga,School_100,non admis,passable,A1
17879-BLMQ,Raharinaivo Fitiavana Finaritra Tiana Haja,Toliara,School_63,non admis,passable,S
67403-GXHI,Randrianarivelo Tovo Hery Rina,Antsirabe,School_7,non admis,bien,A2
13863-HQZJ,Raharimanana Tiana Fanilo,Farafangana,School_37,admis,passable,A1
32954-HNCW,Rajaonarison Andry Tojo Miangaly,Toamasina,School_21,non admis,assez bien,A1
42120-YNWY,Randria Soa Herilala Hasina,Antsirabe,School_91,non admis,passable,D
12821-NGOU,Rajaonarison Hery Herilala Mamy,Fianarantsoa,School_61,admis,passable,D
51323-SKFT,Raharinaivo Rina Tojo,Fianarantsoa,School_19,admis,passable,A2
29664-PLGM,Randria Tojo Tovo,Toamasina,School_1,non admis,passable,A2
66516-PKZR,Andrianarivo Mamy Miangaly Herilala,Toliara,School_43,non admis,passable,S
26418-EUFW,Rakotoarisoa Fanilo Rina,Ambatondrazaka,School_41,admis,passable,A2
24994-DWFS,Rasolofoson Hery Tojo Hasina Mamy,Toamasina,School_26,non admis,passable,A2
98194-UNJA,Rakotomamonjy Mamy Herilala,Mananjary,School_87,non admis,bien,A1
19067-RSNX,Raharinaivo Hery Mamy Rina,Antananarivo,School_46,non admis,bien,S
98102-CWVU,Rasolofoson Miangaly Haja,Mananjary,School_68,admis,passable,A2
65107-ZXGG,Andrianarivo Miangaly Hery Andry,Toamasina,School_82,admis,passable,A2
94561-BEVV,Rakotomamonjy Tiana Rina Miangaly Tovo,Toamasina,School_25,admis,passable,S
87113-ADVZ,Rakotomamonjy Mamy Soa Fitiavana,Morondava,School_13,non admis,très bien,C
42491-OUWT,Randrianarivelo Herilala Fitiavana Mamy,Mananjary,School_51,non admis,passable,OSE
60782-DTNB,Rakotomamonjy Rina Tovo,Toliara,School_63,non admis,passable,S
64077-ITCM,Randria Fitiavana Finaritra,Farafangana,School_78,non admis,assez bien,L
92142-XMKX,Rakotoarisoa Mamy Soa Rina,Antsiranana,School_51,admis,très bien,C
20593-NQOM,Rajaonarison Fanilo Herilala Rina,Toliara,School_65,admis,passable,D
49200-CHQY,Andrianarivo Hasina Tiana,Toamasina,School_45,admis,passable,C
61215-QYBC,Randrianarivelo Tovo Andry Hasina Finaritra,Morondava,School_72,non admis,passable,A1
82699-FSEF,Rasolofoson Fitiavana Rina Miangaly Tovo,Toliara,School_75,non admis,passable,S
83853-URAJ,Rasolofo Rina Andry,Toamasina,School_93,non admis,passable,A1
95127-DGDA,Raharimanana Hery Rina Tiana Soa,Ambatondrazaka,School_80,non admis,passable,D
29534-DDNI,Rasolofoson Herilala Rina Tovo,Mahajanga,School_74,non admis,passable,A2
60161-JJRG,Raharinaivo Mamy Haja Tojo Miangaly,Ambatondrazaka,School_74,admis,passable,A2
84516-QFOH,Randria Haja Miangaly,Farafangana,School_35,non admis,très bien,A1
51430-TTTP,Rasolofoson Herilala Fitiavana Soa Miangaly,Antsirabe,School_46,non admis,passable,A1
81265-EOGZ,Raharinaivo Tojo Soa Tiana Mamy,Antsirabe,School_65,non admis,passable,A1
47735-TMBB,Randria Tovo Mamy Haja Tiana,Fianarantsoa,School_6,non admis,passable,A1
40626-HSWD,Rasolofo Tovo Tiana Miangaly,Mahajanga,School_58,admis,bien,A2
52097-RQWN,Randria Hery Rina,Morondava,School_25,admis,passable,A1
48361-PVTV,Randria Tiana Hery Mamy Soa,Mahajanga,School_25,admis,passable,A1
47417-ECAO,Rakotomamonjy Rina Mamy,Fianarantsoa,School_38,admis,passable,A1
25649-UYWU,Raharimanana Fanilo Tovo Hasina,Antsirabe,School_71,non admis,passable,A1
26188-NKKV,Randrianarivelo Haja Tojo Finaritra,Toamasina,School_89,non admis,bien,A1
32270-YSOY,Raharimanana Miangaly Hery,Antsirabe,School_75,non admis,passable,A2
28578-YIGT,Randrianarivelo Miangaly Hasina Fanilo Fitiavana,Farafangana,School_1,non admis,passable,A2
10830-UBFL,Rasolofoson Tojo Herilala Rina,Antsiranana,School_10,admis,passable,A2
78475-GHRP,Andrianarivo Soa Finaritra,Antananarivo,School_32,admis,passable,C
54791-KDAQ,Raharimanana Tiana Fitiavana Andry Tojo,Mananjary,School_3,non admis,passable,OSE
59703-OQAZ,Rasolofoson Mamy Rina Hery Andry,Morondava,School_42,non admis,passable,A1
21145-MQQB,Rakotoarisoa Finaritra Hasina Mamy,Toamasina,School_34,admis,passable,C
68970-KHJW,Randrianarivelo Soa Haja Tovo,Morondava,School_36,non admis,passable,A1
10631-VGVL,Rasolofoson Miangaly Tiana Finaritra Herilala,Toliara,School_84,non admis,passable,A1
87713-EBMB,Raharinaivo Tiana Haja Fitiavana,Antsirabe,School_94,admis,passable,A2
40229-VGOO,Andrianarivo Fanilo Soa Finaritra Herilala,Ambatondrazaka,School_91,non admis,passable,A1
17885-VMNC,Rasolofoson Miangaly Tiana Tovo,Antananarivo,School_53,admis,passable,A1
19842-TDXZ,Rakotoarisoa Andry Soa Fanilo Fitiavana,Morondava,School_74,admis,bien,A1
69222-RQIR,Raharimanana Fanilo Mamy Tojo Miangaly,Morondava,School_3,non admis,passable,A1
97273-LOPG,Raharinaivo Soa Haja Tojo,Mahajanga,School_40,non admis,passable,A2
56863-VKGA,Rajaonarison Hasina Rina,Ambatondrazaka,School_85,non admis,passable,A2
79322-NGTJ,Raharinaivo Soa Hery Tiana Tojo,Antsirabe,School_71,admis,bien,A2
16144-XSTS,Randrianarivelo Fitiavana Fanilo Tovo Hery,Antananarivo,School_88,non admis,passable,A2
85443-SXKI,Rasolofoson Hasina Fanilo Mamy Rina,Mahajanga,School_97,admis,passable,C
55249-YLUH,Rajaonarison Rina Tovo Fanilo Hasina,Mananjary,School_24,non admis,passable,C
16737-XIAV,Andrianarivo Miangaly Andry Hery Tovo,Mananjary,School_86,admis,passable,A2
78606-VIUL,Raharimanana Miangaly Finaritra Hasina,Antsirabe,School_32,non admis,très bien,A1
94399-ICBP,Rakotomamonjy Mamy Tovo Haja Tojo,Toamasina,School_30,admis,assez bien,A2
64430-WDZZ,Rakotomamonjy Fanilo Haja Hery,Mahajanga,School_47,admis,passable,S
86729-KLYN,Randrianarivelo Mamy Tojo,Morondava,School_37,admis,passable,D
22670-SEHN,Rakotoarisoa Tovo Hasina Tojo Tiana,Fianarantsoa,School_65,admis,passable,A1
93510-JFIV,Rasolofoson Fitiavana Finaritra Andry,Antsiranana,School_50,non admis,passable,A1
19572-CXKJ,Rasolofoson Finaritra Herilala,Antsiranana,School_64,non admis,assez bien,D
67984-ETAJ,Randrianarivelo Tojo Tovo,Antsiranana,School_77,admis,passable,A2
37523-VEJF,Rasolofoson Tovo Haja,Antsiranana,School_78,admis,passable,D
67126-TCYN,Raharimanana Tojo Rina,Fianarantsoa,School_4,non admis,assez bien,A1
12673-JSDX,Andrianarivo Tovo Tojo Andry,Fianarantsoa,School_60,non admis,passable,D
78674-PTQE,Rajaonarison Tojo Hery Hasina Finaritra,Mahajanga,School_4,non admis,passable,C
83408-SUOL,Rajaonarison Miangaly Rina,Antsiranana,School_4,admis,passable,D
55689-CVLV,Rasolofo Andry Tojo,Toliara,School_24,non admis,passable,A2
62443-VCUN,Rakotomamonjy Tojo Miangaly Herilala Tiana,Toamasina,School_50,admis,bien,C
62021-CVNP,Andrianarivo Finaritra Fanilo Herilala,Farafangana,School_76,admis,passable,S
70714-WRMG,Rakotoarisoa Soa Fitiavana Fanilo,Morondava,School_36,admis,très bien,A1
11335-HSGJ,Rasolofoson Miangaly Tovo Tiana,Antsirabe,School_35,non admis,très bien,A2
78426-DNMF,Rajaonarison Haja Herilala Andry,Fianarantsoa,School_41,admis,passable,A2
12635-YSLP,Randria Hasina Tojo,Ambatondrazaka,School_55,admis,passable,A2
91402-HGTL,Rakotomamonjy Haja Herilala Soa Mamy,Mahajanga,School_70,non admis,très bien,A1
43649-VODE,Rakotoarisoa Tojo Fanilo,Toliara,School_38,non admis,passable,A1
84852-EVVU,Randrianarivelo Hery Herilala,Mahajanga,School_40,admis,passable,A2
56766-CZVN,Randria Fanilo Fitiavana,Mananjary,School_91,non admis,très bien,C
16442-UEGT,Rasolofo Mamy Andry,Fianarantsoa,School_86,non admis,passable,A2
38717-YRFT,Raharinaivo Rina Haja,Ambatondrazaka,School_84,non admis,passable,A1
45010-TKEG,Rasolofo Hery Tojo,Ambatondrazaka,School_24,non admis,passable,A1
54791-BCNF,Randria Finaritra Herilala,Antananarivo,School_88,admis,passable,A1
89248-FDCO,Randria Mamy Tovo Tiana,Antsirabe,School_93,admis,passable,A1
11459-IDFQ,Rajaonarison Hery Finaritra,Farafangana,School_98,non admis,passable,D
89622-YCMO,Rasolofoson Mamy Hery Miangaly Tojo,Toliara,School_67,admis,passable,A2
37079-PQOO,Randrianarivelo Tovo Hasina Finaritra,Antananarivo,School_37,non admis,très bien,S
20967-DFAF,Raharinaivo Andry Hasina,Farafangana,School_92,non admis,bien,L
15935-ZUJS,Rakotoarisoa Tiana Tovo Hery Rina,Ambatondrazaka,School_98,non admis,passable,A2
78856-KDVC,Andrianarivo Mamy Tovo,Antananarivo,School_83,non admis,passable,C
77783-ZZOD,Rajaonarison Hasina Herilala,Antananarivo,School_17,non admis,bien,A1
72909-RMAK,Rasolofoson Fanilo Andry Tovo,Toliara,School_5,admis,passable,A2
19531-XMBQ,Rakotomamonjy Tovo Miangaly Mamy Rina,Toliara,School_45,admis,passable,A1
22426-UUBQ,Rajaonarison Mamy Miangaly,Antsirabe,School_85,non admis,passable,C
86198-NAAE,Randrianarivelo Miangaly Tojo Finaritra Tovo,Mahajanga,School_15,non admis,bien,A1
44985-RJSD,Randrianarivelo Hasina Tiana,Farafangana,School_23,admis,passable,A1
70050-RVQF,Andrianarivo Finaritra Soa,Fianarantsoa,School_69,admis,bien,D
90225-ICZI,Rakotoarisoa Herilala Fitiavana,Fianarantsoa,School_55,non admis,passable,A2
97847-KZDI,Andrianarivo Miangaly Tovo,Fianarantsoa,School_98,non admis,passable,A2
85631-JRAW,Rasolofoson Tiana Rina Finaritra Fanilo,Antsirabe,School_95,non admis,passable,A1
85066-CCXZ,Randrianarivelo Hery Rina,Antsiranana,School_62,non admis,passable,A1
69239-LBUP,Randria Andry Finaritra,Farafangana,School_14,admis,très bien,A1
42709-GBTF,Rakotomamonjy Tiana Hery,Antananarivo,School_80,non admis,passable,A2
75678-SOIG,Rajaonarison Tojo Andry Herilala,Ambatondrazaka,School_6,admis,passable,A2
30935-DTHV,Raharinaivo Haja Soa Tovo Andry,Farafangana,School_86,non admis,bien,A2
70353-QIRC,Andrianarivo Fanilo Andry Herilala,Toliara,School_9,admis,passable,A2
57270-DERR,Rakotoarisoa Herilala Soa,Mananjary,School_20,admis,passable,C
41553-SPCS,Rakotoarisoa Tiana Rina Fitiavana,Mananjary,School_92,non admis,passable,A2
38021-SEBR,Randria Mamy Rina,Antsirabe,School_7,admis,passable,C
13458-GFQD,Rajaonarison Miangaly Mamy,Fianarantsoa,School_23,non admis,passable,A1
87450-EGBX,Randria Tojo Fanilo,Farafangana,School_92,non admis,passable,C
27431-EIDL,Randria Finaritra Haja,Mananjary,School_60,admis,passable,A1
30571-ZDEK,Andrianarivo Andry Haja Tovo,Toamasina,School_63,admis,passable,A1
20654-OOWX,Randrianarivelo Finaritra Tojo Mamy Herilala,Mananjary,School_66,admis,passable,A1
44887-NQJC,Raharimanana Tiana Finaritra Andry Rina,Mananjary,School_33,non admis,passable,L
90521-ROJU,Rakotoarisoa Herilala Haja Tovo,Ambatondrazaka,School_92,non admis,passable,S
24804-QGND,Raharimanana Hery Andry Haja Hasina,Farafangana,School_5,non admis,passable,A2
29987-YSXX,Randrianarivelo Miangaly Andry Tojo,Toamasina,School_15,non admis,passable,A2
93873-VCGU,Randrianarivelo Finaritra Tojo Tiana,Mahajanga,School_42,non admis,passable,A1
68863-CMLW,Rasolofoson Hasina Soa,Ambatondrazaka,School_50,non admis,passable,C
30383-MDGE,Randrianarivelo Soa Tovo Haja,Mananjary,School_6,admis,passable,A1
42759-CAQJ,Andrianarivo Finaritra Mamy,Antananarivo,School_16,non admis,passable,A1
29980-JDAT,Raharinaivo Hasina Tiana Mamy Finaritra,Mahajanga,School_48,non admis,passable,A2
31914-YLUJ,Rasolofoson Mamy Tojo Andry Soa,Morondava,School_39,non admis,passable,C
98879-WYVC,Randrianarivelo Fanilo Miangaly Tiana,Toliara,School_21,non admis,passable,A2
93505-UCNQ,Rasolofoson Tojo Soa Andry,Antsirabe,School_59,non admis,bien,A2
74445-INTQ,Rakotoarisoa Fanilo Rina Fitiavana Mamy,Antsiranana,School_99,non admis,passable,A1
70421-RLFA,Andrianarivo Hasina Tovo Finaritra,Antsirabe,School_24,admis,passable,A2
74517-CFLM,Rakotomamonjy Miangaly Rina Hery Andry,Toamasina,School_92,admis,passable,D
36571-HOIF,Raharimanana Tovo Hery Rina,Morondava,School_77,non admis,passable,S
99120-BIOH,Rakotomamonjy Tovo Finaritra Soa,Antsirabe,School_47,non admis,passable,A2
18051-LMWQ,Raharinaivo Fitiavana Miangaly Tovo Fanilo,Ambatondrazaka,School_63,admis,passable,OSE
60798-OMJR,Randrianarivelo Herilala Tiana,Farafangana,School_33,non admis,passable,A1
26044-WDLQ,Randria Tovo Fitiavana Mamy Tiana,Ambatondrazaka,School_41,admis,passable,A1
98363-BRVH,Rakotomamonjy Fanilo Hasina Finaritra,Farafangana,School_94,non admis,passable,A1
76260-HRVI,Rajaonarison Rina Finaritra Andry,Fianarantsoa,School_27,non admis,passable,D
27453-ECYS,Rakotomamonjy Tovo Fitiavana Herilala,Mananjary,School_31,admis,passable,A1
88956-JSRM,Raharinaivo Fitiavana Fanilo,Mahajanga,School_45,admis,passable,A1
80567-WFIB,Raharinaivo Andry Finaritra,Mahajanga,School_51,non admis,passable,C
95869-YKSL,Randria Andry Mamy Fanilo,Mananjary,School_99,admis,passable,L
37581-MHNU,Rakotoarisoa Finaritra Fanilo,Toamasina,School_20,non admis,bien,S
89314-ZFTI,Rakotomamonjy Mamy Hasina,Mananjary,School_62,admis,passable,A1
82927-UDTR,Rasolofoson Fanilo Tojo,Toliara,School_18,non admis,passable,A2
24894-RZVX,Rajaonarison Miangaly Fitiavana Andry Tiana,Farafangana,School_29,admis,bien,A2
61149-CORY,Raharimanana Finaritra Tiana,Farafangana,School_53,non admis,assez bien,A1
23276-AMSJ,Randria Soa Rina Tojo Miangaly,Antsiranana,School_95,non admis,bien,A2
43775-SCZS,Rasolofoson Hasina Hery Finaritra Miangaly,Ambatondrazaka,School_67,non admis,passable,C
61599-NAZL,Raharinaivo Andry Soa,Fianarantsoa,School_21,admis,bien,OSE
11787-CTMN,Raharimanana Finaritra Mamy,Mananjary,School_47,non admis,passable,S
84529-NXFR,Randria Tovo Rina Tojo,Antsiranana,School_61,admis,passable,D
91013-DQHY,Raharimanana Finaritra Tovo Miangaly Andry,Fianarantsoa,School_52,non admis,passable,D
59253-GYBO,Randrianarivelo Hasina Mamy Hery Haja,Antsiranana,School_33,non admis,passable,A1
11311-OBZU,Randria Rina Finaritra,Farafangana,School_55,non admis,bien,A2
98995-ERYO,Rajaonarison Tovo Finaritra Miangaly,Fianarantsoa,School_62,non admis,bien,S
29539-YNUK,Rakotomamonjy Herilala Tovo Tiana Fanilo,Toamasina,School_92,admis,passable,A2
16070-SEMS,Randria Miangaly Fanilo Soa,Morondava,School_23,non admis,passable,A1
63723-RQAZ,Randrianarivelo Rina Tiana,Morondava,School_5,admis,passable,A1
19549-LVNQ,Rakotomamonjy Fanilo Soa Fitiavana,Toamasina,School_54,non admis,assez bien,C
99359-MSAL,Rasolofoson Herilala Haja,Antananarivo,School_3,non admis,passable,A1
51564-TJPY,Raharinaivo Tojo Finaritra Fitiavana Hery,Mananjary,School_100,admis,assez bien,OSE
70177-VJLL,Rakotoarisoa Andry Haja Mamy Fanilo,Toamasina,School_28,non admis,passable,A2
44831-RXSQ,Andrianarivo Miangaly Finaritra Tojo Tovo,Mananjary,School_44,non admis,assez bien,C
66301-MYJE,Raharimanana Hasina Fitiavana,Farafangana,School_60,non admis,passable,A2
85940-WXYU,Rasolofoson Tojo Fitiavana Finaritra Herilala,Toliara,School_89,non admis,passable,A2
93595-VKJQ,Randria Herilala Fanilo,Toliara,School_81,non admis,passable,A1
29964-VFAF,Rajaonarison Andry Soa Mamy,Antsirabe,School_3,non admis,passable,L
84007-KXUM,Rasolofo Tovo Tiana,Antsirabe,School_41,admis,bien,D
17553-IHGB,Randria Soa Andry,Mahajanga,School_3,non admis,passable,A2
12466-DPPM,Raharimanana Tojo Miangaly Haja,Antananarivo,School_45,admis,passable,A1
28378-NUFR,Rasolofoson Fitiavana Fanilo,Mananjary,School_50,non admis,passable,A2
56798-EPOV,Rajaonarison Rina Finaritra,Mananjary,School_5,admis,passable,A1
92443-YRBR,Rajaonarison Tiana Haja,Toliara,School_17,admis,passable,S
70156-GRNU,Rajaonarison Miangaly Fitiavana Andry,Mahajanga,School_72,admis,passable,A2
92463-MHPF,Randrianarivelo Finaritra Andry Tiana Tojo,Fianarantsoa,School_32,admis,passable,S
49095-WYAH,Rakotomamonjy Soa Mamy,Mahajanga,School_44,admis,passable,OSE
25357-GCEH,Raharimanana Soa Andry Rina Fanilo,Antsirabe,School_82,admis,passable,A2
16814-KGQP,Andrianarivo Mamy Fanilo,Farafangana,School_39,non admis,passable,L
67196-BOYT,Rakotoarisoa Mamy Haja,Morondava,School_99,admis,passable,A2
97524-QKPU,Rasolofoson Hery Rina Tojo Fanilo,Ambatondrazaka,School_77,admis,passable,D
59225-PELT,Raharinaivo Tojo Haja,Antsiranana,School_13,admis,bien,C
47186-SBMI,Randrianarivelo Tovo Andry,Farafangana,School_34,non admis,assez bien,D
79552-NKLR,Raharinaivo Miangaly Rina Haja Tojo,Antsiranana,School_12,non admis,passable,A2
57659-AAZV,Andrianarivo Tovo Haja Andry,Antsiranana,School_65,non admis,passable,D
20188-CHJF,Randria Andry Hery Tiana,Antsirabe,School_57,non admis,passable,OSE
14231-TLZE,Rasolofo Rina Mamy Herilala,Fianarantsoa,School_48,admis,passable,OSE
63481-INCC,Rakotoarisoa Tojo Soa Tiana,Ambatondrazaka,School_51,admis,très bien,A2
63962-LMTO,Rakotomamonjy Hasina Mamy,Morondava,School_75,admis,passable,A1
52139-QOOI,Rakotomamonjy Hasina Rina Fanilo,Farafangana,School_100,non admis,passable,A2
30355-BLNN,Rasolofoson Fanilo Soa,Antsiranana,School_36,admis,passable,A2
79856-JZTL,Randrianarivelo Fanilo Hery,Antsirabe,School_95,non admis,passable,A1
82646-FCIW,Andrianarivo Tojo Fitiavana,Morondava,School_11,admis,passable,A2
50169-PSIQ,Randrianarivelo Andry Miangaly Tovo,Mananjary,School_31,non admis,passable,D
86356-BFUO,Randria Herilala Finaritra,Antsiranana,School_30,admis,passable,A2
