matricule,name,cisco,studied_at,observation,mention,option
39320-RIXB,Rakotomamonjy Haja Tojo Hery,Mahajanga,School_59,non admis,passable,A1
63272-JSAD,Raharimanana Hasina Fanilo Tojo,Antsirabe,School_33,non admis,passable,A1
70857-EREA,Rakotomamonjy Fanilo Tojo Rina,Farafangana,School_71,admis,passable,A1
43872-PAUZ,Raharimanana Mamy Miangaly Finaritra Soa,Mahajanga,School_13,non admis,passable,OSE
87205-VQTB,Raharinaivo Soa Fanilo Mamy,Antsirabe,School_67,non admis,passable,D
97613-IIUZ,Raharimanana Tojo Rina,Morondava,School_2,non admis,bien,A1
50679-RKCM,Rasolofoson Hasina Fanilo,Mananjary,School_79,admis,passable,A1
90101-NXZA,Rajaonarison Herilala Miangaly,Toliara,School_72,non admis,bien,A2
29204-PKPS,Rasolofo Andry Rina,Toliara,School_15,admis,bien,A1
83254-ZBIO,Andrianarivo Mamy Herilala,Ambatondrazaka,School_36,admis,passable,A2
26874-CNCI,Andrianarivo Hery Andry Haja,Toliara,School_38,non admis,passable,A1
95770-JQDK,Raharimanana Andry Soa Tovo,Toliara,School_27,non admis,très bien,A1
94643-AANW,Andrianarivo Mamy Hery Fitiavana Tojo,Mananjary,School_1,non admis,passable,A1
99398-UVAH,Andrianarivo Tovo Hasina,Antananarivo,School_45,admis,passable,D
61477-FQOK,Rasolofoson Tiana Tovo,Farafangana,School_91,admis,passable,A1
43659-DZKW,Rasolofo Hasina Tovo Andry Rina,Antsirabe,School_29,admis,passable,C
30540-YKWY,Raharimanana Herilala Hery Tovo Finaritra,Antananarivo,School_52,non admis,passable,L
22067-NFTG,Raharinaivo Fanilo Tovo Soa,Toliara,School_32,admis,passable,A1
37976-UWXN,Rakotomamonjy Rina Herilala,Antsirabe,School_51,admis,assez bien,C
38520-OLEZ,Raharinaivo Fitiavana Hery,Ambatondrazaka,School_97,non admis,passable,A1
81335-IWAN,Randrianarivelo Finaritra Tovo Rina Fitiavana,Antsirabe,School_17,non admis,passable,A1
59056-MXJB,Rakotoarisoa Haja Hasina Tojo Soa,Antsiranana,School_82,non admis,passable,C
78638-GBZY,Andrianarivo Fitiavana Rina Tovo,Antsiranana,School_98,admis,passable,A1
49927-AQSL,Raharinaivo Tovo Hery Haja Fanilo,Farafangana,School_100,non admis,passable,A2
31612-KSGU,Raharimanana Tiana Mamy Fanilo Andry,Fianarantsoa,School_5,non admis,passable,A1
60156-IUPV,Andrianarivo Tovo Fanilo Rina,Toliara,School_59,admis,passable,A1
71890-XFXX,Raharimanana Herilala Hasina Rina Mamy,Antananarivo,School_8,admis,passable,A2
20910-AMFA,Rakotomamonjy Herilala Tojo Fitiavana,Antananarivo,School_60,non admis,passable,A2
11063-TLSX,Raharimanana Finaritra Mamy,Ambatondrazaka,School_66,non admis,passable,A1
61743-WDUQ,Raharinaivo Tojo Tiana,Antsirabe,School_13,admis,très bien,A2
72836-YTPF,Rasolofo Haja Soa Fanilo Tojo,Ambatondrazaka,School_32,non admis,passable,D
83031-ZASR,Rakotoarisoa Rina Fanilo,Antananarivo,School_52,admis,assez bien,A2
19379-SATI,Rakotomamonjy Tovo Finaritra Tiana Rina,Fianarantsoa,School_71,admis,passable,S
24811-ZVUY,Andrianarivo Hery Fitiavana Mamy,Farafangana,School_30,non admis,passable,A2
83293-DRAZ,Rajaonarison Finaritra Miangaly Hery Herilala,Morondava,School_88,non admis,passable,A2
88039-ZARG,Andrianarivo Fitiavana Mamy,Mahajanga,School_56,non admis,passable,A2
70633-UMPJ,Rakotoarisoa Fanilo Haja Andry,Antsiranana,School_24,admis,passable,A2
27066-NTUF,Randrianarivelo Finaritra Tiana,Antananarivo,School_4,non admis,passable,D
83750-NUJS,Rajaonarison Hasina Soa,Antananarivo,School_39,non admis,passable,C
62631-QGCU,Rakotoarisoa Andry Hery,Antsiranana,School_91,non admis,passable,A2
38708-LCUB,Randria Andry Tiana Rina Hasina,Antananarivo,School_4,non admis,passable,A2
25211-COSZ,Rasolofo Tojo Hery Fanilo,Toliara,School_10,admis,passable,D
82642-QXZR,Rasolofo Hery Haja Herilala,Fianarantsoa,School_68,non admis,passable,D
99122-CRUN,Rakotomamonjy Fanilo Hasina Rina Finaritra,Antsirabe,School_37,admis,passable,C
40737-GKJD,Raharimanana Fanilo Fitiavana Rina Mamy,Antsiranana,School_9,admis,passable,L
52309-ZUIQ,Raharimanana Hery Haja Mamy Finaritra,Mananjary,School_95,non admis,passable,A1
47234-LUPH,Andrianarivo Soa Finaritra,Farafangana,School_98,admis,passable,A2
39166-NLCH,Andrianarivo Rina Tiana Soa,Toamasina,School_73,non admis,passable,D
92947-XLZF,Randria Hasina Tovo Hery Herilala,Toliara,School_75,non admis,bien,A1
99904-SETB,Rajaonarison Hasina Herilala Fanilo Tiana,Mahajanga,School_13,admis,passable,C
33760-GAAJ,Rasolofo Rina Haja Tiana,Morondava,School_67,non admis,assez bien,D
86955-LBQJ,Raharinaivo Mamy Haja Hasina Tojo,Morondava,School_32,admis,passable,A2
49891-DGOZ,Rasolofo Tojo Fanilo,Fianarantsoa,School_63,non admis,passable,A2
97329-TCXV,Raharimanana Haja Hery,Farafangana,School_28,non admis,passable,C
93089-EZDD,Rakotoarisoa Haja Fanilo Andry Mamy,Toliara,School_85,non admis,bien,A2
27366-GIXW,Rasolofoson Soa Andry Fanilo Haja,Farafangana,School_79,non admis,bien,OSE
92232-UCXG,Raharinaivo Tovo Andry Rina,Fianarantsoa,School_98,non admis,passable,C
51951-EZSQ,Raharimanana Herilala Hasina Andry,Fianarantsoa,School_100,admis,passable,A1
35796-ORSG,Randria Rina Tovo Hasina,Antsiranana,School_60,admis,assez bien,A1
47381-HSRZ,Rajaonarison Haja Fitiavana,Mahajanga,School_16,admis,bien,A2
83360-QEKY,Andrianarivo Haja Tovo,Antsiranana,School_57,non admis,passable,OSE
22640-NLUH,Raharimanana Tiana Fanilo Andry Soa,Morondava,School_40,non admis,passable,A1
14894-CDNF,Raharinaivo Haja Andry,Toliara,School_29,admis,passable,A2
10533-BYRR,Rasolofoson Miangaly Tojo Hasina,Mananjary,School_5,non admis,passable,S
36338-GFHY,Randria Soa Mamy Hasina,Farafangana,School_39,admis,passable,D
69101-DFIB,Randria Fitiavana Mamy Finaritra,Antananarivo,School_76,non admis,passable,A1
74563-PZUS,Andrianarivo Rina Fitiavana Tojo,Morondava,School_34,non admis,bien,A2
65023-PLGQ,Raharimanana Tojo Fitiavana Hasina,Antananarivo,School_99,admis,passable,A1
35881-CFUE,Raharinaivo Soa Tojo Haja Miangaly,Antsiranana,School_32,non admis,passable,A2
18145-PYZU,Randria Tovo Haja,Mahajanga,School_34,admis,passable,A2
34320-QFUL,Rasolofo Hasina Finaritra Soa Fanilo,Antsiranana,School_73,non admis,passable,C
52950-LVPP,Raharimanana Tiana Hery Tovo Andry,Morondava,School_11,non admis,passable,A2
27773-SVON,Raharimanana Fitiavana Hasina Fanilo Tiana,Farafangana,School_15,admis,passable,A1
61861-XQKJ,Raharinaivo Soa Tovo Hery Rina,Toliara,School_92,admis,passable,A1
69152-BZNW,Randria Herilala Miangaly,Morondava,School_83,non admis,bien,L
95045-HDKO,Andrianarivo Miangaly Andry Tojo,Antananarivo,School_4,non admis,bien,A1
37492-FZFD,Rakotoarisoa Andry Hasina Mamy Haja,Morondava,School_62,non admis,passable,C
19619-BSDK,Raharimanana Hery Soa,Toliara,School_2,non admis,passable,A1
15338-VSJF,Randria Finaritra Fanilo Soa,Mahajanga,School_33,non admis,passable,A1
40109-JRYU,Raharimanana Hery Fitiavana Hasina Fanilo,Fianarantsoa,School_14,admis,bien,A2
27408-TLEU,Raharimanana Tojo Haja,Ambatondrazaka,School_10,non admis,passable,C
11180-QVUN,Rasolofo Finaritra Hery Mamy,Mananjary,School_76,non admis,passable,A2
19678-YNCE,Rajaonarison Finaritra Tovo,Mananjary,School_30,admis,passable,A1
41096-OTOV,Randria Tovo Tojo Tiana,Antsiranana,School_86,non admis,passable,S
48769-HXQE,Andrianarivo Tojo Mamy Tiana,Farafangana,School_37,admis,passable,D
71782-MPJQ,Randrianarivelo Hery Tovo,Antananarivo,School_7,admis,passable,C
52015-SBBL,Rasolofoson Rina Tiana Hasina,Antsirabe,School_11,non admis,passable,A2
48712-FDPJ,Andrianarivo Miangaly Haja,Ambatondrazaka,School_55,non admis,passable,S
62043-SERU,Rasolofoson Fitiavana Tovo Tojo Hery,Toamasina,School_47,admis,passable,A1
60707-BOSC,Raharimanana Soa Fitiavana Hery,Ambatondrazaka,School_88,admis,passable,A1
34638-BXZW,Rakotoarisoa Miangaly Soa Herilala,Antsiranana,School_48,admis,passable,A1
10069-VLHF,Rajaonarison Mamy Finaritra Soa,Ambatondrazaka,School_27,non admis,bien,L
31236-XIBW,Rasolofoson Fitiavana Rina Hery Fanilo,Toliara,School_28,non admis,passable,A2
43453-JOIG,Rakotoarisoa Andry Miangaly Tovo,Antananarivo,School_51,non admis,passable,OSE
39072-WSKT,Rasolofo Tovo Tiana Hasina Soa,Toliara,School_42,admis,passable,A2
25811-VKUL,Randrianarivelo Soa Rina Fitiavana Hery,Antananarivo,School_7,non admis,passable,A1
47750-PFNG,Rasolofo Hery Tiana Fanilo Andry,Toliara,School_97,non admis,passable,A1
58582-XZIE,Raharimanana Andry Tiana Fitiavana Tojo,Antsirabe,School_61,non admis,passable,A2
42109-OTDX,Raharinaivo Fitiavana Andry Mamy Finaritra,Toliara,School_74,admis,passable,A2
53050-PHQQ,Randrianarivelo Tiana Haja Soa,Morondava,School_70,admis,passable,A1
38253-LXUV,Rajaonarison Miangaly Tojo,Ambatondrazaka,School_98,admis,passable,A2
42059-WACA,Raharinaivo Miangaly Rina Fitiavana Fanilo,Mahajanga,School_44,non admis,passable,OSE
73218-MUBS,Rasolofo Soa Haja Hasina Herilala,Morondava,School_4,admis,passable,A2
59823-QAIF,Raharinaivo Miangaly Finaritra Haja Tiana,Antananarivo,School_36,non admis,passable,A2
64606-XKAJ,Rakotoarisoa Rina Soa Miangaly,Farafangana,School_68,non admis,passable,A1
31384-LUEU,Randrianarivelo Hery Miangaly Mamy Tovo,Mananjary,School_28,admis,passable,A2
91852-TPZS,Rakotomamonjy Tiana Hery,Farafangana,School_51,non admis,passable,D
69426-CNWG,Raharinaivo Hery Rina,Toliara,School_88,non admis,passable,A2
36037-JCQC,Raharinaivo Hasina Herilala Andry,Antsirabe,School_79,non admis,bien,L
52995-ZRBQ,Rajaonarison Mamy Tovo,Morondava,School_23,admis,passable,L
50457-PJDP,Rasolofoson Fanilo Finaritra Hery,Farafangana,School_2,non admis,passable,A2
27689-HJHN,Rasolofoson Tojo Herilala Tiana,Mananjary,School_52,admis,passable,A2
12025-BVVN,Rajaonarison Hery Fitiavana Rina,Mahajanga,School_66,admis,passable,C
95669-LXMW,Andrianarivo Fanilo Tovo,Toamasina,School_30,admis,très bien,A1
93208-QGYN,Randrianarivelo Soa Andry,Toliara,School_58,admis,passable,A1
50524-ZDAX,Raharimanana Miangaly Andry,Farafangana,School_9,admis,passable,OSE
54355-YVDG,Andrianarivo Fanilo Mamy Soa Fitiavana,Mahajanga,School_71,non admis,passable,C
90254-HCYQ,Rakotomamonjy Soa Mamy,Ambatondrazaka,School_71,non admis,passable,A1
62743-XHDE,Rajaonarison Haja Rina,Mananjary,School_61,admis,passable,A2
77862-ROBS,Raharinaivo Hasina Mamy Fanilo,Antananarivo,School_9,non admis,passable,A2
75420-VLZZ,Randria Fanilo Tovo,Ambatondrazaka,School_26,non admis,passable,A1
37503-WXIB,Raharinaivo Haja Hasina Herilala,Mananjary,School_99,admis,passable,A1
97773-JMLP,Rakotomamonjy Herilala Rina,Toamasina,School_47,admis,passable,A2
92205-SOCJ,Rajaonarison Miangaly Soa Tiana,Ambatondrazaka,School_71,non admis,assez bien,OSE
71726-ADJA,Rajaonarison Miangaly Fanilo Herilala Tovo,Ambatondrazaka,School_94,admis,passable,OSE
14931-WPRO,Rajaonarison Herilala Fanilo Mamy,Toliara,School_33,non admis,passable,A2
58966-NUPR,Andrianarivo Mamy Tojo,Toamasina,School_89,admis,passable,A1
26312-APHU,Rajaonarison Fitiavana Mamy,Antsiranana,School_66,non admis,passable,A1
22474-UNFO,Rasolofo Herilala Hery Tojo,Fianarantsoa,School_51,admis,passable,A2
82168-LMGD,Raharimanana Haja Hery Soa Miangaly,Toliara,School_94,non admis,passable,A1
17311-EXPZ,Raharinaivo Finaritra Miangaly,Antsiranana,School_14,non admis,passable,A1
73296-EAYT,Rakotomamonjy Tovo Tiana Andry Miangaly,Antsiranana,School_91,non admis,passable,A2
29976-BVSC,Rajaonarison Tovo Haja Hasina,Morondava,School_63,non admis,passable,C
64273-SFNS,Rasolofoson Fitiavana Hery Mamy Rina,Toamasina,School_27,non admis,passable,A2
72907-YQYF,Rakotoarisoa Fanilo Soa Hery Tiana,Antsirabe,School_54,non admis,bien,D
90857-OECG,Andrianarivo Andry Fitiavana Miangaly Finaritra,Morondava,School_64,admis,passable,A2
88071-IKQR,Randrianarivelo Finaritra Haja,Toamasina,School_26,non admis,très bien,A2
12424-NWHC,Rajaonarison Rina Andry Tiana Herilala,Morondava,School_89,admis,assez bien,L
13000-TCNL,Rasolofoson Tovo Hasina Tojo,Antsirabe,School_65,non admis,bien,A2
77863-DTLW,Rakotoarisoa Rina Herilala Hasina Fitiavana,Mahajanga,School_77,admis,passable,D
49140-HWGG,Rajaonarison Rina Hery Tiana Mamy,Antsiranana,School_3,non admis,passable,A2
40807-AXGR,Raharinaivo Fitiavana Hasina Hery,Mananjary,School_50,non admis,passable,A1
13744-TZIP,Rasolofo Soa Haja,Toliara,School_29,admis,passable,A2
27785-YJBZ,Randrianarivelo Rina Tovo Soa,Farafangana,School_55,non admis,passable,A1
40565-CISF,Raharinaivo Rina Finaritra,Toamasina,School_76,admis,passable,A2
42905-CNTU,Randrianarivelo Mamy Tojo Finaritra,Antsirabe,School_14,non admis,passable,A2
84726-TRVR,Randria Mamy Fanilo,Antsirabe,School_88,non admis,passable,A1
47030-VDIR,Rakotomamonjy Fitiavana Tojo Mamy,Antananarivo,School_77,non admis,passable,A2
27778-LUOD,Andrianarivo Hery Mamy Rina Miangaly,Mananjary,School_72,non admis,assez bien,A2
82228-WKEU,Rajaonarison Tojo Hasina Miangaly,Antananarivo,School_39,non admis,passable,S
10208-PUFN,Rakotoarisoa Herilala Hery Mamy,Antsiranana,School_57,admis,passable,A2
58453-TGUT,Raharinaivo Herilala Andry Rina,Mananjary,School_48,non admis,passable,A1
27318-NBXO,Rasolofoson Andry Mamy Herilala Tiana,Farafangana,School_35,admis,passable,A2
32813-EVAZ,Raharimanana Soa Miangaly Haja,Antananarivo,School_35,admis,passable,A1
65693-NUYS,Randria Miangaly Herilala Fitiavana Soa,Farafangana,School_16,non admis,passable,A2
70074-YMVD,Randrianarivelo Andry Hasina Fitiavana Finaritra,Antsirabe,School_33,non admis,passable,A1
89472-AXSI,Randrianarivelo Tojo Tovo,Antsiranana,School_30,non admis,passable,OSE
95608-CVYU,Randrianarivelo Fanilo Rina,Toliara,School_81,admis,passable,A2
88236-XQSS,Randria Hery Tovo,Fianarantsoa,School_73,admis,passable,L
89254-LCOT,Rasolofoson Andry Fitiavana Haja Rina,Antsiranana,School_27,admis,passable,A1
26807-SPDR,Rakotoarisoa Hasina Andry,Fianarantsoa,School_35,non admis,passable,A1
52429-PWLS,Raharimanana Hasina Fitiavana,Fianarantsoa,School_92,non admis,passable,A2
85498-IPNE,Randrianarivelo Hasina Soa Herilala,Antsiranana,School_24,non admis,passable,A2
99186-ARXB,Rasolofoson Tiana Fanilo Haja,Antsirabe,School_72,non admis,passable,A1
88018-YOIN,Rasolofo Herilala Hery,Toliara,School_27,non admis,passable,D
69998-UYRN,Raharinaivo Herilala Tovo,Toamasina,School_16,non admis,passable,A2
11303-NBTJ,Andrianarivo Hasina Haja Hery,Ambatondrazaka,School_74,admis,passable,A2
90332-DMMG,Randrianarivelo Miangaly Tovo Fitiavana Mamy,Antsirabe,School_73,admis,passable,A2
67830-QWRO,Rakotoarisoa Soa Haja Fitiavana,Mahajanga,School_99,non admis,passable,A2
21822-QFDY,Rasolofoson Haja Andry,Antsirabe,School_89,admis,passable,A1
84296-OXLO,Rasolofoson Soa Tovo Mamy Tiana,Mananjary,School_44,non admis,passable,A1
12223-BSFF,Raharinaivo Mamy Fitiavana,Morondava,School_60,admis,bien,A2
10195-JZBO,Andrianarivo Andry Rina Finaritra Miangaly,Mananjary,School_25,non admis,passable,S
46897-HEWI,Rasolofo Fitiavana Rina Fanilo Soa,Morondava,School_69,admis,passable,A2
17989-NQYS,Raharimanana Tiana Soa,Antsiranana,School_8,admis,passable,A1
43665-QASY,Randria Hery Finaritra Haja,Ambatondrazaka,School_39,admis,passable,A1
99179-GPLU,Rakotomamonjy Rina Finaritra,Mahajanga,School_43,admis,bien,A2
98535-ESJF,Rajaonarison Rina Tiana,Ambatondrazaka,School_89,admis,passable,D
57807-UOTH,Rakotomamonjy Andry Fitiavana,Mahajanga,School_10,non admis,très bien,D
34387-RUBM,Randrianarivelo Andry Hasina Tovo Mamy,Morondava,School_59,non admis,assez bien,S
16824-XYSJ,Randria Fitiavana Tiana Miangaly Herilala,Ambatondrazaka,School_83,admis,passable,L
67763-NZUG,Rajaonarison Tovo Fanilo Andry Hasina,Mananjary,School_49,non admis,passable,A1
65249-FXXV,Andrianarivo Herilala Finaritra Tiana Tovo,Ambatondrazaka,School_4,non admis,passable,A2
26255-CLOO,Randria Haja Miangaly Hery,Toamasina,School_54,admis,passable,A2
42177-BRHU,Rakotomamonjy Hasina Fanilo,Ambatondrazaka,School_23,non admis,passable,D
14078-WNAN,Rakotoarisoa Fanilo Tovo Tiana Hasina,Ambatondrazaka,School_86,admis,passable,D
15233-GHCY,Rasolofoson Soa Finaritra Tovo,Fianarantsoa,School_41,non admis,passable,A2
60925-BOIH,Andrianarivo Andry Herilala,Antsirabe,School_39,non admis,assez bien,D
81194-YIPZ,Rajaonarison Fitiavana Herilala,Fianarantsoa,School_33,non admis,passable,A1
51033-DCIV,Rajaonarison Miangaly Fitiavana,Ambatondrazaka,School_28,non admis,passable,A2
87279-ZBIC,Andrianarivo Fanilo Soa,Mananjary,School_64,admis,bien,OSE
22676-QVWY,Rakotomamonjy Hasina Hery Herilala Tojo,Mananjary,School_97,admis,passable,A2
74996-ATGP,Rasolofo Finaritra Herilala,Mahajanga,School_97,admis,passable,A1
53790-WNQH,Raharimanana Mamy Fitiavana Finaritra,Antsirabe,School_3,admis,passable,A1
52084-OGJG,Andrianarivo Andry Fanilo,Farafangana,School_23,admis,passable,S
84387-LEYA,Randrianarivelo Soa Haja,Toliara,School_75,non admis,passable,C
79452-XSGZ,Raharimanana Tovo Hery,Farafangana,School_40,non admis,bien,A2
48523-FQPU,Randria Fitiavana Tojo,Morondava,School_17,non admis,passable,A1
69017-VEYJ,Rajaonarison Haja Herilala Mamy Miangaly,Antananarivo,School_58,non admis,très bien,A1
27438-NAYL,Andrianarivo Andry Finaritra Miangaly Tojo,Antananarivo,School_57,admis,bien,D
52879-SXTN,Randrianarivelo Tiana Hery Herilala Fitiavana,Mananjary,School_24,admis,passable,A2
29659-CYRC,Rakotomamonjy Hery Tojo Soa Hasina,Fianarantsoa,School_36,admis,très bien,A2
96675-GGMX,Rakotoarisoa Tovo Soa Tojo,Mananjary,School_79,non admis,passable,D
85210-ZVNW,Rakotoarisoa Tiana Soa Fanilo,Farafangana,School_2,non admis,passable,D
14878-NXVT,Randria Fitiavana Hery Mamy Miangaly,Mahajanga,School_53,admis,passable,OSE
72424-INPT,Randrianarivelo Haja Herilala,Morondava,School_100,non admis,passable,A2
98474-AFQH,Randrianarivelo Finaritra Miangaly Hery Tiana,Antsiranana,School_55,non admis,passable,A1
37935-WMSP,Randrianarivelo Herilala Finaritra,Toamasina,School_31,admis,passable,A2
23505-CXIH,Rasolofo Tiana Finaritra Fanilo,Toamasina,School_51,non admis,passable,A2
76000-NVHG,Rasolofoson Herilala Fitiavana Finaritra,Mahajanga,School_23,non admis,passable,A2
27828-NDZJ,Andrianarivo Tiana Rina,Antsiranana,School_60,admis,passable,D
