matricule,name,cisco,studied_at,observation,mention,option
79938-QXUO,Rakotomamonjy Tiana Tojo Soa Mamy,Antananarivo,School_81,non admis,passable,A2
92603-AZRB,Rajaonarison Fanilo Haja Fitiavana Miangaly,Antananarivo,School_19,non admis,passable,L
74786-QACF,Rasolofoson Mamy Hasina Miangaly Fanilo,Morondava,School_83,non admis,passable,L
73472-PDGA,Rakotomamonjy Tiana Herilala Miangaly Fanilo,Antsirabe,School_55,non admis,passable,A1
88515-LFAX,Raharimanana Fanilo Hasina,Toamasina,School_24,admis,passable,C
33966-RJSH,Raharinaivo Rina Soa,Mahajanga,School_8,non admis,passable,C
69196-HSQI,Rasolofoson Andry Mamy Hasina Soa,Toamasina,School_65,admis,passable,A2
44005-HEVX,Rasolofo Soa Finaritra,Mananjary,School_86,non admis,passable,OSE
93521-MVXR,Raharinaivo Hery Finaritra,Mahajanga,School_40,non admis,passable,L
77746-BLHE,Rasolofo Rina Tovo Finaritra Miangaly,Morondava,School_44,admis,passable,C
55380-CYER,Rasolofo Miangaly Hery Hasina,Farafangana,School_47,non admis,passable,A2
63188-JDES,Andrianarivo Herilala Miangaly Rina Soa,Toliara,School_53,admis,passable,A1
75217-BCVK,Randria Tojo Hery Fanilo,Fianarantsoa,School_81,non admis,très bien,S
99405-KSSG,Rajaonarison Fitiavana Haja Tovo Miangaly,Toamasina,School_86,non admis,passable,A1
67455-OHVY,Rajaonarison Soa Herilala Haja,Toamasina,School_83,non admis,très bien,A1
93872-TAAK,Randria Rina Hery Fanilo,Farafangana,School_21,non admis,passable,A2
50169-OUAT,Randria Soa Haja Hasina,Farafangana,School_53,admis,passable,A2
98289-MYAV,Randria Soa Tovo Mamy Finaritra,Morondava,School_58,non admis,passable,A2
46453-MBFO,Andrianarivo Tiana Hasina Haja Fitiavana,Antananarivo,School_22,non admis,passable,A1
26572-AAHM,Raharinaivo Hery Tojo,Ambatondrazaka,School_17,admis,passable,OSE
14654-UZVZ,Randria Fitiavana Fanilo Mamy Hasina,Antananarivo,School_66,non admis,passable,A1
79770-CRYF,Raharimanana Mamy Fanilo Tovo,Farafangana,School_13,non admis,passable,L
64503-ZODT,Randrianarivelo Haja Hery Soa Tojo,Mahajanga,School_85,non admis,bien,A1
54813-AYVP,Rasolofoson Mamy Miangaly Herilala,Mananjary,School_94,admis,très bien,L
90993-ZLPP,Raharimanana Tovo Tojo Miangaly,Antsiranana,School_83,non admis,passable,A2
72559-YVWC,Raharinaivo Rina Miangaly,Mahajanga,School_98,non admis,passable,A2
31318-GKUB,Rajaonarison Fitiavana Tiana Haja,Morondava,School_67,non admis,passable,A1
83005-ZWSV,Rakotomamonjy Tovo Soa,Toamasina,School_74,non admis,passable,A2
60431-JAYK,Randria Finaritra Tiana Soa,Mananjary,School_62,admis,très bien,A2
57003-BNDV,Rasolofoson Haja Rina Andry Herilala,Antsiranana,School_78,non admis,très bien,A1
47651-CWJZ,Rakotoarisoa Fitiavana Miangaly Hery,Farafangana,School_17,admis,passable,A1
43574-NGAJ,Randrianarivelo Soa Fitiavana Hasina,Antsirabe,School_74,non admis,passable,A1
54641-YTQF,Rasolofo Soa Rina,Toliara,School_23,non admis,passable,A2
28962-QDAF,Rasolofoson Andry Hasina Soa,Antsiranana,School_46,non admis,passable,A1
53225-PEWV,Rajaonarison Tovo Herilala Hasina,Morondava,School_87,non admis,passable,A2
17652-VYZV,Raharimanana Andry Haja,Antsirabe,School_70,non admis,bien,A1
86273-GFYM,Raharimanana Hasina Tojo Andry Fanilo,Fianarantsoa,School_38,admis,passable,A2
82830-VCTF,Rasolofo Rina Hery Hasina Andry,Antsiranana,School_55,admis,passable,A1
87405-BZHB,Rakotoarisoa Tiana Haja Andry,Farafangana,School_82,non admis,passable,C
25332-VFGG,Randria Fanilo Soa Herilala Tovo,Farafangana,School_5,admis,passable,L
93407-IWWE,Rasolofo Tiana Finaritra,Ambatondrazaka,School_36,admis,passable,OSE
61286-WFIC,Randria Mamy Tiana,Morondava,School_99,admis,assez bien,OSE
88295-VIWQ,Rasolofo Fitiavana Tiana Tovo Hasina,Antananarivo,School_54,non admis,passable,A1
19704-VKYJ,Raharinaivo Finaritra Fanilo,Farafangana,School_37,non admis,passable,A1
36317-EYES,Rakotomamonjy Tovo Soa,Antsiranana,School_43,non admis,assez bien,L
99980-QDSB,Rakotomamonjy Fanilo Finaritra Rina,Antananarivo,School_11,non admis,passable,A2
25794-DFBU,Randria Tiana Hasina Andry Fitiavana,Mananjary,School_23,non admis,bien,A2
99972-HACB,Randria Tojo Miangaly,Ambatondrazaka,School_94,non admis,assez bien,C
13339-VUSG,Rasolofo Tovo Andry,Morondava,School_28,admis,passable,A1
21952-HTTW,Rasolofoson Finaritra Andry Haja Hery,Mahajanga,School_5,admis,passable,A1
95605-RQEH,Rakotomamonjy Hasina Herilala,Fianarantsoa,School_73,non admis,passable,D
82355-VLVK,Rakotomamonjy Haja Fitiavana Fanilo Hasina,Morondava,School_61,non admis,passable,A1
69429-PJMJ,Rakotomamonjy Finaritra Hery Andry Tojo,Farafangana,School_30,admis,assez bien,L
13221-UKSD,Rakotomamonjy Soa Herilala,Antsirabe,School_5,non admis,passable,A2
59992-DEAC,Raharimanana Mamy Rina Soa,Toamasina,School_65,non admis,passable,A1
79633-FOAC,Rajaonarison Herilala Finaritra Haja Tovo,Toliara,School_72,non admis,bien,A2
39104-VBCR,Rakotomamonjy Tovo Hasina Fitiavana Miangaly,Toliara,School_87,non admis,passable,L
83908-QUXG,Andrianarivo Herilala Rina Tiana,Toamasina,School_41,non admis,passable,A1
99575-WLVK,Raharinaivo Hery Hasina Mamy Tojo,Mahajanga,School_43,non admis,passable,A1
87952-YLDS,Randrianarivelo Rina Soa Hery Herilala,Fianarantsoa,School_95,non admis,passable,A1
80096-VIMP,Rasolofo Fanilo Hery Herilala Fitiavana,Toamasina,School_83,admis,passable,D
55375-FKQD,Rakotomamonjy Hery Soa,Antsirabe,School_3,non admis,passable,A1
16484-NRSK,Rasolofoson Tovo Haja,Fianarantsoa,School_31,non admis,passable,A2
97728-POSF,Rasolofo Fanilo Tiana Hasina Finaritra,Toamasina,School_19,non admis,passable,A2
44279-NPTF,Andrianarivo Andry Fanilo,Toliara,School_72,admis,très bien,C
27675-WTRD,Rakotoarisoa Herilala Rina,Fianarantsoa,School_60,admis,passable,S
11730-BTIX,Randria Tovo Fanilo Fitiavana,Farafangana,School_40,admis,passable,S
93166-IDKP,Andrianarivo Miangaly Finaritra Mamy,Toamasina,School_85,non admis,passable,OSE
18552-WPTK,Rasolofoson Finaritra Fitiavana Hasina,Farafangana,School_30,non admis,passable,A1
77033-JEKU,Randrianarivelo Finaritra Tovo,Mananjary,School_72,non admis,passable,C
93485-TTCD,Raharinaivo Herilala Rina Tovo Finaritra,Antsirabe,School_82,admis,passable,S
23193-EYFB,Rasolofo Finaritra Tojo Mamy Herilala,Antananarivo,School_88,non admis,bien,C
42610-EQXW,Randrianarivelo Miangaly Soa Andry,Mahajanga,School_38,admis,passable,A1
10954-VOUT,Raharinaivo Haja Tiana Hasina Tovo,Antsirabe,School_30,non admis,passable,A1
69815-FODY,Rakotomamonjy Rina Hery Miangaly Andry,Mahajanga,School_61,non admis,très bien,A2
86714-YMON,Rakotoarisoa Finaritra Fitiavana Tovo Soa,Farafangana,School_88,admis,passable,A1
32784-BPHA,Randria Tovo Soa,Morondava,School_42,admis,passable,A2
60999-DUSG,Randrianarivelo Miangaly Tojo,Mananjary,School_46,non admis,passable,C
77661-FSUL,Rakotoarisoa Tiana Hery Andry Rina,Mananjary,School_84,non admis,passable,C
87589-MEEL,Rakotoarisoa Miangaly Rina Soa Andry,Toliara,School_51,admis,passable,A2
14478-ZHLS,Rasolofo Hery Mamy Tovo,Ambatondrazaka,School_96,non admis,passable,L
75846-LENL,Andrianarivo Haja Hasina Andry,Antsirabe,School_28,admis,passable,A1
41167-MCQK,Andrianarivo Tojo Fitiavana Rina Hasina,Antsiranana,School_64,non admis,passable,A1
38327-YDIM,Raharinaivo Fitiavana Hasina,Farafangana,School_63,admis,passable,A2
73982-DSXK,Rasolofo Tovo Haja,Toliara,School_18,non admis,passable,D
29256-SDQA,Raharinaivo Tiana Soa,Toliara,School_55,admis,passable,A1
13883-AABA,Rasolofoson Finaritra Soa Rina,Toliara,School_48,admis,passable,D
48969-XIVA,Rakotomamonjy Miangaly Rina Andry Herilala,Toamasina,School_8,non admis,passable,A1
39539-ZVEN,Rasolofo Hery Fitiavana Finaritra Tiana,Toliara,School_46,admis,passable,A2
95862-MQFK,Rakotomamonjy Rina Finaritra,Ambatondrazaka,School_98,non admis,passable,S
28890-KKDB,Rakotomamonjy Andry Tiana,Antsiranana,School_88,non admis,bien,A2
54769-RKAU,Rajaonarison Herilala Hery Fanilo,Antananarivo,School_25,admis,passable,A2
68980-TTDJ,Raharimanana Soa Haja Herilala Hasina,Antsirabe,School_27,non admis,passable,A1
67991-NDPV,Rakotoarisoa Haja Rina Herilala,Mananjary,School_37,admis,passable,A2
27688-KZGW,Rasolofo Haja Mamy Tiana Finaritra,Mananjary,School_58,non admis,très bien,A2
53340-CPKS,Rasolofoson Haja Fanilo Hasina,Morondava,School_41,non admis,passable,C
87867-DYWG,Rasolofo Tiana Andry Miangaly,Mananjary,School_41,admis,bien,A1
23530-XMGC,Rasolofoson Mamy Hasina,Farafangana,School_78,non admis,passable,A1
34264-TGFV,Rakotoarisoa Tojo Hasina Hery Finaritra,Farafangana,School_55,admis,passable,D
78408-XNEO,Randrianarivelo Hery Tojo Tovo Andry,Antsiranana,School_45,non admis,passable,A1
20866-PEAK,Randria Haja Rina Tovo Tojo,Fianarantsoa,School_72,non admis,passable,A2
76446-FTGD,Rakotomamonjy Haja Hasina Tiana Fitiavana,Farafangana,School_89,admis,passable,A1
62216-INOR,Andrianarivo Andry Herilala,Farafangana,School_87,non admis,passable,A2
73972-BGDY,Rakotomamonjy Hery Soa,Toamasina,School_97,admis,bien,A1
23151-RTSQ,Rasolofo Hasina Finaritra,Farafangana,School_2,non admis,passable,A1
58801-GYQW,Rakotomamonjy Tiana Finaritra Miangaly Tojo,Antsiranana,School_35,non admis,passable,A1
78555-OVXW,Randria Rina Andry,Morondava,School_86,admis,passable,A2
97002-IJIL,Randria Soa Mamy Tiana Tovo,Antananarivo,School_31,non admis,passable,D
44451-HGRT,Rasolofo Rina Miangaly Mamy,Mahajanga,School_92,admis,passable,A2
99799-JWWM,Andrianarivo Tojo Rina,Mahajanga,School_63,non admis,passable,D
51160-XZIZ,Rajaonarison Finaritra Tiana Andry,Fianarantsoa,School_57,admis,passable,A1
89161-PMTL,Raharinaivo Finaritra Andry Tojo,Mananjary,School_73,admis,bien,OSE
90376-AOXM,Rasolofoson Rina Herilala Mamy Miangaly,Antsiranana,School_48,non admis,passable,A2
51921-GCWC,Raharinaivo Tiana Herilala Tojo Tovo,Morondava,School_36,non admis,passable,A1
50441-UVBK,Raharimanana Tiana Finaritra,Mahajanga,School_95,admis,passable,C
37993-HUGY,Rasolofoson Soa Hasina Tojo Haja,Ambatondrazaka,School_21,admis,passable,C
34334-QHLG,Rakotomamonjy Rina Haja Hery,Fianarantsoa,School_78,non admis,bien,A1
81869-XVJT,Raharinaivo Mamy Rina Tojo Soa,Mananjary,School_81,non admis,passable,A1
35271-NZSD,Rakotomamonjy Tojo Herilala Hery,Toamasina,School_11,non admis,bien,A2
96076-XEMA,Randria Fanilo Tiana Soa,Antsiranana,School_20,non admis,bien,OSE
32222-RFYM,Raharinaivo Miangaly Hasina Tojo,Toliara,School_18,non admis,bien,A1
89565-NJMV,Rasolofo Miangaly Fitiavana Tovo Hasina,Mananjary,School_88,admis,passable,D
67005-DHEJ,Randria Soa Fitiavana Tojo,Antsirabe,School_66,non admis,bien,C
96455-YXFY,Rajaonarison Herilala Soa Rina,Ambatondrazaka,School_69,admis,passable,D
52405-QRKZ,Randria Rina Fanilo,Antsirabe,School_94,non admis,passable,A1
57313-FFPK,Rasolofoson Finaritra Miangaly Fanilo Soa,Fianarantsoa,School_59,admis,passable,A2
41051-ZBKC,Randria Herilala Miangaly,Mananjary,School_22,admis,passable,A2
31109-CWSC,Randrianarivelo Haja Andry Tiana,Mananjary,School_98,admis,passable,A1
47409-OMJU,Rajaonarison Rina Finaritra Andry,Farafangana,School_15,non admis,très bien,D
96222-NAFA,Raharimanana Andry Tiana Tovo,Morondava,School_32,non admis,passable,A1
13215-SBIX,Randrianarivelo Soa Fanilo,Toamasina,School_73,admis,passable,L
44674-XZAU,Raharinaivo Soa Herilala Mamy Hasina,Antsirabe,School_92,admis,passable,C
70135-ACDU,Rasolofoson Tojo Haja,Antsirabe,School_87,admis,passable,A2
99357-RMEC,Rasolofo Soa Andry Rina,Antananarivo,School_48,non admis,passable,A2
65849-TWFY,Rasolofo Tiana Haja Tovo,Fianarantsoa,School_8,non admis,passable,A2
90448-VAHL,Randria Fitiavana Hasina Fanilo Andry,Toliara,School_10,admis,passable,A1
14446-QAXD,Rajaonarison Mamy Hasina Tiana Tojo,Antsirabe,School_91,admis,passable,A1
27151-NMZT,Raharinaivo Hasina Tovo Andry Tiana,Toamasina,School_99,non admis,passable,A2
52525-ZAFU,Rakotomamonjy Fanilo Finaritra Tovo Haja,Ambatondrazaka,School_23,non admis,passable,L
52945-JLHS,Raharimanana Haja Tojo,Antananarivo,School_60,non admis,passable,L
12333-TSRK,Rasolofoson Rina Mamy,Ambatondrazaka,School_4,non admis,bien,OSE
98845-ZPGP,Rajaonarison Hasina Hery Soa Haja,Toliara,School_74,admis,passable,A2
45750-IXVA,Randrianarivelo Haja Hasina,Farafangana,School_10,non admis,très bien,A2
28142-EXJA,Rakotoarisoa Finaritra Tovo,Farafangana,School_35,admis,bien,A1
34477-ZYGN,Rasolofo Hasina Tojo Haja,Ambatondrazaka,School_28,admis,passable,OSE
47591-KBLU,Randria Finaritra Tiana Hasina Haja,Toliara,School_80,admis,très bien,A2
43019-UZZO,Rakotoarisoa Finaritra Herilala Andry Hasina,Ambatondrazaka,School_23,non admis,passable,A1
75511-RZWB,Rakotomamonjy Tojo Haja Hery,Morondava,School_21,non admis,bien,L
77680-MPVC,Raharinaivo Miangaly Fitiavana,Farafangana,School_19,non admis,passable,L
56643-EVNY,Randria Miangaly Haja,Fianarantsoa,School_93,non admis,passable,A2
35028-DLSA,Randria Miangaly Finaritra Fanilo,Fianarantsoa,School_65,non admis,passable,C
80500-KKJS,Randria Rina Tojo,Toamasina,School_53,non admis,passable,A1
13552-PNEV,Andrianarivo Herilala Haja Tovo,Morondava,School_13,admis,passable,A2
13465-PJCI,Randria Tiana Finaritra Rina Mamy,Fianarantsoa,School_74,non admis,passable,A2
57353-IRNC,Raharinaivo Tovo Tiana Finaritra,Toamasina,School_9,admis,très bien,OSE
33546-RVEL,Rakotoarisoa Hery Mamy Tiana Andry,Antsiranana,School_33,admis,passable,A2
20710-ZRWZ,Raharinaivo Finaritra Tiana,Antsirabe,School_83,admis,passable,A1
47242-GOQC,Randria Fitiavana Hasina Fanilo,Antananarivo,School_38,admis,passable,A2
32869-UOZN,Rajaonarison Fanilo Tojo,Toliara,School_97,admis,passable,C
10215-NEOD,Rajaonarison Rina Tiana Fitiavana,Farafangana,School_65,non admis,bien,A1
55235-OEUR,Randria Tovo Tiana Soa,Ambatondrazaka,School_79,admis,passable,A1
91341-NWYP,Andrianarivo Tojo Miangaly Tovo,Morondava,School_100,admis,passable,A1
25144-BMCK,Raharimanana Herilala Hery,Ambatondrazaka,School_7,admis,passable,A1
84071-MNMA,Rakotomamonjy Mamy Finaritra,Morondava,School_8,admis,passable,D
27369-AXNA,Rasolofo Tovo Hasina Finaritra,Mahajanga,School_55,non admis,passable,D
89713-KNNS,Rakotoarisoa Tojo Mamy Hasina,Fianarantsoa,School_56,admis,passable,A2
73458-HDAW,Raharimanana Mamy Miangaly Andry,Morondava,School_30,non admis,passable,A1
53332-SILJ,Raharimanana Miangaly Tiana Rina,Antsiranana,School_34,admis,passable,D
20456-OGRE,Raharimanana Tiana Herilala Haja,Toamasina,School_5,non admis,passable,A1
29308-JNFI,Rakotoarisoa Soa Tojo Mamy,Antsiranana,School_35,admis,assez bien,A2
49721-YDLG,Rasolofoson Soa Fitiavana,Ambatondrazaka,School_12,admis,très bien,A1
12933-ZRGU,Raharimanana Soa Tiana Fitiavana,Mahajanga,School_13,non admis,passable,A1
11194-FGVH,Raharimanana Hasina Mamy Fitiavana Andry,Mananjary,School_58,non admis,passable,A2
42268-CABP,Rakotomamonjy Rina Fanilo Andry Tovo,Antananarivo,School_55,admis,passable,S
85472-FOVS,Randrianarivelo Finaritra Tovo,Antananarivo,School_64,admis,passable,S
32098-PXJL,Rakotomamonjy Soa Fanilo Fitiavana Rina,Antsirabe,School_70,non admis,passable,A2
76555-XEVD,Rakotoarisoa Tovo Rina Soa Miangaly,Mananjary,School_58,admis,passable,D
60400-JRSU,Rasolofoson Mamy Tojo Finaritra Haja,Antsirabe,School_61,admis,passable,L
95922-GPQP,Rakotomamonjy Soa Finaritra Hasina,Morondava,School_88,non admis,passable,A2
10485-IPVE,Raharinaivo Tovo Haja,Fianarantsoa,School_51,non admis,bien,A2
84756-IDQC,Rajaonarison Tojo Miangaly,Fianarantsoa,School_5,admis,passable,L
60066-EDSK,Rasolofo Mamy Fitiavana Haja Rina,Toamasina,School_65,admis,passable,C
81391-GSCQ,Andrianarivo Tojo Fanilo Tiana Mamy,Fianarantsoa,School_65,non admis,bien,C
64011-GAGW,Rasolofoson Miangaly Tojo Andry Haja,Farafangana,School_80,admis,passable,L
84353-WGEZ,Raharimanana Tovo Tojo Tiana Hery,Mananjary,School_94,non admis,passable,A2
25621-RYBD,Raharimanana Soa Herilala,Toliara,School_37,admis,passable,A1
76186-CANG,Raharinaivo Hery Tiana Herilala Fitiavana,Farafangana,School_46,non admis,passable,A2
88795-UCEK,Randria Hasina Tiana,Toamasina,School_84,non admis,très bien,A1
99868-IPGG,Rajaonarison Haja Tiana Fitiavana,Toamasina,School_93,non admis,passable,A2
15343-JCZT,Randrianarivelo Mamy Tojo Haja Miangaly,Antsiranana,School_26,admis,passable,A1
20069-BCQJ,Randrianarivelo Finaritra Tiana,Toliara,School_94,non admis,bien,A2
90207-AJFK,Andrianarivo Soa Fitiavana Tojo,Farafangana,School_16,non admis,passable,L
17824-CEUB,Rasolofo Haja Hery,Toliara,School_55,non admis,passable,A2
27567-HWRQ,Rakotomamonjy Tiana Haja Miangaly,Mananjary,School_16,admis,passable,A2
65573-RUZD,Raharinaivo Haja Mamy Fitiavana Hasina,Toliara,School_24,admis,passable,OSE
47696-CJQN,Rakotoarisoa Soa Mamy Herilala Andry,Antsiranana,School_30,admis,passable,D
16042-MGDY,Randria Miangaly Soa,Farafangana,School_72,non admis,passable,A1
78039-UHBN,Raharimanana Miangaly Tiana Hasina,Mananjary,School_58,non admis,passable,A1
51827-NBMI,Rakotoarisoa Tiana Fitiavana Hery,Toliara,School_41,admis,passable,A1
99665-XYAN,Randrianarivelo Andry Miangaly,Toliara,School_95,non admis,passable,S
28627-FUHR,Rajaonarison Mamy Miangaly Haja,Farafangana,School_45,admis,passable,D
90988-RVMM,Randria Tiana Andry,Farafangana,School_21,admis,passable,A2
18107-URYS,Rakotoarisoa Andry Mamy Fitiavana,Ambatondrazaka,School_83,admis,passable,A1
42349-HEMF,Raharimanana Fanilo Hery Soa,Antananarivo,School_95,non admis,passable,D
17634-GXYH,Rakotoarisoa Finaritra Tojo Hery,Antananarivo,School_30,non admis,passable,S
52384-UFXB,Raharinaivo Herilala Fanilo Finaritra,Toliara,School_15,non admis,passable,D
37485-ZVOH,Andrianarivo Andry Soa Mamy,Toliara,School_5,non admis,passable,A2
22032-LIPC,Rakotoarisoa Hasina Hery,Farafangana,School_55,admis,bien,OSE
15278-ANYE,Rakotoarisoa Herilala Tovo,Farafangana,School_11,admis,très bien,C
85010-AODQ,Rajaonarison Miangaly Haja Fanilo Hery,Mahajanga,School_64,non admis,assez bien,A2
62062-PVDN,Rajaonarison Tiana Finaritra Herilala Tojo,Toliara,School_56,admis,passable,A1
55146-SYLG,Rakotoarisoa Fanilo Tiana Tovo,Antsiranana,School_80,non admis,passable,D
83811-ZNBA,Raharinaivo Finaritra Soa Mamy,Ambatondrazaka,School_23,non admis,assez bien,A2
72464-YYWH,Rasolofoson Hery Tojo Miangaly,Mahajanga,School_40,admis,passable,A1
81080-UGMX,Andrianarivo Tojo Tovo Fitiavana Herilala,Mananjary,School_69,non admis,passable,L
29515-GBQP,Rajaonarison Fanilo Hery,Fianarantsoa,School_30,non admis,bien,A2
92028-LSUT,Andrianarivo Fitiavana Rina Herilala,Morondava,School_29,non admis,passable,A1
27057-FGFR,Rasolofoson Haja Rina Finaritra Herilala,Ambatondrazaka,School_5,non admis,passable,A2
90766-SYES,Raharimanana Hasina Mamy,Mahajanga,School_24,non admis,bien,A2
44216-BKTI,Raharinaivo Haja Rina,Toamasina,School_70,admis,passable,A2
27446-JWUH,Raharimanana Finaritra Herilala Rina Tiana,Antananarivo,School_56,admis,passable,A2
86182-XMZI,Rakotomamonjy Miangaly Tojo,Toliara,School_70,admis,passable,L
43670-ACHB,Andrianarivo Tojo Tiana,Antsiranana,School_76,non admis,passable,A1
66387-BQEW,Randria Fanilo Mamy Miangaly,Ambatondrazaka,School_100,admis,passable,A2
89807-NJNR,Raharimanana Rina Miangaly,Fianarantsoa,School_63,non admis,passable,L
56024-WARH,Rasolofo Haja Hasina Tovo,Antsiranana,School_46,admis,passable,A1
22574-GIBS,Andrianarivo Hery Miangaly,Antsirabe,School_69,admis,passable,L
41052-RWRR,Randrianarivelo Tovo Soa Herilala Hasina,Farafangana,School_64,non admis,passable,A2
10926-WEVH,Rasolofoson Hasina Hery Soa,Mahajanga,School_84,non admis,passable,A1
91764-NIYY,Rakotomamonjy Fitiavana Herilala,Antsirabe,School_9,non admis,passable,A1
23655-JJUJ,Randrianarivelo Haja Andry Fitiavana Hasina,Antsirabe,School_3,admis,passable,C
57080-IROP,Rasolofo Mamy Hasina Tiana,Fianarantsoa,School_86,non admis,passable,A2
63526-XQCB,Rasolofo Hery Rina Miangaly,Antsirabe,School_56,admis,passable,L
33894-ZOAD,Rakotoarisoa Herilala Rina Andry,Antsirabe,School_20,non admis,passable,A1
18402-QMYR,Rakotoarisoa Soa Herilala Fitiavana,Morondava,School_1,non admis,passable,A2
78912-KDGP,Rakotoarisoa Soa Rina Hasina,Ambatondrazaka,School_22,non admis,passable,A2
32478-SGXM,Rakotomamonjy Fitiavana Tojo Miangaly,Antsiranana,School_83,non admis,passable,A2
86931-JTFP,Rakotomamonjy Soa Miangaly,Fianarantsoa,School_4,non admis,bien,D
75650-DEEF,Rakotoarisoa Tovo Soa Hasina,Morondava,School_77,non admis,passable,A2
60807-XDOV,Rakotomamonjy Fanilo Tovo Miangaly Tojo,Antananarivo,School_33,non admis,passable,A1
98966-MYHP,Rasolofo Fitiavana Soa Hasina,Mananjary,School_26,admis,passable,S
48889-SSTC,Rajaonarison Rina Finaritra,Ambatondrazaka,School_51,admis,passable,S
95032-LFAO,Randria Mamy Rina,Antsirabe,School_10,non admis,bien,A2
41473-HFDP,Rasolofoson Tiana Miangaly Hasina Finaritra,Antsiranana,School_85,non admis,passable,A1
66875-LUBR,Randrianarivelo Finaritra Rina,Morondava,School_74,non admis,passable,A2
66708-GVWQ,Randrianarivelo Miangaly Mamy Tiana,Toamasina,School_76,non admis,passable,A2
70116-TMXX,Randria Soa Herilala Miangaly,Antsiranana,School_3,admis,passable,D
34201-MAGG,Rasolofo Miangaly Herilala Tiana,Toamasina,School_29,non admis,passable,A2
51493-XBFW,Randria Mamy Soa Tiana,Mahajanga,School_56,admis,passable,A1
82496-PYHD,Rajaonarison Tojo Finaritra,Fianarantsoa,School_48,non admis,passable,D
47178-YZPA,Rakotoarisoa Tojo Tovo Herilala Haja,Toliara,School_40,admis,passable,A2
67210-NNIQ,Raharimanana Miangaly Herilala Finaritra Tojo,Morondava,School_17,non admis,passable,A1
67650-UVZX,Rasolofoson Hery Soa,Antananarivo,School_29,non admis,très bien,A1
58897-JTVF,Randria Tovo Hery,Mahajanga,School_86,non admis,passable,A2
19209-QCMK,Rakotomamonjy Fitiavana Mamy Herilala,Antananarivo,School_40,non admis,passable,C
42536-JQRU,Rasolofoson Tiana Tojo,Fianarantsoa,School_13,non admis,bien,A2
61197-HKTQ,Andrianarivo Tovo Tiana Finaritra,Toliara,School_39,admis,assez bien,A1
39883-JSJY,Randrianarivelo Rina Tiana Haja Herilala,Ambatondrazaka,School_34,non admis,passable,A2
