matricule,name,cisco,studied_at,observation,mention,option
20144-BFKH,Raharinaivo Andry Herilala Mamy,Morondava,School_60,admis,très bien,A1
72955-KBFL,Raharinaivo Soa Herilala Miangaly,Toliara,School_86,admis,bien,C
13450-GCUX,Raharinaivo Mamy Herilala,Antsiranana,School_41,non admis,bien,L
26441-HFEY,Andrianarivo Finaritra Mamy,Morondava,School_63,admis,passable,D
31695-KTKT,Rakotoarisoa Hery Tojo,Ambatondrazaka,School_59,non admis,passable,A1
77107-LXHW,Raharinaivo Mamy Miangaly Tiana Fanilo,Ambatondrazaka,School_100,admis,assez bien,L
35819-TFFN,Randrianarivelo Tovo Mamy Andry Haja,Farafangana,School_49,non admis,passable,A1
43019-ZFLM,Rakotomamonjy Soa Miangaly,Morondava,School_76,non admis,passable,A2
46821-HXXF,Randria Tiana Fanilo Miangaly,Toliara,School_86,non admis,passable,A1
13708-HPHU,Rakotomamonjy Hasina Mamy,Toliara,School_86,non admis,passable,A1
90677-EXHF,Raharinaivo Rina Finaritra Soa,Fianarantsoa,School_72,admis,passable,A2
84255-CIJI,Rakotoarisoa Tiana Haja Herilala,Antsiranana,School_22,non admis,passable,C
81779-YLKD,Rakotomamonjy Haja Mamy Tiana,Farafangana,School_51,non admis,assez bien,A2
50596-TEYH,Rasolofoson Haja Hasina Rina Tovo,Fianarantsoa,School_19,admis,passable,D
19803-UWFJ,Randria Rina Andry Finaritra Mamy,Ambatondrazaka,School_52,non admis,passable,A2
53780-GSLK,Andrianarivo Tojo Soa,Antananarivo,School_11,non admis,bien,D
37576-MHJT,Rasolofo Tojo Hery,Toliara,School_35,non admis,passable,L
33380-SRMH,Rasolofo Herilala Miangaly,Antananarivo,School_18,admis,passable,A1
15542-FLTU,Raharinaivo Tojo Finaritra Rina,Morondava,School_77,admis,passable,A1
19418-NDCB,Rasolofo Mamy Rina Soa Miangaly,Antsiranana,School_26,non admis,passable,OSE
76183-YMIZ,Rakotoarisoa Tovo Fanilo,Antsiranana,School_36,non admis,passable,C
11769-TUMY,Raharimanana Mamy Rina Hasina Andry,Antsiranana,School_77,admis,passable,A2
12174-THSI,Andrianarivo Rina Tojo Mamy,Morondava,School_23,admis,assez bien,D
54925-SCGE,Rajaonarison Miangaly Herilala Tojo,Mahajanga,School_3,non admis,assez bien,L
97684-WPMZ,Rakotoarisoa Miangaly Tiana Herilala Tojo,Farafangana,School_49,non admis,bien,A2
35439-GUPH,Raharinaivo Fitiavana Tiana Miangaly Soa,Fianarantsoa,School_99,non admis,passable,A2
70720-HSNY,Randria Fanilo Haja,Antananarivo,School_73,admis,assez bien,C
76738-XQSX,Rakotoarisoa Andry Hery Fitiavana Tiana,Antsiranana,School_57,admis,passable,D
61714-NOYX,Rakotomamonjy Andry Fanilo,Toliara,School_88,non admis,passable,A1
50786-QCXC,Randrianarivelo Tojo Tiana,Antananarivo,School_8,non admis,passable,OSE
23849-BPQG,Rajaonarison Fanilo Haja Tiana Tovo,Fianarantsoa,School_89,admis,passable,L
60831-QTUQ,Rakotomamonjy Soa Fanilo Tiana,Morondava,School_67,non admis,passable,D
33153-SRIV,Rajaonarison Tovo Fitiavana,Mananjary,School_16,non admis,bien,A1
97776-NNYP,Rasolofoson Soa Miangaly,Toliara,School_91,non admis,bien,A1
80489-JSVH,Randrianarivelo Finaritra Andry,Antsirabe,School_98,admis,passable,S
38110-HAVR,Randria Miangaly Fanilo Hasina,Fianarantsoa,School_79,admis,passable,C
75070-BNOK,Rasolofo Andry Rina Tovo Mamy,Toamasina,School_57,non admis,passable,A1
86743-MRZZ,Rasolofo Hasina Tiana Hery,Mahajanga,School_19,non admis,passable,A2
37100-IUOF,Rakotomamonjy Hery Fanilo Rina,Antananarivo,School_49,non admis,passable,A1
66241-ZOBS,Randrianarivelo Finaritra Hery Andry,Ambatondrazaka,School_37,admis,passable,A2
39498-JLQD,Raharinaivo Hery Herilala Soa Tovo,Antsiranana,School_74,admis,passable,A2
95239-KUQC,Raharinaivo Tovo Hery Hasina,Ambatondrazaka,School_18,non admis,passable,A1
64562-NLYF,Raharimanana Tovo Fanilo Fitiavana Tiana,Antananarivo,School_65,non admis,passable,A1
62269-AERL,Raharimanana Haja Tiana Tojo Rina,Farafangana,School_85,admis,passable,D
69755-YMGI,Rajaonarison Andry Mamy Hery Tiana,Fianarantsoa,School_54,non admis,passable,A1
25865-OVAG,Raharinaivo Tovo Rina,Mahajanga,School_61,non admis,passable,A1
11142-KPVX,Randrianarivelo Andry Haja Soa,Antsirabe,School_4,admis,passable,L
37878-ELHD,Rasolofo Hasina Rina Haja Tiana,Toamasina,School_59,non admis,passable,A2
51715-AQKH,Rasolofoson Herilala Miangaly,Mahajanga,School_56,non admis,bien,A2
15001-GNYQ,Rakotoarisoa Tovo Haja,Mahajanga,School_84,non admis,passable,A1
74324-BQAC,Rakotomamonjy Miangaly Finaritra,Toamasina,School_48,non admis,passable,D
38502-NPHA,Raharimanana Rina Mamy,Fianarantsoa,School_82,non admis,passable,A1
30925-TBTG,Randria Finaritra Mamy,Ambatondrazaka,School_24,non admis,passable,A1
10924-DFRQ,Randrianarivelo Finaritra Andry Tovo,Ambatondrazaka,School_32,admis,passable,A1
69381-HZHQ,Rasolofo Soa Hery,Toliara,School_30,non admis,passable,A1
26760-WQCT,Rajaonarison Tovo Hery Rina,Toamasina,School_10,admis,passable,D
66511-EHEM,Randrianarivelo Miangaly Tiana Andry Fanilo,Antsiranana,School_19,non admis,passable,A2
66410-PUUP,Rasolofo Hasina Fitiavana Tojo Tiana,Mananjary,School_24,admis,passable,A1
67034-CMOI,Raharimanana Mamy Tiana Herilala,Toliara,School_39,non admis,passable,A2
81468-ARQU,Andrianarivo Andry Fanilo Tovo Rina,Farafangana,School_21,non admis,passable,A1
80031-HCVP,Andrianarivo Hery Tovo,Mananjary,School_31,non admis,assez bien,A2
45285-PBPA,Randrianarivelo Hasina Rina Tiana Miangaly,Antsiranana,School_55,non admis,passable,A2
59548-KPXW,Raharimanana Hery Tojo Tovo Soa,Ambatondrazaka,School_3,non admis,passable,A2
19214-AULD,Andrianarivo Finaritra Tovo Rina,Antsiranana,School_98,non admis,assez bien,OSE
66923-MDOP,Randrianarivelo Hasina Fitiavana Haja Tiana,Farafangana,School_40,admis,passable,A1
25349-EXUC,Andrianarivo Tojo Mamy Fitiavana Finaritra,Antsiranana,School_10,non admis,bien,A2
79921-UIHE,Raharinaivo Hery Fanilo,Ambatondrazaka,School_24,non admis,très bien,A2
52978-BULH,Andrianarivo Finaritra Hasina Haja,Farafangana,School_38,non admis,bien,A1
48220-CBUX,Andrianarivo Tovo Fanilo,Antananarivo,School_97,non admis,bien,A2
80657-QXLK,Rakotomamonjy Andry Hasina Herilala,Antsirabe,School_44,admis,passable,A1
84164-DUTX,Andrianarivo Soa Rina Andry,Farafangana,School_59,non admis,assez bien,C
25411-MDUK,Rasolofo Miangaly Tojo Hasina Haja,Mananjary,School_88,admis,assez bien,A2
95094-XJFG,Rakotomamonjy Tojo Miangaly,Antsiranana,School_90,non admis,passable,A1
96063-NMSK,Randria Rina Herilala Tovo Hery,Mahajanga,School_41,non admis,passable,OSE
84543-VHED,Andrianarivo Rina Hasina Tovo Tiana,Fianarantsoa,School_59,admis,passable,A1
33493-FGLV,Raharinaivo Tiana Haja,Antananarivo,School_50,non admis,passable,A2
28564-LWCE,Rasolofoson Soa Tovo,Mananjary,School_71,non admis,passable,C
57335-VABX,Andrianarivo Tovo Herilala,Antsirabe,School_86,non admis,passable,D
24266-QNLP,Rasolofoson Herilala Fitiavana,Antsiranana,School_96,admis,assez bien,A2
46123-OAWA,Rajaonarison Soa Finaritra Mamy Fitiavana,Farafangana,School_35,non admis,bien,A2
65849-VRGB,Andrianarivo Mamy Fanilo,Mahajanga,School_86,non admis,passable,A1
75112-FGSD,Rasolofoson Fanilo Haja Tojo Miangaly,Antananarivo,School_98,non admis,passable,D
22837-RFHN,Rasolofoson Herilala Tiana Miangaly Andry,Fianarantsoa,School_9,non admis,passable,D
75688-JYCN,Randria Haja Mamy,Morondava,School_9,admis,passable,OSE
99385-IIFA,Raharimanana Herilala Andry Soa Haja,Antsirabe,School_32,admis,passable,A2
44453-VYVI,Randria Finaritra Fanilo Rina,Fianarantsoa,School_98,non admis,passable,OSE
69015-XCKU,Rasolofoson Miangaly Mamy,Ambatondrazaka,School_66,admis,bien,D
16035-MXRH,Randrianarivelo Soa Hasina Rina,Toliara,School_8,non admis,passable,A2
64311-NGXQ,Randrianarivelo Hery Miangaly Mamy Rina,Morondava,School_88,non admis,passable,D
84507-FRJN,Andrianarivo Andry Hasina Mamy,Toamasina,School_41,admis,très bien,D
56202-YUSB,Rakotomamonjy Hery Tovo Soa Miangaly,Antsirabe,School_64,admis,assez bien,C
46623-WCRX,Raharinaivo Fanilo Fitiavana Miangaly Mamy,Ambatondrazaka,School_59,admis,passable,A2
98779-ASUW,Rasolofoson Hasina Herilala Mamy Tovo,Antsiranana,School_5,non admis,passable,A1
21981-HGLA,Rakotomamonjy Hery Haja Andry Hasina,Fianarantsoa,School_90,non admis,bien,A2
70954-DBZL,Andrianarivo Mamy Hery Tojo Fanilo,Antsiranana,School_57,non admis,passable,A2
47261-YTXH,Rakotomamonjy Fanilo Finaritra Herilala Rina,Ambatondrazaka,School_9,admis,passable,L
31787-NTDG,Rasolofo Fitiavana Hasina Haja,Morondava,School_11,admis,passable,OSE
51355-OEGQ,Andrianarivo Mamy Soa Tiana,Fianarantsoa,School_65,non admis,passable,A2
71492-PVGZ,Rasolofoson Fitiavana Hasina Mamy Herilala,Antsirabe,School_64,admis,passable,A1
37633-UFOU,Rakotoarisoa Fitiavana Hery Tojo,Farafangana,School_79,non admis,passable,A2
78901-QDRO,Andrianarivo Fanilo Tovo Finaritra,Ambatondrazaka,School_82,non admis,assez bien,A2
69705-HGAB,Raharinaivo Hasina Mamy,Antsirabe,School_95,non admis,passable,A2
92761-IFPK,Rakotomamonjy Fitiavana Hasina,Farafangana,School_95,non admis,passable,OSE
44459-QBYE,Randrianarivelo Hasina Mamy Herilala Tovo,Antsiranana,School_15,non admis,passable,A1
18838-HWXG,Andrianarivo Hasina Herilala Fitiavana Miangaly,Antananarivo,School_91,admis,passable,C
97729-JXSE,Raharimanana Hasina Herilala Miangaly,Toliara,School_75,admis,assez bien,OSE
36488-FVUF,Randria Hasina Mamy Finaritra,Mahajanga,School_27,non admis,passable,A2
47292-RHIW,Raharimanana Haja Tiana Mamy Tojo,Ambatondrazaka,School_44,admis,passable,A2
58820-LVPP,Randria Hasina Fitiavana Fanilo,Antsirabe,School_45,admis,bien,A2
88863-DNUR,Rakotomamonjy Soa Hasina Tovo Finaritra,Fianarantsoa,School_73,non admis,passable,A2
68426-MEPH,Rasolofoson Hasina Tojo,Antsirabe,School_47,admis,bien,S
46156-NPQQ,Rakotoarisoa Hasina Herilala Rina Haja,Antananarivo,School_27,non admis,passable,C
24113-NXBO,Rakotoarisoa Herilala Fitiavana,Antsirabe,School_98,non admis,passable,D
19839-UUAO,Rakotomamonjy Soa Tovo,Antsirabe,School_45,admis,passable,A2
66801-XUJE,Rasolofo Hery Fitiavana Finaritra,Mananjary,School_28,admis,très bien,A2
22455-IHRX,Raharimanana Soa Hasina,Antsiranana,School_22,admis,passable,A2
24359-CDWE,Raharinaivo Haja Tiana Mamy Hasina,Mahajanga,School_88,admis,passable,A1
47911-YQHO,Andrianarivo Tiana Andry,Mahajanga,School_63,admis,passable,A1
22255-VPZA,Raharinaivo Haja Fanilo Herilala Tojo,Mahajanga,School_77,admis,passable,S
82743-CABS,Rakotomamonjy Soa Tojo Hery,Mananjary,School_49,admis,passable,L
47982-FZDI,Rakotoarisoa Miangaly Tovo,Antsirabe,School_50,admis,passable,A2
62511-STGV,Rasolofoson Tovo Soa,Mahajanga,School_13,non admis,bien,A1
15988-PBOJ,Randrianarivelo Hasina Mamy Hery Fanilo,Antsiranana,School_67,non admis,très bien,A2
14612-AFKY,Rasolofoson Soa Tovo Mamy Haja,Farafangana,School_81,non admis,passable,A1
58372-CATM,Randria Tiana Fanilo Hery Rina,Antsirabe,School_89,non admis,passable,A1
86339-AGJX,Raharimanana Tojo Rina,Antsirabe,School_69,non admis,passable,A1
45057-WPSS,Randria Soa Tiana Tovo,Toamasina,School_84,admis,passable,D
21252-DICK,Randrianarivelo Tiana Miangaly,Toamasina,School_35,non admis,passable,A1
82400-VRXB,Randria Hery Fitiavana,Fianarantsoa,School_38,admis,passable,A2
53853-NILO,Randrianarivelo Tovo Fitiavana,Antsiranana,School_38,admis,passable,A1
43397-NHQP,Rakotomamonjy Finaritra Tiana Tovo Tojo,Toliara,School_40,admis,passable,A2
45903-SHMK,Rasolofo Miangaly Finaritra Soa Haja,Antananarivo,School_54,non admis,passable,A2
86209-OANY,Rajaonarison Tiana Hasina Fanilo Tovo,Mahajanga,School_14,non admis,passable,A2
67681-ROHU,Rasolofo Herilala Fitiavana,Fianarantsoa,School_29,non admis,passable,A2
36666-LEDF,Rakotomamonjy Tiana Tojo Miangaly Soa,Antananarivo,School_26,non admis,passable,S
20091-CTCT,Randria Fanilo Rina,Mananjary,School_67,non admis,assez bien,A1
28835-RDJI,Rajaonarison Haja Soa Finaritra,Toliara,School_46,admis,bien,A1
48030-XQNS,Andrianarivo Fitiavana Soa,Farafangana,School_55,non admis,passable,C
93683-LAQV,Rakotoarisoa Soa Rina Hasina,Antsirabe,School_46,admis,passable,OSE
11056-CWEX,Raharimanana Hasina Miangaly Finaritra Soa,Toamasina,School_40,non admis,bien,A2
92794-MRGW,Randrianarivelo Soa Tojo,Antsirabe,School_26,non admis,passable,D
17937-FKTO,Rakotomamonjy Tojo Miangaly,Antsiranana,School_39,non admis,passable,C
48482-TVNJ,Raharinaivo Hasina Rina Hery Fitiavana,Morondava,School_51,admis,passable,D
84747-DUTZ,Raharimanana Tojo Rina Miangaly,Antananarivo,School_32,admis,passable,A2
38035-VWZI,Randria Fitiavana Tovo Herilala Haja,Antananarivo,School_60,non admis,passable,C
99536-CPTN,Raharimanana Fanilo Andry Rina Tiana,Toamasina,School_2,admis,passable,A2
91095-VDON,Rakotoarisoa Haja Soa,Farafangana,School_28,admis,passable,A1
59767-CDPB,Rasolofoson Finaritra Herilala Rina,Toamasina,School_74,non admis,passable,D
10822-PSHN,Rasolofoson Tojo Herilala Fitiavana Hasina,Fianarantsoa,School_79,non admis,passable,A1
47972-HAYX,Randrianarivelo Fitiavana Andry Rina,Mahajanga,School_29,non admis,passable,A2
12574-BSRW,Raharinaivo Fitiavana Miangaly Andry Mamy,Mahajanga,School_37,non admis,passable,L
36055-NVEV,Rajaonarison Finaritra Tovo,Toliara,School_62,non admis,passable,S
41722-CFGI,Rasolofo Herilala Fitiavana,Fianarantsoa,School_17,non admis,passable,A1
38308-ZOZA,Raharimanana Tovo Hasina Tojo Mamy,Antsiranana,School_25,non admis,passable,A1
28821-ZSWC,Randria Finaritra Tojo,Antananarivo,School_40,admis,passable,A1
39430-AYDC,Randria Herilala Mamy,Toliara,School_41,non admis,bien,A1
80834-LWRF,Rasolofoson Soa Tovo Andry,Farafangana,School_62,non admis,passable,A2
46027-OECG,Raharimanana Haja Miangaly Finaritra Herilala,Antananarivo,School_50,non admis,bien,L
12134-OITM,Randrianarivelo Mamy Hasina Fanilo,Mananjary,School_99,non admis,bien,A1
77512-XHFO,Andrianarivo Hery Herilala Fanilo Rina,Antsiranana,School_6,non admis,très bien,A2
42209-KHTY,Randria Fitiavana Hasina,Farafangana,School_5,admis,passable,D
80634-XKBF,Rakotomamonjy Tojo Fanilo Soa,Farafangana,School_11,admis,passable,C
10940-VVQJ,Rakotomamonjy Tojo Finaritra Tiana Fitiavana,Ambatondrazaka,School_58,non admis,passable,A1
73466-EGJI,Randria Miangaly Haja,Mananjary,School_4,admis,passable,A1
35178-FUTT,Rasolofo Tojo Finaritra Miangaly,Antsirabe,School_6,admis,passable,C
62244-GXRQ,Randria Miangaly Tovo Soa,Ambatondrazaka,School_68,non admis,passable,L
48920-NEAM,Rakotomamonjy Mamy Herilala Haja Tojo,Antsirabe,School_85,admis,passable,D
64115-GBTZ,Randria Hasina Tovo Fitiavana Rina,Toamasina,School_10,non admis,passable,A2
18308-SPCW,Rasolofo Soa Tojo Tiana,Farafangana,School_6,admis,passable,A2
48285-MVNP,Raharinaivo Hery Finaritra Tiana,Ambatondrazaka,School_36,admis,passable,D
78105-FWZQ,Andrianarivo Mamy Rina Haja,Ambatondrazaka,School_86,non admis,assez bien,S
96477-WEFX,Randrianarivelo Miangaly Finaritra,Toliara,School_78,non admis,passable,A1
32290-EWYC,Rasolofoson Tojo Herilala Finaritra,Antananarivo,School_77,non admis,passable,OSE
32342-RIJI,Raharimanana Rina Mamy,Antsirabe,School_24,non admis,bien,C
78954-YRVF,Raharinaivo Hery Andry Tiana,Morondava,School_50,admis,passable,A2
95060-VIZW,Andrianarivo Fanilo Andry,Mananjary,School_75,admis,passable,D
45595-WSJT,Randria Tojo Rina Fitiavana,Mahajanga,School_33,admis,passable,D
36060-IOIK,Rasolofoson Finaritra Hery,Mahajanga,School_24,non admis,passable,A2
89478-YODP,Rajaonarison Mamy Tovo Hery Miangaly,Antsiranana,School_40,admis,passable,A1
86453-BUUG,Rasolofo Tiana Hasina,Antsirabe,School_66,non admis,très bien,A2
22634-QAOU,Rasolofoson Tovo Fanilo,Mahajanga,School_87,non admis,bien,A1
11750-WORI,Randrianarivelo Soa Tiana,Toliara,School_74,admis,bien,A1
68614-OGHF,Rasolofoson Finaritra Hasina Haja,Antsiranana,School_30,non admis,assez bien,A2
91723-LQEU,Rasolofoson Finaritra Tojo Fitiavana Hasina,Antananarivo,School_46,admis,passable,A2
23225-NQPA,Randrianarivelo Herilala Mamy Tojo,Mananjary,School_47,non admis,passable,D
39315-XBXX,Rakotomamonjy Rina Tovo,Antananarivo,School_86,admis,passable,A1
20920-MWVP,Randria Haja Miangaly Fitiavana,Antsiranana,School_82,non admis,passable,A2
25215-WPJJ,Randria Rina Andry,Mahajanga,School_94,admis,passable,S
14417-EQMP,Rasolofoson Andry Haja Tiana Miangaly,Morondava,School_97,non admis,bien,A2
79417-AUIN,Raharinaivo Haja Mamy Tiana Tovo,Mananjary,School_65,non admis,passable,A1
70746-JFIM,Rakotomamonjy Fitiavana Andry Hasina,Antsirabe,School_32,admis,passable,A1
95200-EAXX,Randrianarivelo Haja Finaritra Herilala Soa,Antsirabe,School_76,non admis,passable,OSE
43732-JNMK,Raharimanana Hasina Fanilo Fitiavana Hery,Antsiranana,School_19,non admis,bien,A1
26958-KPDV,Randria Mamy Andry Hery,Ambatondrazaka,School_86,admis,passable,S
53312-XBGZ,Rakotoarisoa Tojo Haja Andry Tiana,Farafangana,School_19,admis,passable,A1
96182-MKAA,Rajaonarison Hasina Tovo,Antsirabe,School_88,admis,assez bien,A2
64583-HRRK,Rajaonarison Finaritra Miangaly Hery Rina,Ambatondrazaka,School_55,non admis,passable,A2
82646-TYFX,Andrianarivo Herilala Finaritra,Morondava,School_58,non admis,passable,A2
16352-RIGL,Randrianarivelo Herilala Tiana,Antsiranana,School_26,admis,passable,A2
61719-RWPK,Randrianarivelo Finaritra Herilala Fitiavana Andry,Farafangana,School_97,non admis,passable,A2
81675-JYAD,Rasolofoson Andry Tojo Soa,Mananjary,School_63,non admis,passable,A1
41353-GETQ,Raharimanana Herilala Rina,Farafangana,School_69,non admis,passable,D
28927-MYRG,Raharinaivo Tojo Miangaly Hasina,Fianarantsoa,School_50,non admis,passable,A2
64459-FADE,Rakotoarisoa Hasina Soa Herilala Fitiavana,Fianarantsoa,School_71,non admis,passable,A1
24082-LZTE,Raharimanana Herilala Miangaly Tojo,Antananarivo,School_9,admis,bien,A1
17895-FOUK,Raharinaivo Andry Hery,Mananjary,School_94,non admis,passable,OSE
34191-UPHW,Randria Hery Rina,Morondava,School_3,admis,passable,L
15289-SNHB,Rasolofo Tovo Fanilo,Toamasina,School_89,non admis,passable,L
74404-QZZR,Rakotomamonjy Tovo Herilala Tojo,Ambatondrazaka,School_28,non admis,passable,A2
93219-LERA,Rajaonarison Miangaly Haja Tiana Andry,Antsirabe,School_100,non admis,passable,A2
66344-MUNO,Raharinaivo Tovo Mamy Hasina,Mananjary,School_58,admis,passable,A1
66442-ATAG,Randrianarivelo Mamy Soa,Mahajanga,School_83,admis,passable,A2
71928-XRVY,Rasolofo Fitiavana Fanilo Mamy Soa,Toliara,School_52,admis,assez bien,L
82978-TJKM,Rakotomamonjy Fanilo Mamy Finaritra,Antsirabe,School_62,non admis,passable,A2
56542-TTUU,Raharimanana Miangaly Tojo Hasina,Antananarivo,School_20,non admis,passable,A2
40718-CVHK,Rasolofo Haja Herilala Hery Fanilo,Antananarivo,School_16,non admis,passable,A2
90387-GKML,Randrianarivelo Rina Tovo Soa,Farafangana,School_96,admis,bien,A2
74688-KWAN,Rakotoarisoa Hery Tiana Mamy Rina,Farafangana,School_90,admis,passable,C
18234-FKNQ,Rakotomamonjy Mamy Rina Soa Fanilo,Morondava,School_97,admis,bien,A1
29588-ITEH,Raharinaivo Finaritra Rina Soa,Ambatondrazaka,School_43,non admis,bien,A1
22547-BTNZ,Randria Soa Rina,Antananarivo,School_16,non admis,passable,A2
24943-PIQP,Rakotomamonjy Fanilo Hasina,Mahajanga,School_8,non admis,bien,A2
85134-WAAF,Rasolofoson Hery Rina,Antananarivo,School_92,admis,très bien,A2
87397-IEAY,Rasolofo Fitiavana Soa Fanilo Miangaly,Ambatondrazaka,School_85,non admis,passable,A2
34833-MXDO,Rakotoarisoa Finaritra Andry,Ambatondrazaka,School_12,admis,passable,A2
43053-ZEQT,Randria Andry Fanilo,Antsirabe,School_60,non admis,passable,A1
66121-UPOC,Randria Rina Miangaly Hasina,Antsirabe,School_64,admis,passable,A1
64428-UDYI,Rasolofoson Fitiavana Miangaly Tovo Fanilo,Toamasina,School_46,admis,passable,A1
59350-ZACO,Raharinaivo Finaritra Tiana Soa,Ambatondrazaka,School_97,non admis,assez bien,L
70049-ENTJ,Andrianarivo Tiana Andry,Mananjary,School_89,non admis,bien,C
25602-ZYBK,Randria Tiana Andry Miangaly Fanilo,Mahajanga,School_82,non admis,passable,D
99497-TPHV,Randria Miangaly Herilala Tovo,Toliara,School_21,non admis,passable,A1
50095-WRXM,Rasolofoson Andry Hasina,Fianarantsoa,School_91,non admis,passable,L
81890-SODC,Raharimanana Mamy Hasina Tovo,Antananarivo,School_45,non admis,passable,A1
43788-DGAP,Rakotoarisoa Andry Hery,Toamasina,School_55,non admis,passable,A1
80198-HDSV,Raharimanana Herilala Tiana,Antsiranana,School_71,non admis,passable,A2
57455-UAUJ,Rakotoarisoa Finaritra Soa Tiana Andry,Mananjary,School_71,non admis,passable,A1
37133-SJTS,Andrianarivo Tojo Mamy,Mananjary,School_24,non admis,très bien,A1
52179-KGGJ,Randria Fanilo Haja Fitiavana Hasina,Fianarantsoa,School_45,non admis,passable,A1
61486-PPJA,Raharinaivo Miangaly Herilala Fanilo Fitiavana,Antsiranana,School_36,admis,passable,D
29475-WHQQ,Rakotomamonjy Fanilo Tovo,Ambatondrazaka,School_85,non admis,passable,D
36530-FANP,Andrianarivo Rina Tojo Hery Tovo,Ambatondrazaka,School_18,non admis,passable,D
