matricule,name,cisco,studied_at,observation,mention,option
22458-FVJE,Rajaonarison Tiana Haja Tovo Tojo,Antsiranana,School_61,admis,passable,D
73775-XEBC,Rakotoarisoa Hery Soa,Toamasina,School_74,non admis,passable,D
27337-OKLU,Randria Herilala Miangaly Hasina Hery,Fianarantsoa,School_43,non admis,passable,L
22017-XKZI,Rasolofoson Herilala Rina,Ambatondrazaka,School_6,admis,passable,A2
29639-LPKY,Raharimanana Tovo Hery Miangaly,Morondava,School_70,non admis,passable,A2
80131-EHOD,Rasolofoson Fanilo Tiana,Toliara,School_69,non admis,passable,A2
80169-ZHHO,Randrianarivelo Rina Haja Fitiavana Herilala,Toliara,School_18,non admis,passable,A2
46898-OIKV,Raharimanana Rina Hasina Haja,Ambatondrazaka,School_27,admis,très bien,A2
68069-OLYP,Rasolofoson Andry Tiana Hasina,Antananarivo,School_95,non admis,passable,L
97010-BPXE,Raharinaivo Andry Mamy Soa Finaritra,Farafangana,School_95,admis,passable,A2
40538-AYOS,Rakotomamonjy Rina Hery,Antsiranana,School_90,admis,passable,OSE
12603-ZYTE,Rasolofoson Hasina Mamy Fitiavana Miangaly,Toamasina,School_54,non admis,passable,C
55438-RTJS,Rasolofo Andry Fanilo,Antsiranana,School_51,non admis,passable,D
27566-WUWE,Raharimanana Tovo Miangaly Soa,Farafangana,School_43,non admis,passable,A2
84413-AHDG,Rajaonarison Soa Fitiavana Hery,Ambatondrazaka,School_7,non admis,passable,A1
49361-YXGM,Rakotoarisoa Fanilo Fitiavana Rina,Toliara,School_53,admis,bien,A2
89158-VOAO,Randrianarivelo Haja Tovo Hery,Mananjary,School_71,admis,passable,S
61058-NEZX,Randria Rina Mamy Herilala Tojo,Antsiranana,School_8,non admis,passable,A2
75205-QIZG,Rajaonarison Finaritra Rina Tiana Herilala,Ambatondrazaka,School_5,non admis,passable,A2
70822-OPGM,Rasolofoson Andry Fanilo Tojo,Antsirabe,School_66,non admis,passable,D
91769-YTGR,Raharinaivo Fitiavana Tiana,Toliara,School_90,non admis,passable,D
77933-OZTW,Rasolofo Tojo Hasina,Farafangana,School_78,admis,passable,A1
31495-DDBB,Rakotomamonjy Hasina Tiana,Toamasina,School_12,non admis,passable,D
43745-HHTC,Raharimanana Rina Andry Fitiavana Mamy,Antananarivo,School_55,non admis,passable,C
37491-EVJQ,Raharimanana Mamy Fitiavana Herilala Soa,Morondava,School_28,admis,passable,C
79816-WJDL,Rakotomamonjy Rina Hasina Fanilo,Toliara,School_24,admis,passable,A2
35631-HFKC,Rakotoarisoa Haja Herilala,Ambatondrazaka,School_84,non admis,passable,A1
19694-FECA,Randrianarivelo Finaritra Mamy Fitiavana,Antsiranana,School_54,non admis,passable,OSE
44951-YWLL,Rasolofoson Hasina Fitiavana,Antananarivo,School_76,admis,passable,D
82657-LHSA,Randrianarivelo Fitiavana Miangaly,Antsirabe,School_67,admis,passable,A1
81068-ROJE,Raharinaivo Herilala Finaritra Hasina,Ambatondrazaka,School_97,admis,passable,A2
73089-RTBK,Raharimanana Tiana Haja,Mananjary,School_21,admis,passable,L
27660-BCXS,Rasolofo Tovo Tiana Andry Finaritra,Ambatondrazaka,School_90,non admis,passable,A1
99357-IEKN,Raharinaivo Tiana Rina Tojo Andry,Toamasina,School_12,non admis,passable,OSE
96912-YEGT,Randrianarivelo Fanilo Finaritra,Antananarivo,School_14,non admis,bien,A2
46093-KQOY,Raharimanana Haja Tiana Soa Andry,Antsirabe,School_10,non admis,bien,A2
98911-RZYO,Randrianarivelo Hasina Tovo Fitiavana,Toamasina,School_4,admis,passable,A2
76430-SDVU,Rakotomamonjy Fanilo Haja Herilala,Mananjary,School_49,non admis,passable,A1
14843-QCYJ,Randria Tovo Fanilo Tiana,Ambatondrazaka,School_37,admis,passable,C
89403-ICWZ,Randrianarivelo Rina Hasina Fitiavana Mamy,Mahajanga,School_10,non admis,passable,A1
72113-SSWN,Raharinaivo Haja Soa,Antananarivo,School_39,admis,passable,A2
64060-YPKV,Andrianarivo Mamy Finaritra Herilala Rina,Antsirabe,School_1,admis,passable,A1
89055-QHPI,Rakotoarisoa Andry Finaritra Hery Tovo,Antsirabe,School_59,non admis,bien,A1
97564-KBFU,Rasolofo Haja Finaritra Fitiavana Herilala,Farafangana,School_59,admis,passable,A2
52330-USBE,Raharinaivo Fanilo Tovo Miangaly Finaritra,Mananjary,School_52,admis,passable,A1
66079-XCTY,Raharinaivo Fanilo Hasina Rina Andry,Farafangana,School_60,non admis,passable,A1
69128-HJJR,Rakotoarisoa Hery Finaritra Tovo Fanilo,Morondava,School_75,admis,bien,A1
57657-KBED,Raharimanana Fanilo Hasina Tojo,Fianarantsoa,School_41,admis,passable,C
29090-GMZJ,Rajaonarison Herilala Hery Fitiavana Hasina,Ambatondrazaka,School_70,non admis,passable,S
57412-CGVP,Raharimanana Miangaly Tiana,Ambatondrazaka,School_84,non admis,passable,A2
37529-NDER,Raharimanana Tovo Rina Mamy,Morondava,School_86,admis,passable,A2
89100-UYXQ,Randria Finaritra Tojo Herilala Haja,Morondava,School_11,non admis,passable,A2
87034-GHPZ,Rakotoarisoa Miangaly Tovo,Antsiranana,School_25,admis,passable,D
56384-QMUT,Rajaonarison Hasina Tojo Herilala,Mahajanga,School_77,non admis,passable,A2
82539-BAWO,Rakotoarisoa Mamy Herilala Tovo Fitiavana,Antsirabe,School_53,non admis,passable,S
14727-OLBU,Rajaonarison Tovo Fanilo Hery,Toliara,School_89,admis,passable,A1
92295-PJZE,Rakotoarisoa Fitiavana Tiana Finaritra Soa,Antananarivo,School_16,non admis,passable,A2
69195-LRDS,Rasolofo Haja Herilala Fanilo Mamy,Mahajanga,School_65,non admis,passable,A2
31192-YUMN,Randrianarivelo Tovo Finaritra Fitiavana Andry,Mahajanga,School_52,non admis,passable,A1
71384-VQHB,Raharinaivo Tiana Finaritra Fanilo Herilala,Antsirabe,School_93,non admis,passable,D
49761-JEDM,Raharimanana Rina Soa Andry Fitiavana,Mananjary,School_35,non admis,passable,A2
81199-RNLC,Rajaonarison Finaritra Hery Fanilo,Morondava,School_51,non admis,passable,A2
91520-LDAZ,Raharinaivo Mamy Soa Haja,Ambatondrazaka,School_99,non admis,passable,A1
97076-FEUS,Rajaonarison Rina Mamy Finaritra Hery,Antananarivo,School_22,non admis,passable,D
26573-BUGH,Andrianarivo Tojo Finaritra Fanilo,Mahajanga,School_89,admis,passable,D
30049-OIKQ,Randrianarivelo Mamy Andry Hery Soa,Fianarantsoa,School_94,admis,passable,A1
75825-FRNQ,Rakotoarisoa Tiana Rina Haja Tovo,Toliara,School_34,non admis,passable,A1
34350-BGDN,Raharinaivo Soa Tovo,Fianarantsoa,School_99,non admis,passable,A2
43555-AEIC,Randrianarivelo Fanilo Soa Tovo,Mahajanga,School_63,non admis,passable,A1
60386-XITK,Randria Rina Finaritra,Mananjary,School_75,non admis,bien,A2
62377-ANMB,Rasolofo Andry Rina,Antananarivo,School_84,non admis,passable,A2
17016-LMSD,Andrianarivo Miangaly Haja Herilala Finaritra,Morondava,School_68,admis,très bien,A1
62214-JXZB,Raharimanana Miangaly Tojo Fanilo,Antananarivo,School_22,non admis,passable,A1
14185-ZNAO,Rasolofo Miangaly Rina,Fianarantsoa,School_42,non admis,assez bien,A2
26896-YIJH,Rakotoarisoa Andry Miangaly Mamy,Toliara,School_66,non admis,bien,A2
11059-AGCT,Rajaonarison Mamy Tiana,Morondava,School_66,non admis,bien,C
66136-OJGB,Raharinaivo Miangaly Tojo Tiana,Ambatondrazaka,School_3,non admis,passable,L
48598-UPAN,Rajaonarison Hasina Hery Rina,Fianarantsoa,School_34,non admis,passable,S
19486-FRNG,Rakotomamonjy Finaritra Hasina Tovo Miangaly,Toamasina,School_2,admis,passable,A2
92258-TVWJ,Raharimanana Finaritra Fitiavana Tovo Mamy,Toamasina,School_42,non admis,bien,A1
72161-BBZQ,Rakotoarisoa Fanilo Hery,Morondava,School_66,non admis,passable,L
12352-SVAK,Andrianarivo Hasina Andry,Antsiranana,School_53,admis,assez bien,A2
39923-TCHQ,Raharimanana Herilala Tiana,Toamasina,School_62,non admis,bien,A2
25961-ECND,Raharimanana Finaritra Herilala,Farafangana,School_74,admis,passable,A1
12860-YQFE,Rakotoarisoa Fanilo Finaritra Mamy Andry,Fianarantsoa,School_61,non admis,très bien,A2
44203-SBIX,Rasolofoson Hasina Herilala,Mananjary,School_63,non admis,passable,D
50377-TINZ,Rasolofo Rina Hery,Antananarivo,School_32,non admis,bien,A1
25524-DDMT,Rasolofo Rina Andry Finaritra Haja,Mahajanga,School_39,admis,bien,A2
49727-VXKZ,Rakotoarisoa Andry Tojo,Toliara,School_87,non admis,passable,A1
88938-LIDX,Raharinaivo Tovo Fanilo Tiana Miangaly,Farafangana,School_83,non admis,passable,S
16390-ZXWN,Raharinaivo Rina Fanilo Tojo Hery,Morondava,School_90,admis,passable,S
27973-IUPS,Rakotoarisoa Fanilo Soa,Toamasina,School_62,admis,passable,A1
30322-ZUCX,Rakotoarisoa Rina Hasina Tovo Andry,Toliara,School_93,non admis,passable,A2
48849-HNMV,Randrianarivelo Finaritra Miangaly Fitiavana Andry,Toliara,School_64,non admis,passable,A2
99073-HROJ,Andrianarivo Tovo Tiana Fanilo Hasina,Mananjary,School_75,non admis,passable,D
27848-PJST,Rasolofo Mamy Haja Tojo Tovo,Mahajanga,School_77,non admis,passable,A1
22844-HBAT,Rajaonarison Miangaly Mamy Hasina Fitiavana,Mananjary,School_12,admis,bien,L
98909-MYEB,Randrianarivelo Haja Finaritra,Farafangana,School_37,admis,passable,L
89935-ZCYZ,Rakotomamonjy Rina Fanilo Tovo Hery,Ambatondrazaka,School_52,admis,bien,A1
71476-QNNN,Randria Miangaly Herilala Fanilo,Fianarantsoa,School_6,non admis,passable,A1
81118-VSDT,Rakotomamonjy Hasina Hery Soa,Antsiranana,School_45,admis,passable,L
93005-CMGR,Randria Finaritra Miangaly Herilala Tojo,Antananarivo,School_85,non admis,passable,A2
69663-XYGW,Andrianarivo Rina Tiana Andry Haja,Antananarivo,School_56,non admis,passable,A2
10609-BXPD,Raharinaivo Fanilo Miangaly Fitiavana,Ambatondrazaka,School_50,non admis,bien,A1
46584-OQSR,Rajaonarison Fitiavana Miangaly,Antsirabe,School_77,non admis,passable,D
40837-MSWV,Rakotomamonjy Tiana Tojo Mamy,Morondava,School_58,non admis,passable,C
80473-IIGB,Randria Miangaly Mamy Hasina,Toamasina,School_79,admis,passable,A1
26386-ZPPS,Raharimanana Herilala Hery Fanilo Tojo,Farafangana,School_88,admis,passable,D
19654-HHSM,Raharimanana Tovo Fitiavana,Ambatondrazaka,School_5,non admis,passable,A2
28027-JKGX,Rasolofo Fanilo Fitiavana Rina,Morondava,School_39,non admis,passable,A2
87884-QMLI,Raharimanana Tiana Hasina,Morondava,School_60,admis,passable,C
82854-NMZE,Randrianarivelo Tiana Mamy Haja,Toliara,School_82,non admis,passable,A1
74931-KEZW,Rakotomamonjy Herilala Finaritra,Farafangana,School_8,admis,passable,A1
10317-TABM,Rasolofoson Andry Hery,Mananjary,School_35,non admis,passable,A2
13448-YYRK,Rajaonarison Mamy Hery Fanilo Herilala,Morondava,School_99,non admis,passable,A2
82570-OAUC,Rakotomamonjy Andry Hery,Fianarantsoa,School_18,non admis,passable,A2
87538-PLXQ,Rasolofo Mamy Herilala Haja,Antsiranana,School_63,admis,passable,A1
34467-GDDO,Randrianarivelo Miangaly Fanilo Herilala,Antsirabe,School_35,non admis,passable,A2
13549-MSWB,Randrianarivelo Hasina Tovo,Antsiranana,School_53,admis,passable,A1
69591-XWOT,Randria Mamy Fanilo Hasina Herilala,Farafangana,School_14,admis,passable,A2
23339-OOUY,Rakotomamonjy Herilala Mamy Fanilo,Mahajanga,School_96,admis,passable,A1
20941-XWRB,Randria Tiana Fitiavana,Mananjary,School_20,admis,passable,D
16887-SHRZ,Raharinaivo Tovo Tiana Tojo,Toliara,School_90,admis,passable,A1
54285-EMOG,Rasolofo Tovo Andry Rina,Mananjary,School_46,non admis,très bien,A1
28911-KRKI,Raharinaivo Rina Haja,Mananjary,School_35,non admis,passable,A1
18786-AKUI,Rasolofo Tovo Tojo Hasina Soa,Mananjary,School_41,non admis,passable,A2
89640-RWTI,Rajaonarison Miangaly Soa Fitiavana,Morondava,School_94,non admis,bien,A1
83352-SBMA,Raharimanana Tiana Andry,Mahajanga,School_73,admis,passable,A1
16787-YBVU,Rasolofoson Hasina Tiana Tojo Rina,Fianarantsoa,School_16,non admis,passable,A1
86537-SYHB,Randrianarivelo Fanilo Soa Rina Haja,Morondava,School_29,non admis,passable,L
81810-KZWQ,Andrianarivo Andry Tiana Rina Fanilo,Antananarivo,School_54,non admis,très bien,A2
68520-EBUJ,Rajaonarison Fanilo Soa Mamy,Morondava,School_87,non admis,bien,L
50632-ROWD,Rajaonarison Rina Tojo Soa,Antsirabe,School_52,non admis,passable,A2
44300-VYSU,Raharimanana Haja Andry Tojo Herilala,Antananarivo,School_67,non admis,passable,C
84039-PCNJ,Andrianarivo Tiana Hery,Morondava,School_5,admis,passable,OSE
36714-KWCF,Rasolofo Mamy Fitiavana Haja,Mananjary,School_18,admis,passable,A2
55085-SVJG,Raharinaivo Finaritra Tojo,Ambatondrazaka,School_90,non admis,passable,D
48476-IHWI,Randria Finaritra Mamy,Mahajanga,School_28,admis,passable,A1
90173-CGSL,Rasolofoson Mamy Herilala Hery Tovo,Mananjary,School_18,non admis,bien,D
59376-OLWT,Randria Finaritra Rina Haja Andry,Antsirabe,School_19,admis,passable,A1
84648-ZDOI,Randrianarivelo Tiana Haja Tojo Finaritra,Antananarivo,School_79,non admis,passable,A1
63049-MQJN,Randria Finaritra Tojo Hasina,Farafangana,School_66,admis,passable,OSE
11401-DODC,Rajaonarison Finaritra Rina Herilala Andry,Antsirabe,School_27,non admis,passable,L
40533-LPLQ,Rakotomamonjy Andry Herilala Hery Haja,Morondava,School_53,admis,passable,A1
95530-PTBC,Rasolofoson Tovo Tiana Hery,Antsiranana,School_61,non admis,bien,A1
37633-EMMM,Randria Miangaly Fitiavana,Toliara,School_10,admis,bien,D
90589-EHIK,Rajaonarison Fitiavana Miangaly Hery,Antananarivo,School_58,non admis,bien,A2
73182-QXTH,Raharinaivo Tojo Tovo Tiana,Mahajanga,School_73,non admis,passable,A2
85660-FUZJ,Andrianarivo Tojo Hasina Fitiavana Andry,Farafangana,School_38,non admis,passable,A2
46046-ZASC,Rakotomamonjy Tiana Hasina Herilala Tovo,Toliara,School_57,admis,très bien,C
25591-SQQI,Raharimanana Mamy Tojo,Mahajanga,School_37,admis,bien,A2
67099-VPNO,Raharimanana Fanilo Andry Tojo Hery,Fianarantsoa,School_33,non admis,passable,A1
53824-XMNY,Raharimanana Mamy Andry Soa,Morondava,School_5,admis,passable,A1
83648-GQHO,Andrianarivo Finaritra Hasina Tovo Miangaly,Toamasina,School_17,non admis,passable,A2
64188-GJJP,Randria Herilala Fanilo,Antananarivo,School_71,non admis,passable,A2
12709-ZXEB,Raharimanana Fanilo Hasina Fitiavana Tojo,Farafangana,School_60,non admis,passable,A1
36030-QZZP,Rakotomamonjy Rina Andry Fanilo Hery,Toliara,School_20,non admis,bien,A2
10957-URIO,Andrianarivo Tojo Hery Tovo,Ambatondrazaka,School_31,non admis,passable,D
21724-LEVG,Raharinaivo Mamy Herilala Haja,Farafangana,School_63,non admis,passable,A2
73089-GSNS,Rasolofoson Fanilo Fitiavana,Morondava,School_59,non admis,passable,A1
99492-IVNV,Rasolofoson Mamy Tojo Fanilo Soa,Antsiranana,School_17,non admis,passable,A1
30474-NFJF,Rasolofoson Hery Miangaly Tojo Fitiavana,Ambatondrazaka,School_37,admis,passable,L
56524-XVYW,Rakotomamonjy Finaritra Haja,Ambatondrazaka,School_19,non admis,passable,A1
73984-OYBP,Randrianarivelo Fitiavana Andry Hasina Finaritra,Antananarivo,School_29,non admis,assez bien,A2
74998-JRTM,Andrianarivo Miangaly Tojo Herilala Finaritra,Mahajanga,School_91,non admis,passable,D
15721-YLKU,Raharinaivo Andry Rina Tiana Mamy,Toamasina,School_51,admis,passable,D
12790-UZRO,Rasolofo Hery Herilala Mamy Rina,Toliara,School_98,admis,passable,S
19897-TEXO,Rakotoarisoa Tiana Haja Hery,Toamasina,School_31,non admis,passable,A2
87853-YSQL,Rajaonarison Tojo Finaritra,Farafangana,School_77,non admis,passable,A1
63433-DGIW,Raharimanana Tojo Tovo Hery Miangaly,Toamasina,School_72,admis,passable,A2
12491-NFJV,Raharinaivo Herilala Tiana Andry Haja,Toamasina,School_47,non admis,bien,A2
15022-CHKJ,Randrianarivelo Tovo Fanilo Miangaly Soa,Toamasina,School_86,non admis,assez bien,C
27106-VXGM,Rakotoarisoa Fitiavana Hery,Toamasina,School_19,non admis,bien,A1
30745-UWGF,Rakotomamonjy Tiana Mamy Hery Rina,Toamasina,School_13,admis,passable,D
41651-CWQI,Andrianarivo Andry Soa,Ambatondrazaka,School_95,admis,passable,A1
91548-BIJS,Raharinaivo Andry Tiana Hery Hasina,Mahajanga,School_26,non admis,bien,A1
29323-YSES,Rajaonarison Tojo Hery,Antsirabe,School_72,admis,passable,A2
11611-JALZ,Randria Soa Fanilo,Toliara,School_70,non admis,passable,A2
55529-BGDG,Rasolofo Tiana Soa Mamy,Mananjary,School_76,non admis,passable,D
52748-ALBK,Rakotoarisoa Mamy Fitiavana Tojo Tovo,Mananjary,School_21,non admis,passable,C
26575-HWMR,Rasolofoson Hery Fitiavana Andry,Mahajanga,School_10,non admis,passable,A2
27758-MVNB,Rakotomamonjy Fitiavana Finaritra Miangaly,Antsiranana,School_77,non admis,passable,S
66077-FRYV,Randrianarivelo Tojo Tiana Rina Soa,Antananarivo,School_55,admis,passable,A1
37675-KUUA,Raharimanana Fanilo Tiana Hery,Antananarivo,School_12,admis,passable,D
80942-YVSV,Randrianarivelo Soa Finaritra Tiana,Ambatondrazaka,School_5,non admis,passable,OSE
86796-GYCT,Rasolofoson Hasina Tojo,Fianarantsoa,School_72,admis,passable,A1
98527-ZMQJ,Rakotoarisoa Rina Mamy Haja Andry,Toamasina,School_50,non admis,passable,C
54914-RSGS,Rajaonarison Fanilo Soa Mamy Andry,Farafangana,School_41,non admis,passable,A2
32075-NNKY,Rasolofo Mamy Hery,Fianarantsoa,School_22,non admis,passable,D
70779-VVRA,Rasolofo Andry Fitiavana Haja,Fianarantsoa,School_92,admis,très bien,L
83500-FDUB,Rasolofoson Haja Herilala,Mahajanga,School_37,admis,passable,D
20453-CIXO,Rasolofoson Miangaly Tovo Haja Rina,Mananjary,School_36,admis,passable,D
96157-BRIV,Rasolofo Hery Fitiavana Andry,Fianarantsoa,School_2,non admis,passable,A1
22552-APZN,Randria Hery Herilala Tojo Soa,Mananjary,School_58,non admis,passable,A2
71283-SSCH,Raharinaivo Tojo Andry Fanilo Miangaly,Ambatondrazaka,School_17,admis,passable,A2
88573-RWQU,Randria Haja Fanilo,Toliara,School_66,non admis,assez bien,D
22116-MIUQ,Rasolofoson Herilala Andry Fitiavana Hery,Toamasina,School_71,non admis,assez bien,A1
73241-VKYS,Rasolofo Miangaly Mamy Hery,Antananarivo,School_93,non admis,assez bien,A1
39106-HPYR,Rasolofoson Haja Miangaly Tovo Tiana,Morondava,School_39,non admis,très bien,C
14088-IBSO,Andrianarivo Finaritra Fitiavana Fanilo Tovo,Mahajanga,School_91,non admis,passable,A2
31153-DREY,Randrianarivelo Tojo Miangaly Fitiavana,Farafangana,School_6,admis,bien,A2
61606-HEJU,Randrianarivelo Haja Tojo Herilala,Morondava,School_44,admis,passable,A1
42289-ZUGZ,Randrianarivelo Fanilo Miangaly Finaritra,Toliara,School_11,non admis,passable,A2
55297-XSHK,Andrianarivo Fanilo Finaritra Soa Miangaly,Morondava,School_100,admis,assez bien,A2
80114-XRYK,Rasolofoson Fanilo Herilala,Toamasina,School_3,non admis,passable,D
82337-RJZV,Randria Herilala Fitiavana Mamy,Farafangana,School_21,non admis,bien,D
39217-UXXC,Rakotomamonjy Herilala Fanilo Tiana,Antsiranana,School_4,non admis,bien,OSE
77638-LOXP,Randrianarivelo Hasina Tovo Mamy Soa,Toamasina,School_31,non admis,passable,C
88321-HALT,Raharinaivo Andry Hery Soa,Mahajanga,School_40,admis,passable,A2
88250-WPJM,Andrianarivo Fanilo Haja Mamy,Ambatondrazaka,School_26,non admis,passable,L
60112-TGTJ,Rasolofo Tojo Haja Hery,Farafangana,School_2,non admis,passable,A2
68528-ZSXR,Andrianarivo Herilala Hasina Andry Tiana,Fianarantsoa,School_89,admis,passable,A1
68013-HUYB,Andrianarivo Fitiavana Miangaly,Farafangana,School_33,non admis,passable,A2
67935-PZBU,Raharimanana Tojo Mamy Fanilo Haja,Morondava,School_47,non admis,bien,C
31941-WXNK,Rakotoarisoa Finaritra Fanilo,Mahajanga,School_42,non admis,passable,A2
21855-WRPG,Rasolofo Soa Finaritra,Mahajanga,School_3,admis,passable,A2
24186-LISN,Rakotoarisoa Haja Tovo Fanilo Miangaly,Antsirabe,School_16,non admis,bien,A2
81340-BOUM,Randrianarivelo Rina Soa Tiana,Fianarantsoa,School_8,admis,passable,C
40000-BNLA,Andrianarivo Tiana Tovo Tojo Miangaly,Toamasina,School_32,non admis,bien,A2
42094-BITF,Rakotoarisoa Tojo Haja,Morondava,School_71,non admis,passable,A1
34198-VNKC,Rajaonarison Miangaly Fanilo,Antsiranana,School_98,non admis,passable,L
35134-SAMG,Randria Finaritra Rina,Toamasina,School_55,admis,passable,A2
57470-KTLQ,Rakotoarisoa Soa Fanilo Mamy Tojo,Toamasina,School_82,non admis,passable,A2
14584-WIHW,Raharinaivo Fanilo Soa Tovo Miangaly,Antananarivo,School_44,non admis,très bien,A1
55989-EMKT,Randria Haja Tiana,Toliara,School_8,non admis,passable,A2
65726-KXKU,Raharimanana Tovo Andry Miangaly,Toliara,School_17,non admis,bien,A2
85797-MXSC,Raharinaivo Hery Mamy Tojo,Antananarivo,School_50,non admis,très bien,L
88823-XCID,Rakotoarisoa Soa Andry Mamy,Antsirabe,School_65,admis,bien,A1
89631-NNAN,Rajaonarison Hasina Tiana Hery,Toamasina,School_26,non admis,bien,A1
95158-SKSZ,Raharimanana Miangaly Mamy Fanilo,Mahajanga,School_3,admis,passable,A1
34982-BUMU,Randria Mamy Herilala,Toamasina,School_47,non admis,assez bien,A1
15359-QLPS,Rasolofo Hasina Tojo,Fianarantsoa,School_91,non admis,passable,S
93097-OLWF,Rajaonarison Hasina Hery Mamy Herilala,Morondava,School_25,non admis,passable,A1
95876-PYTF,Randria Miangaly Mamy,Mahajanga,School_73,non admis,passable,L
63809-SCKK,Rakotoarisoa Mamy Tiana,Farafangana,School_3,non admis,bien,A2
11261-DHTU,Raharimanana Finaritra Herilala Tovo,Mahajanga,School_17,non admis,passable,A1
35459-ETKU,Andrianarivo Mamy Tovo,Morondava,School_4,admis,passable,A2
48598-NSJR,Andrianarivo Tojo Tiana,Antsirabe,School_56,non admis,passable,C
24738-BIQV,Randria Herilala Fitiavana,Farafangana,School_53,non admis,passable,C
54106-QDJA,Rasolofoson Soa Finaritra Fanilo,Farafangana,School_74,non admis,très bien,A2
55046-YZKK,Rakotoarisoa Hery Rina Herilala Haja,Morondava,School_11,admis,passable,A2
32829-EUMH,Andrianarivo Tiana Miangaly Fitiavana Hery,Antsiranana,School_38,admis,bien,S
65323-XZKV,Rasolofo Hasina Tiana Rina,Ambatondrazaka,School_71,admis,passable,A2
97071-UPOD,Randrianarivelo Tojo Tiana,Antananarivo,School_93,admis,très bien,A1
61122-MFBF,Raharimanana Hery Haja Tovo Mamy,Morondava,School_67,admis,passable,A2
18241-CVQZ,Raharinaivo Fanilo Finaritra Hasina Tiana,Mahajanga,School_42,admis,passable,A1
85797-XOIQ,Raharinaivo Andry Hery Haja Fitiavana,Toamasina,School_33,admis,très bien,A2
16785-JWNU,Rakotomamonjy Hasina Hery Haja,Farafangana,School_74,admis,passable,A2
43155-IYOR,Rakotoarisoa Rina Fitiavana,Antananarivo,School_51,non admis,passable,D
85566-JIQS,Rajaonarison Rina Fanilo,Toamasina,School_15,admis,passable,A1
57288-EAQU,Rajaonarison Rina Tojo Mamy Haja,Toliara,School_53,admis,passable,A1
43596-BYUK,Rakotoarisoa Fanilo Tojo Haja Rina,Mahajanga,School_40,admis,passable,A2
49322-LLXP,Andrianarivo Hasina Tojo,Antananarivo,School_25,admis,passable,A1
59041-TRNM,Rakotomamonjy Fitiavana Haja Hery,Mahajanga,School_49,non admis,passable,A1
95826-BIIW,Randria Haja Fitiavana Hery,Morondava,School_6,admis,passable,A2
94649-KNXG,Rasolofoson Hasina Andry,Toamasina,School_46,non admis,passable,A2
16799-WKYW,Andrianarivo Fanilo Miangaly Tovo Rina,Fianarantsoa,School_27,non admis,passable,A2
25843-AYPM,Raharimanana Mamy Herilala Hery,Mahajanga,School_82,non admis,passable,A1
87716-OZWH,Rasolofo Hasina Fitiavana Miangaly,Toamasina,School_20,admis,passable,A1
99651-HQSI,Randrianarivelo Haja Miangaly,Antsirabe,School_86,non admis,très bien,A1
35180-HAVV,Randrianarivelo Tiana Miangaly Finaritra Andry,Antsiranana,School_46,admis,passable,C
