matricule,name,cisco,studied_at,observation,mention,option
61692-TKAV,Randrianarivelo Fanilo Hasina,Mahajanga,School_76,non admis,assez bien,A2
57353-CYIW,Randria Fitiavana Haja,Morondava,School_96,non admis,passable,C
21635-OLVY,Randrianarivelo Finaritra Rina Hery Tojo,Farafangana,School_72,non admis,passable,A2
10358-KAFU,Randria Rina Fitiavana,Mananjary,School_78,non admis,passable,S
74626-EIVM,Andrianarivo Andry Haja Hasina Tojo,Morondava,School_27,admis,passable,A1
24006-GVLA,Andrianarivo Rina Tiana Finaritra Hasina,Fianarantsoa,School_72,admis,passable,A2
16050-QQUJ,Randria Andry Hasina Miangaly Rina,Toliara,School_93,non admis,passable,A2
70459-JSAF,Rasolofoson Fitiavana Hasina,Morondava,School_29,non admis,passable,OSE
33853-TYAX,Raharinaivo Hasina Tovo Fitiavana,Mahajanga,School_88,non admis,passable,A2
42100-CGVX,Rasolofoson Finaritra Hasina,Ambatondrazaka,School_60,non admis,très bien,A1
50038-KZVB,Rakotomamonjy Mamy Soa Fitiavana Hery,Fianarantsoa,School_81,admis,passable,D
40831-GFCV,Randrianarivelo Tiana Hery,Toliara,School_74,non admis,passable,A1
97851-QAZG,Randrianarivelo Finaritra Tiana Fanilo Hery,Mahajanga,School_97,non admis,passable,A1
53370-CGNP,Randria Tiana Hery Rina,Antsiranana,School_75,non admis,assez bien,A2
64955-QLOI,Rasolofoson Hery Haja Tovo Hasina,Fianarantsoa,School_36,non admis,passable,A2
63002-PBIV,Randria Fitiavana Soa Andry,Antsiranana,School_52,admis,assez bien,A1
84001-OVJQ,Andrianarivo Tiana Hasina,Ambatondrazaka,School_88,admis,passable,A2
46983-FWGB,Raharinaivo Tiana Soa,Toamasina,School_35,admis,passable,L
61052-CKVK,Raharimanana Tiana Mamy Herilala Finaritra,Antsirabe,School_64,admis,passable,A1
57590-AVBC,Andrianarivo Tojo Miangaly Fitiavana,Toliara,School_77,non admis,passable,A1
54998-MEKK,Randrianarivelo Mamy Soa Andry,Antsirabe,School_56,non admis,passable,C
29808-YJTN,Randria Soa Hasina Miangaly Haja,Antsirabe,School_69,non admis,passable,A1
66984-GDON,Raharinaivo Tiana Rina Mamy Tojo,Mahajanga,School_24,admis,passable,D
43536-CKAA,Rakotoarisoa Herilala Mamy Tojo,Mananjary,School_21,admis,très bien,OSE
61477-AMKT,Rakotomamonjy Mamy Herilala Tovo Tojo,Ambatondrazaka,School_53,admis,passable,C
77915-MSMI,Rakotomamonjy Finaritra Rina Andry,Toamasina,School_54,non admis,passable,A2
95908-LLMS,Raharinaivo Fanilo Soa Mamy Herilala,Toamasina,School_64,admis,passable,OSE
89731-TYAC,Rajaonarison Herilala Andry,Ambatondrazaka,School_52,admis,passable,C
89409-SWYT,Andrianarivo Soa Rina Haja,Farafangana,School_32,admis,passable,C
94947-DEEG,Raharimanana Rina Andry Tiana Herilala,Mananjary,School_80,non admis,passable,A1
71951-DQDH,Randria Haja Mamy Hasina Rina,Farafangana,School_69,non admis,passable,A1
47702-ZMUH,Andrianarivo Hasina Fitiavana Rina Fanilo,Ambatondrazaka,School_72,non admis,passable,C
91826-TFKF,Rasolofoson Rina Mamy Fitiavana,Toamasina,School_12,admis,passable,D
48943-QCPW,Rakotomamonjy Herilala Andry Tovo Hasina,Toliara,School_96,non admis,passable,OSE
31785-TDIZ,Raharimanana Tovo Andry Soa Fitiavana,Mahajanga,School_74,non admis,passable,S
77251-VUOP,Raharinaivo Rina Hasina,Fianarantsoa,School_24,non admis,très bien,A1
97894-BNMX,Randrianarivelo Andry Rina Haja Herilala,Ambatondrazaka,School_53,non admis,bien,D
86843-PHRV,Rakotomamonjy Tiana Andry,Antsiranana,School_16,non admis,passable,A1
88831-HBJV,Rakotomamonjy Haja Fanilo Finaritra,Farafangana,School_2,admis,bien,D
19468-HEPQ,Randria Rina Soa,Toamasina,School_94,non admis,passable,D
17764-LDVR,Raharinaivo Finaritra Tovo Hasina Hery,Morondava,School_78,admis,bien,D
96431-MTXD,Randrianarivelo Tiana Haja,Fianarantsoa,School_61,non admis,passable,A1
24746-KSZH,Randria Mamy Hery,Mananjary,School_49,non admis,bien,A2
45604-EPIY,Randria Hery Hasina Tovo Rina,Farafangana,School_54,admis,passable,A2
23246-PJUB,Raharinaivo Fitiavana Finaritra Mamy Tiana,Mahajanga,School_47,admis,passable,D
93071-ZAXW,Andrianarivo Rina Finaritra,Fianarantsoa,School_17,non admis,passable,A2
12727-IIHF,Raharinaivo Tojo Soa Hery Hasina,Farafangana,School_23,non admis,passable,A2
97560-RKZK,Raharinaivo Tojo Tiana Rina Miangaly,Farafangana,School_35,admis,très bien,A1
98610-NLJB,Rasolofo Rina Herilala,Antsirabe,School_51,admis,passable,A1
12808-WVBN,Rakotomamonjy Herilala Tiana,Morondava,School_40,non admis,bien,D
73273-MTAO,Raharimanana Hasina Fitiavana Tojo,Antananarivo,School_42,non admis,passable,A1
69506-AUWB,Rakotomamonjy Soa Fitiavana Haja Andry,Morondava,School_74,non admis,passable,A2
51076-ZUDP,Raharimanana Fitiavana Tojo Fanilo,Farafangana,School_31,non admis,passable,A2
33123-WQGH,Rajaonarison Soa Hery,Fianarantsoa,School_23,non admis,bien,C
62154-TYAL,Rasolofoson Soa Tojo,Morondava,School_21,admis,très bien,A2
61343-XYSE,Randria Haja Fanilo Hery,Antsirabe,School_70,non admis,passable,C
39267-STIP,Andrianarivo Fitiavana Tovo Andry,Antsiranana,School_10,admis,passable,S
69713-OYAT,Rasolofo Rina Soa,Antananarivo,School_83,non admis,passable,A2
66287-BILW,Rakotoarisoa Finaritra Soa Tovo,Antsiranana,School_72,admis,passable,A2
33680-BGFF,Raharimanana Hery Miangaly Soa Herilala,Fianarantsoa,School_36,non admis,passable,A2
25305-YAZZ,Andrianarivo Hery Tovo Tojo Fitiavana,Antsirabe,School_85,admis,passable,C
54848-URMO,Andrianarivo Fitiavana Hasina,Morondava,School_95,non admis,passable,A2
63380-HBMF,Rakotomamonjy Fanilo Hery Tiana,Antsirabe,School_55,admis,passable,OSE
26037-VPKH,Rasolofoson Hery Miangaly,Toamasina,School_85,admis,passable,A1
38727-OPTW,Randrianarivelo Soa Fitiavana Miangaly Tovo,Mahajanga,School_19,non admis,passable,D
75651-KMSG,Andrianarivo Soa Tovo Herilala,Toliara,School_54,admis,passable,A2
62327-RHGA,Rasolofo Hasina Tovo Herilala,Antsiranana,School_95,admis,passable,A2
34285-JXIR,Rasolofoson Hasina Andry Mamy Finaritra,Toamasina,School_83,non admis,passable,A1
31290-VATP,Rakotoarisoa Hery Miangaly Finaritra Tovo,Antananarivo,School_41,admis,passable,L
59295-DITA,Andrianarivo Hery Fitiavana Tovo,Antsiranana,School_84,admis,passable,D
67301-FLVS,Raharinaivo Fanilo Hasina,Antananarivo,School_22,admis,passable,D
70295-EPJT,Rasolofoson Tiana Mamy,Fianarantsoa,School_15,non admis,passable,S
95145-CJZZ,Rajaonarison Hasina Tovo,Antsiranana,School_99,non admis,passable,A2
88744-QADO,Rasolofo Fanilo Soa Hery,Toliara,School_10,non admis,passable,A1
63442-TGTM,Rakotoarisoa Rina Miangaly Fanilo,Fianarantsoa,School_84,non admis,passable,A1
48099-VFMY,Andrianarivo Tojo Fitiavana Andry,Fianarantsoa,School_35,non admis,passable,A2
38555-PLSZ,Randrianarivelo Haja Tovo Tiana,Toamasina,School_50,admis,passable,OSE
53256-UCKZ,Rakotomamonjy Tojo Herilala Tiana,Antananarivo,School_33,admis,passable,A1
57288-TLIP,Rajaonarison Tojo Rina,Toamasina,School_52,admis,passable,OSE
39380-IMIU,Rakotoarisoa Mamy Tovo Haja Finaritra,Farafangana,School_21,non admis,passable,C
19061-RDZN,Rajaonarison Soa Herilala,Mananjary,School_99,admis,assez bien,A2
13387-PKQC,Rajaonarison Soa Hasina Tiana Miangaly,Antsirabe,School_5,admis,passable,A2
79950-OUEW,Randrianarivelo Haja Fanilo Fitiavana,Toliara,School_29,non admis,passable,L
33055-FVOY,Randrianarivelo Tiana Finaritra,Farafangana,School_4,admis,passable,L
76646-BNIX,Raharinaivo Tiana Hasina,Mahajanga,School_15,non admis,passable,A1
56300-JIOY,Randria Miangaly Andry Mamy Hery,Ambatondrazaka,School_4,non admis,assez bien,D
73110-JJUH,Rasolofo Fitiavana Hasina Finaritra,Farafangana,School_45,admis,assez bien,C
97629-NVVJ,Rajaonarison Hasina Fitiavana Tojo Herilala,Farafangana,School_55,non admis,passable,A1
34132-ALDS,Rasolofo Tojo Mamy,Mananjary,School_12,non admis,passable,OSE
96513-NMIK,Andrianarivo Tiana Haja Miangaly Fanilo,Toliara,School_92,non admis,passable,S
92486-CPYF,Rajaonarison Andry Tojo Fitiavana Miangaly,Antananarivo,School_14,admis,passable,A1
41889-OEBM,Randria Andry Hasina Tovo,Toamasina,School_22,admis,passable,D
76944-DWPD,Raharimanana Herilala Soa Fanilo,Ambatondrazaka,School_69,admis,passable,A1
74803-MYAB,Randria Herilala Tiana,Mahajanga,School_2,non admis,passable,L
32160-ZEWW,Rasolofoson Hery Tovo Herilala Soa,Ambatondrazaka,School_68,non admis,passable,A2
81651-PFJV,Rasolofoson Tojo Miangaly,Antsirabe,School_8,admis,très bien,A2
79839-EKLW,Rajaonarison Tovo Hery Andry,Morondava,School_48,non admis,bien,A1
27942-LFJA,Rasolofo Fanilo Hasina Haja Finaritra,Morondava,School_8,non admis,passable,A2
45371-GIIW,Rakotoarisoa Andry Tiana Finaritra Tojo,Antsirabe,School_27,non admis,passable,L
13603-MULF,Rasolofo Andry Tovo Tiana,Toamasina,School_84,non admis,passable,A1
49994-LKIP,Rakotoarisoa Rina Fanilo Tiana,Antsirabe,School_44,non admis,passable,A1
17021-CVNP,Raharimanana Tiana Haja Andry Hery,Toamasina,School_78,admis,bien,D
46658-XHZR,Rasolofo Soa Andry Fitiavana,Antsiranana,School_8,non admis,passable,OSE
85073-DCCB,Raharinaivo Tiana Fanilo,Toamasina,School_72,non admis,passable,C
98376-MHQL,Rajaonarison Fitiavana Miangaly,Antsirabe,School_40,admis,passable,A2
34162-KJTP,Rakotomamonjy Mamy Soa Hasina,Toamasina,School_13,non admis,passable,A2
48556-KKNG,Rakotomamonjy Hery Rina,Morondava,School_71,non admis,passable,A2
15434-RDOW,Randria Tovo Hery,Toliara,School_88,non admis,passable,A1
23274-IUZE,Randrianarivelo Fitiavana Miangaly,Fianarantsoa,School_69,admis,passable,A2
52557-ALKL,Andrianarivo Tiana Tovo Tojo Fitiavana,Mahajanga,School_52,admis,assez bien,A2
38969-QUDZ,Raharinaivo Tojo Tovo Fitiavana Finaritra,Farafangana,School_23,admis,passable,D
19440-AKNT,Rakotoarisoa Andry Tovo Hery,Mananjary,School_75,admis,passable,A1
70226-LWAS,Rakotomamonjy Tovo Fanilo Hery Finaritra,Mananjary,School_78,non admis,passable,D
28037-DQVH,Andrianarivo Tovo Andry Fitiavana,Antsirabe,School_85,non admis,passable,A1
47728-CQLI,Andrianarivo Tiana Hery Hasina Fanilo,Toamasina,School_45,non admis,passable,A2
76536-PTVZ,Raharimanana Tiana Tovo Soa Finaritra,Antsirabe,School_46,admis,passable,C
53648-JQBO,Randria Andry Miangaly Mamy Fitiavana,Mananjary,School_44,non admis,très bien,C
98357-UIWC,Randria Rina Andry Herilala Tojo,Farafangana,School_44,non admis,bien,A1
11350-QBMM,Rajaonarison Mamy Haja Herilala Tiana,Antsirabe,School_38,admis,assez bien,A1
82535-MLNR,Randrianarivelo Rina Herilala,Fianarantsoa,School_72,non admis,assez bien,A2
98502-FECX,Raharimanana Mamy Tiana Rina,Antsirabe,School_88,non admis,passable,A2
42122-JXLK,Rajaonarison Fitiavana Fanilo Mamy Herilala,Toliara,School_8,admis,bien,A2
42987-PZKH,Randria Fanilo Rina Soa,Mananjary,School_16,admis,assez bien,A1
26221-BDCX,Rasolofo Haja Tiana Miangaly Rina,Toamasina,School_45,non admis,passable,A2
48818-VPWU,Raharimanana Haja Soa,Fianarantsoa,School_58,admis,passable,A2
25639-EHUU,Raharinaivo Rina Tovo Herilala Fitiavana,Mananjary,School_40,non admis,passable,A2
13280-RPEH,Andrianarivo Tovo Haja Soa Andry,Morondava,School_97,non admis,passable,A1
65526-HGRW,Andrianarivo Fitiavana Tojo Fanilo Rina,Mahajanga,School_100,admis,passable,A2
81235-FQCG,Rakotomamonjy Tiana Rina,Antsirabe,School_11,non admis,passable,A1
63817-ZMDX,Rajaonarison Tojo Andry,Morondava,School_38,admis,bien,A1
27632-NEAO,Randrianarivelo Herilala Miangaly Hasina,Antsiranana,School_75,admis,assez bien,C
74786-XXED,Andrianarivo Tojo Tovo Finaritra Hasina,Farafangana,School_32,admis,passable,A2
71140-OGYE,Rasolofo Finaritra Andry,Antsirabe,School_80,non admis,passable,A2
95108-SUCB,Randria Tojo Miangaly Mamy,Antsiranana,School_5,admis,passable,A2
58319-HHLD,Rakotoarisoa Miangaly Tovo Tiana Mamy,Farafangana,School_49,non admis,passable,A2
43384-ZFWC,Raharinaivo Andry Hery Soa Miangaly,Antsirabe,School_28,non admis,passable,A1
69241-WZPR,Rasolofo Hasina Tovo Andry Herilala,Morondava,School_38,admis,passable,C
88093-ZADB,Rasolofo Haja Fanilo Finaritra Rina,Antsirabe,School_20,non admis,assez bien,A1
46023-RHGO,Andrianarivo Rina Mamy,Antsiranana,School_6,admis,passable,A2
88543-NWNY,Randrianarivelo Fitiavana Hery Soa,Antsirabe,School_41,non admis,assez bien,D
10916-OZFV,Andrianarivo Miangaly Soa Herilala,Mahajanga,School_66,admis,assez bien,D
19063-XXEY,Rajaonarison Fanilo Rina,Toamasina,School_45,admis,passable,D
86442-JYFM,Rajaonarison Finaritra Miangaly,Farafangana,School_4,non admis,passable,A2
19770-XLJX,Raharimanana Finaritra Hery Fanilo Miangaly,Fianarantsoa,School_76,non admis,passable,A2
91664-BCRC,Rasolofoson Fanilo Herilala,Toamasina,School_5,non admis,passable,A2
54970-YHNA,Randria Andry Tojo Tovo Herilala,Toliara,School_69,admis,passable,S
97100-FSHZ,Andrianarivo Miangaly Tojo Tiana Fitiavana,Morondava,School_85,admis,passable,C
47827-YTXN,Andrianarivo Hasina Tojo Andry,Toamasina,School_72,non admis,bien,A2
27399-GQCV,Raharinaivo Finaritra Haja Hasina Tovo,Farafangana,School_96,admis,très bien,A2
32619-FWMH,Rasolofo Haja Tiana,Toliara,School_9,non admis,passable,L
49136-NOKP,Andrianarivo Fanilo Finaritra Fitiavana Miangaly,Mahajanga,School_54,admis,passable,S
82019-CDLC,Randrianarivelo Fitiavana Fanilo,Antsirabe,School_56,admis,passable,A2
