matricule,name,cisco,studied_at,observation,mention,option
71307-LNDG,Randrianarivelo Tojo Finaritra Fanilo,Farafangana,School_17,admis,passable,A1
41912-FMEC,Rasolofo Haja Tiana Finaritra,Mananjary,School_92,non admis,passable,A1
19215-GYII,Randria Andry Mamy,Mahajanga,School_78,admis,passable,S
20197-YHBJ,Rakotoarisoa Fanilo Hery Haja Herilala,Mananjary,School_97,non admis,passable,S
95152-VPJY,Rakotomamonjy Mamy Soa Rina,Morondava,School_13,non admis,passable,D
28519-DXRG,Raharinaivo Haja Andry Fanilo Rina,Toamasina,School_82,admis,passable,A2
82440-VVQV,Rasolofoson Rina Mamy Fanilo,Toamasina,School_61,admis,passable,C
23959-XSMG,Raharimanana Haja Miangaly Fitiavana,Mananjary,School_32,non admis,passable,A2
45723-TTEH,Randria Rina Hery Mamy Tojo,Mananjary,School_17,non admis,bien,A2
62173-NKFU,Raharimanana Hery Rina,Antsiranana,School_27,admis,assez bien,D
14451-UUKX,Rakotoarisoa Tovo Herilala Mamy Andry,Mananjary,School_77,non admis,passable,A2
56052-VDFY,Andrianarivo Hasina Haja,Farafangana,School_91,non admis,très bien,C
54144-XLDO,Randria Rina Tiana Fitiavana,Farafangana,School_77,non admis,bien,A1
19763-ILYT,Raharimanana Hasina Rina Miangaly Tiana,Ambatondrazaka,School_3,non admis,passable,A1
42849-UZZB,Raharimanana Haja Fanilo Soa,Ambatondrazaka,School_27,admis,passable,A2
25502-CYIT,Rakotomamonjy Hery Hasina Fanilo,Mananjary,School_87,non admis,passable,L
84028-MFQI,Rasolofoson Soa Hasina Andry,Mananjary,School_44,admis,passable,A2
89317-QPOP,Rasolofoson Andry Miangaly Hasina,Ambatondrazaka,School_46,non admis,passable,A1
17289-YQQS,Rajaonarison Miangaly Andry Tojo,Ambatondrazaka,School_34,non admis,passable,A2
44504-ZOOB,Raharinaivo Miangaly Herilala Tovo,Antsirabe,School_59,admis,passable,D
70603-XZBX,Rakotoarisoa Tiana Haja,Fianarantsoa,School_1,admis,passable,C
14587-ZXFC,Randrianarivelo Fitiavana Soa Haja Tojo,Antsirabe,School_87,non admis,passable,OSE
33273-SKKC,Randrianarivelo Herilala Andry Fitiavana,Mahajanga,School_82,admis,passable,A2
22246-NTRB,Randria Tiana Hery,Morondava,School_87,admis,passable,A2
87686-YRXG,Randrianarivelo Herilala Fitiavana Finaritra Andry,Antananarivo,School_26,non admis,passable,A1
94236-IQQX,Randria Soa Rina Finaritra,Mahajanga,School_83,non admis,passable,L
28433-SKLH,Randrianarivelo Miangaly Haja Soa,Morondava,School_52,admis,passable,A1
51101-QQJT,Raharimanana Rina Tojo,Ambatondrazaka,School_82,admis,passable,A2
40046-JVDY,Raharimanana Rina Tojo,Morondava,School_45,non admis,passable,S
26845-YABO,Raharimanana Haja Mamy Miangaly,Ambatondrazaka,School_35,admis,passable,OSE
59258-EYOC,Rakotoarisoa Miangaly Andry Rina,Antsiranana,School_99,non admis,passable,C
81941-YYWR,Rakotoarisoa Tojo Andry Miangaly Herilala,Antsirabe,School_46,non admis,passable,S
22516-EVQK,Rakotomamonjy Rina Andry,Antananarivo,School_39,non admis,passable,A1
60678-MUCY,Andrianarivo Finaritra Miangaly Fitiavana,Mahajanga,School_17,admis,passable,A1
28959-ENZC,Randrianarivelo Finaritra Hery Haja Soa,Mahajanga,School_15,non admis,passable,D
41609-VUMY,Rakotomamonjy Andry Hasina Fitiavana,Mananjary,School_87,admis,passable,C
14790-DJDV,Rakotoarisoa Mamy Fitiavana Hasina,Toamasina,School_91,non admis,passable,C
23519-IIMK,Rasolofoson Rina Fanilo,Toliara,School_53,admis,bien,A1
34939-TKAQ,Randrianarivelo Tovo Andry Tojo,Fianarantsoa,School_4,admis,passable,A1
53535-OFOK,Rajaonarison Haja Hery Hasina Tojo,Toliara,School_65,non admis,bien,A1
82784-CPSN,Rasolofoson Haja Hery Tiana Fanilo,Antsirabe,School_9,non admis,passable,S
12047-VSBI,Raharimanana Fitiavana Tiana,Antsiranana,School_45,non admis,passable,C
55273-HGVF,Raharimanana Miangaly Soa Tiana,Farafangana,School_12,non admis,passable,C
54892-FSGL,Rakotomamonjy Tiana Hery Miangaly,Fianarantsoa,School_74,admis,bien,C
40976-CSLT,Rasolofo Herilala Tojo Finaritra Soa,Morondava,School_90,admis,bien,D
11595-YETH,Rakotoarisoa Tojo Fitiavana,Mahajanga,School_82,admis,passable,D
91130-OOSA,Rajaonarison Mamy Fitiavana Tovo,Farafangana,School_11,admis,assez bien,A1
49024-ECYF,Randria Tiana Miangaly Fanilo Tovo,Farafangana,School_10,non admis,passable,A1
81644-JHUM,Rajaonarison Fanilo Miangaly Hasina,Fianarantsoa,School_14,admis,bien,A1
72743-IMGW,Rakotomamonjy Fitiavana Fanilo Andry Tojo,Fianarantsoa,School_68,non admis,passable,A1
33697-DATZ,Raharinaivo Mamy Tiana Rina,Fianarantsoa,School_36,non admis,passable,L
10288-UUZM,Rakotoarisoa Finaritra Herilala Miangaly,Mahajanga,School_33,admis,bien,OSE
80930-LUOH,Raharimanana Fanilo Tojo Fitiavana,Antsiranana,School_95,non admis,assez bien,A2
32907-ZXMG,Rakotomamonjy Hasina Finaritra Tiana,Toliara,School_80,non admis,passable,L
26282-CSOK,Rasolofoson Miangaly Herilala Hasina,Mananjary,School_66,admis,passable,OSE
69324-OQAB,Rasolofo Rina Herilala,Antsirabe,School_42,admis,passable,A1
86886-EGPU,Rakotoarisoa Tojo Hasina,Ambatondrazaka,School_88,non admis,assez bien,A2
18255-EPCW,Rasolofoson Fanilo Rina Fitiavana,Farafangana,School_26,admis,passable,A2
26838-LKBH,Rakotoarisoa Andry Fanilo Tiana Finaritra,Antsiranana,School_67,admis,passable,L
60146-YAPM,Raharimanana Tojo Hasina,Toliara,School_71,non admis,passable,A2
39466-BIEM,Randrianarivelo Fitiavana Herilala Tojo Miangaly,Antsirabe,School_57,admis,passable,A2
83597-RWDW,Rakotomamonjy Tovo Tojo,Antsiranana,School_46,non admis,très bien,C
71810-GWXP,Randria Finaritra Herilala,Ambatondrazaka,School_61,non admis,assez bien,C
37612-TTOC,Andrianarivo Hery Andry Haja Fitiavana,Farafangana,School_41,admis,passable,OSE
20445-ZYZD,Randrianarivelo Herilala Tiana,Antsiranana,School_5,non admis,passable,A2
77557-ELGI,Rasolofoson Fitiavana Hery,Toamasina,School_71,admis,passable,A2
51372-KVXT,Andrianarivo Haja Fitiavana Herilala,Antsiranana,School_89,admis,très bien,D
57999-JKGO,Rasolofo Mamy Fanilo Rina Finaritra,Mananjary,School_54,non admis,passable,A2
37104-SXOI,Rakotoarisoa Tovo Finaritra Rina,Antananarivo,School_40,admis,passable,A1
70352-WHXT,Rakotoarisoa Hasina Mamy Hery,Antsirabe,School_65,non admis,passable,A2
64169-XQIS,Randrianarivelo Fitiavana Tovo Soa,Ambatondrazaka,School_61,admis,passable,C
34866-BRZQ,Rasolofoson Hasina Tiana Rina Hery,Antsiranana,School_49,admis,passable,A1
63447-GHUX,Rasolofo Miangaly Rina Fitiavana Fanilo,Ambatondrazaka,School_96,admis,passable,A1
83837-GTPS,Rakotomamonjy Hery Hasina,Mahajanga,School_75,non admis,passable,A1
95066-JHQN,Rasolofoson Fitiavana Tovo Tojo,Antsirabe,School_85,non admis,bien,A2
22423-LELC,Andrianarivo Fanilo Haja Mamy Soa,Fianarantsoa,School_44,non admis,passable,A1
84550-XMVO,Rakotomamonjy Rina Tojo Mamy,Morondava,School_39,admis,passable,A1
74557-DZWI,Randria Haja Tovo,Antsirabe,School_29,non admis,passable,A1
62022-ZNUS,Rasolofoson Tovo Tojo Haja Tiana,Antsiranana,School_21,non admis,passable,A1
78358-DKAQ,Andrianarivo Miangaly Andry Haja,Morondava,School_80,non admis,passable,L
66728-SAVL,Rasolofoson Mamy Rina Miangaly Tiana,Farafangana,School_92,admis,passable,A2
12274-UYFZ,Randria Tiana Hery,Mananjary,School_43,admis,passable,A2
22396-EHUR,Randria Tovo Fanilo Haja Fitiavana,Antsiranana,School_88,non admis,passable,C
95636-VUMJ,Raharinaivo Fitiavana Rina,Antsiranana,School_64,admis,passable,S
29170-ZLBR,Andrianarivo Hery Herilala Tojo,Antsiranana,School_17,non admis,passable,A1
47586-LIQB,Randrianarivelo Miangaly Mamy,Mahajanga,School_74,non admis,passable,A2
86562-TTQZ,Rakotomamonjy Fitiavana Hasina Tovo Herilala,Toamasina,School_43,admis,passable,A1
38181-NXIY,Rasolofoson Tovo Fitiavana Soa,Farafangana,School_53,non admis,passable,A1
10543-CIMU,Rajaonarison Fanilo Hery,Toamasina,School_86,admis,passable,A2
81359-YPUV,Randria Mamy Rina Fanilo Tiana,Farafangana,School_4,admis,passable,A1
68482-TCNO,Andrianarivo Tojo Tiana Soa,Mahajanga,School_31,non admis,passable,A2
77746-PQVV,Raharimanana Andry Mamy Hery,Fianarantsoa,School_26,non admis,assez bien,A2
16256-NUZR,Rasolofo Hasina Fitiavana,Mahajanga,School_2,non admis,passable,A2
56079-NTLN,Rasolofo Tiana Fitiavana,Fianarantsoa,School_31,admis,passable,D
18271-YYHU,Randria Tojo Tovo,Mahajanga,School_61,non admis,passable,D
98854-KSAT,Randrianarivelo Miangaly Hery,Mananjary,School_44,non admis,passable,C
11275-MZDQ,Rajaonarison Rina Fanilo Fitiavana Miangaly,Mahajanga,School_68,admis,assez bien,A1
92819-JEJC,Randria Rina Fitiavana Tiana Tojo,Mahajanga,School_39,non admis,bien,A2
81396-DYPQ,Randrianarivelo Herilala Fitiavana Andry,Fianarantsoa,School_50,admis,passable,A2
46289-CAHR,Randria Fitiavana Hery,Mananjary,School_73,non admis,passable,S
14225-CPGU,Raharimanana Fanilo Andry Haja,Farafangana,School_54,non admis,passable,A1
44990-GLKO,Rasolofo Tojo Mamy,Antsirabe,School_58,non admis,passable,C
61386-SSSL,Andrianarivo Haja Tiana,Farafangana,School_63,admis,passable,OSE
10267-DABI,Randria Soa Haja Mamy Tojo,Farafangana,School_90,admis,très bien,A2
48292-CJGB,Rakotoarisoa Hasina Haja,Antsiranana,School_10,admis,passable,A2
43742-DTCI,Randria Soa Finaritra,Ambatondrazaka,School_9,non admis,passable,D
68431-VPWS,Randria Tiana Rina Herilala Tovo,Toliara,School_25,admis,passable,A1
11508-BZTG,Rasolofoson Hery Herilala Tovo Soa,Toamasina,School_24,non admis,passable,C
87839-OBEP,Rasolofo Andry Mamy,Fianarantsoa,School_44,admis,passable,A2
66641-UVLQ,Raharinaivo Andry Fanilo Herilala Hasina,Antsiranana,School_75,non admis,assez bien,A1
18765-GPGA,Rajaonarison Hery Hasina Tojo Mamy,Ambatondrazaka,School_96,admis,très bien,D
76691-BZEZ,Andrianarivo Finaritra Tojo,Mahajanga,School_1,non admis,passable,A1
55025-TLDW,Randrianarivelo Haja Hasina Fanilo Andry,Toamasina,School_94,admis,passable,C
32241-LGJG,Randria Fitiavana Tojo,Antananarivo,School_77,admis,passable,A1
42617-GAJA,Rasolofoson Haja Tiana Rina Tovo,Mananjary,School_77,non admis,passable,A1
87255-FLJQ,Rakotomamonjy Herilala Haja,Farafangana,School_46,non admis,passable,L
34519-GJAH,Randria Fanilo Finaritra Herilala Andry,Mananjary,School_94,non admis,passable,A1
21036-EVCK,Rakotomamonjy Mamy Tovo,Mananjary,School_75,admis,bien,L
90063-WRAJ,Randria Herilala Hasina Mamy,Toamasina,School_44,admis,passable,A1
19216-TZVG,Rakotomamonjy Haja Tojo Fanilo,Toliara,School_31,admis,bien,C
69908-VFWD,Rakotoarisoa Tiana Tojo Haja Miangaly,Mananjary,School_66,admis,passable,L
85368-EVLI,Rasolofoson Hery Mamy Miangaly Tovo,Antsirabe,School_21,non admis,passable,A1
34614-IUPR,Randrianarivelo Tiana Tojo,Morondava,School_14,non admis,passable,D
82981-JIIG,Rajaonarison Rina Tiana Hasina Tojo,Mananjary,School_35,admis,très bien,OSE
80686-SGNP,Rajaonarison Tiana Fanilo,Toamasina,School_75,non admis,passable,A1
51088-TIMT,Rasolofo Hasina Finaritra,Mahajanga,School_65,non admis,passable,A2
83782-JIXI,Andrianarivo Hery Miangaly,Fianarantsoa,School_68,non admis,passable,L
58258-LGZS,Andrianarivo Andry Fitiavana Finaritra Haja,Farafangana,School_57,non admis,passable,C
10026-UVUT,Randria Tiana Mamy Tojo Hasina,Antananarivo,School_72,non admis,passable,A1
59441-QXMR,Randrianarivelo Fanilo Haja Finaritra,Mananjary,School_100,admis,passable,A1
94646-REWM,Rakotomamonjy Rina Tojo,Toliara,School_21,non admis,passable,A2
34907-JELM,Raharinaivo Fitiavana Haja,Farafangana,School_22,non admis,passable,A2
64712-LJNU,Rakotomamonjy Rina Soa,Mahajanga,School_79,non admis,passable,C
55645-YZCB,Rakotoarisoa Haja Tiana Tovo Fitiavana,Mahajanga,School_20,non admis,assez bien,A2
24793-QWQE,Rasolofoson Soa Mamy,Morondava,School_3,non admis,passable,A1
12909-ZTHY,Rasolofoson Herilala Hery Andry Haja,Antsirabe,School_54,non admis,passable,C
25961-KNLO,Raharinaivo Tiana Mamy,Morondava,School_14,admis,passable,OSE
53327-OHOZ,Randrianarivelo Tovo Hery Soa,Mahajanga,School_45,non admis,passable,A2
49749-BUNN,Rasolofoson Miangaly Tiana,Antananarivo,School_71,non admis,passable,C
33141-GYPW,Raharinaivo Finaritra Miangaly Soa,Mahajanga,School_88,non admis,très bien,C
37417-FHDD,Rakotoarisoa Fitiavana Herilala Hery Mamy,Toamasina,School_61,non admis,passable,D
19184-NDQX,Rakotoarisoa Tovo Miangaly Fitiavana Herilala,Mananjary,School_85,non admis,très bien,A1
44716-UDRN,Rajaonarison Finaritra Haja Tojo Rina,Antsiranana,School_47,non admis,passable,D
16289-UAJS,Raharinaivo Fitiavana Finaritra,Antsirabe,School_72,non admis,passable,A1
24012-EFNX,Rasolofo Haja Rina Miangaly,Farafangana,School_86,non admis,passable,A1
31094-HZYQ,Randrianarivelo Andry Miangaly Finaritra Tiana,Antsiranana,School_63,non admis,passable,A1
65959-QIDR,Randria Finaritra Tojo Hasina Tovo,Antsiranana,School_67,admis,passable,A2
71162-FGPN,Rakotoarisoa Tovo Finaritra Andry,Morondava,School_12,admis,bien,A1
85898-IXVW,Rakotomamonjy Herilala Fanilo,Morondava,School_67,admis,passable,D
37630-RZMH,Rasolofoson Mamy Hasina,Antananarivo,School_77,admis,passable,A1
43275-PWJG,Rasolofoson Mamy Tiana Hasina,Antsirabe,School_74,non admis,bien,A1
84025-SJJE,Raharimanana Tiana Rina,Antsirabe,School_90,admis,passable,A1
34977-POFV,Randrianarivelo Tovo Tojo Herilala Andry,Toliara,School_19,admis,passable,C
29582-NWWB,Rasolofo Rina Tojo Miangaly Mamy,Morondava,School_51,non admis,passable,A2
68558-FVRN,Andrianarivo Tiana Finaritra Soa Fanilo,Farafangana,School_30,admis,assez bien,A1
51799-RQIY,Randria Haja Rina,Mananjary,School_73,non admis,passable,C
87326-CFKJ,Rajaonarison Tojo Tovo,Toliara,School_69,non admis,assez bien,D
60758-JKVJ,Raharimanana Tiana Hasina Tojo,Farafangana,School_80,non admis,passable,A1
10667-GAZP,Rakotoarisoa Fanilo Miangaly,Toliara,School_27,non admis,passable,A2
74186-TXQU,Andrianarivo Soa Hery,Mananjary,School_8,non admis,passable,L
40088-IZVY,Randrianarivelo Tojo Miangaly Haja Rina,Mahajanga,School_12,non admis,passable,A1
24507-OUJN,Randrianarivelo Soa Tojo Hasina,Fianarantsoa,School_10,admis,passable,L
78668-AVJW,Rasolofo Fitiavana Tovo Haja Soa,Fianarantsoa,School_21,non admis,passable,A1
37925-MRGZ,Andrianarivo Andry Miangaly,Farafangana,School_58,non admis,passable,A2
34016-VKRF,Rakotomamonjy Mamy Haja Soa Miangaly,Toliara,School_85,non admis,passable,A2
26544-FHDE,Rasolofo Tiana Andry Rina Mamy,Morondava,School_78,admis,passable,A1
17773-ZQYW,Rakotoarisoa Fanilo Fitiavana Andry Miangaly,Fianarantsoa,School_1,non admis,passable,D
75553-TPDS,Rakotoarisoa Miangaly Andry,Mahajanga,School_50,admis,très bien,A2
81322-FICQ,Andrianarivo Hasina Tojo Miangaly,Toamasina,School_3,non admis,bien,A2
78403-UHDY,Randria Hasina Mamy Hery,Farafangana,School_26,non admis,passable,A2
71739-KGGY,Rakotoarisoa Tovo Tiana Tojo Fanilo,Morondava,School_9,non admis,passable,A2
29000-IFDR,Rakotomamonjy Haja Fitiavana Tiana Hery,Antsirabe,School_54,non admis,passable,A1
66072-TXPZ,Raharinaivo Andry Miangaly Soa,Antananarivo,School_35,non admis,passable,D
54437-GXAO,Andrianarivo Finaritra Hasina Tojo,Toamasina,School_86,non admis,passable,D
44744-OVGM,Rasolofo Herilala Fanilo,Antananarivo,School_93,non admis,passable,D
91826-XEZX,Rakotoarisoa Herilala Hasina Haja Andry,Farafangana,School_57,admis,assez bien,C
35034-AAMR,Rasolofo Soa Hery Tojo Tovo,Ambatondrazaka,School_4,non admis,passable,A2
15401-EBWM,Rajaonarison Tovo Mamy Soa Andry,Farafangana,School_4,non admis,passable,C
74100-GQZF,Randrianarivelo Andry Soa,Ambatondrazaka,School_80,non admis,passable,C
66523-NMSB,Raharimanana Tovo Tiana Soa Herilala,Farafangana,School_29,non admis,passable,C
37685-WDLP,Raharinaivo Hery Hasina Tojo,Toamasina,School_71,non admis,passable,A2
18340-EAJS,Raharinaivo Soa Fitiavana,Antananarivo,School_61,non admis,très bien,A1
48396-TACV,Rasolofo Finaritra Fanilo,Antsirabe,School_31,admis,très bien,L
41373-GVHQ,Raharinaivo Soa Tovo,Antsiranana,School_74,admis,passable,A2
31668-ZGIP,Rakotomamonjy Hery Herilala Rina Fanilo,Morondava,School_52,non admis,passable,A1
