matricule,name,cisco,studied_at,observation,mention,option
17445-EOZQ,Randria Mamy Hery Tojo,Farafangana,School_47,non admis,passable,A2
87005-LAZJ,Andrianarivo Finaritra Tovo Tiana,Antananarivo,School_64,non admis,passable,A2
76498-YNWX,Randrianarivelo Finaritra Rina,Mahajanga,School_59,non admis,passable,A2
25215-XIDX,Randrianarivelo Hery Miangaly,Morondava,School_6,non admis,passable,A1
69123-UHGT,Randria Herilala Hasina Hery Fanilo,Morondava,School_1,non admis,passable,D
95721-YKFZ,Rakotoarisoa Rina Andry Herilala Tiana,Fianarantsoa,School_66,admis,passable,S
87288-GQLM,Raharimanana Tiana Tojo Andry,Farafangana,School_58,non admis,passable,A2
60299-AVRY,Randrianarivelo Miangaly Tojo,Antsiranana,School_47,admis,passable,A1
51884-QRUK,Andrianarivo Tiana Miangaly Fanilo,Fianarantsoa,School_58,admis,passable,D
53800-LWGX,Rakotomamonjy Fanilo Andry Hasina Rina,Ambatondrazaka,School_20,admis,assez bien,A1
79885-LVSU,Rasolofo Tojo Hery Miangaly Finaritra,Antsirabe,School_85,non admis,assez bien,A2
28567-PDEU,Randrianarivelo Miangaly Finaritra Fanilo Hery,Antananarivo,School_40,non admis,très bien,OSE
70847-QGWB,Andrianarivo Tiana Herilala Fanilo,Fianarantsoa,School_16,admis,passable,A1
26645-RSBA,Randrianarivelo Haja Mamy Tiana,Ambatondrazaka,School_25,admis,passable,A2
18581-AEHR,Raharimanana Hery Haja Hasina,Toamasina,School_55,non admis,passable,OSE
25733-WTKL,Rajaonarison Rina Tiana,Morondava,School_8,non admis,passable,C
97524-LDVT,Raharimanana Finaritra Fanilo Herilala,Antananarivo,School_42,non admis,passable,A1
65020-WZDT,Raharinaivo Haja Miangaly Finaritra,Fianarantsoa,School_74,non admis,bien,C
28800-GSFM,Randria Tojo Hery,Mahajanga,School_32,admis,passable,A2
42907-PJYZ,Randria Fitiavana Andry Tiana Hasina,Mananjary,School_89,admis,passable,A1
49365-TLMO,Rakotoarisoa Tojo Soa Andry Fitiavana,Toamasina,School_98,non admis,bien,D
46685-GWDO,Andrianarivo Fanilo Soa,Morondava,School_7,non admis,passable,A1
32523-VJXB,Randrianarivelo Fanilo Finaritra Tovo,Morondava,School_26,admis,très bien,A1
34496-GLSV,Rasolofo Tojo Haja,Morondava,School_80,non admis,passable,A2
55387-JHST,Raharinaivo Herilala Fitiavana Hery,Ambatondrazaka,School_20,non admis,passable,D
25545-LLEZ,Rakotoarisoa Hasina Fitiavana Finaritra Soa,Ambatondrazaka,School_98,non admis,passable,A1
94116-CNXR,Raharimanana Andry Hasina Tiana Soa,Antsirabe,School_91,non admis,passable,A1
95786-DBMA,Andrianarivo Mamy Fanilo Hasina Tovo,Fianarantsoa,School_73,non admis,passable,A1
76632-HZUC,Raharimanana Fanilo Miangaly Soa,Toamasina,School_66,admis,passable,A2
50666-PEIU,Rakotoarisoa Herilala Fanilo Finaritra Fitiavana,Toliara,School_100,admis,assez bien,OSE
68325-INYV,Rakotomamonjy Fanilo Rina Herilala,Fianarantsoa,School_82,admis,passable,A1
12822-NKSO,Randrianarivelo Soa Hery Miangaly,Antsirabe,School_27,non admis,bien,C
89492-DIAX,Randria Tiana Finaritra,Antsirabe,School_79,admis,passable,A1
12033-GKIF,Raharinaivo Soa Tiana,Morondava,School_19,non admis,passable,L
39517-CKNZ,Raharinaivo Finaritra Mamy,Fianarantsoa,School_26,non admis,passable,A2
64315-WEIS,Rajaonarison Fanilo Andry Hery,Morondava,School_51,non admis,passable,A1
97708-DOKV,Rasolofoson Fanilo Tojo Rina,Farafangana,School_43,non admis,passable,A2
68266-YCFR,Randrianarivelo Fitiavana Rina Fanilo Soa,Antsiranana,School_3,admis,passable,L
58566-JYDF,Rakotoarisoa Fanilo Tiana Miangaly,Mananjary,School_16,non admis,passable,A2
22564-AZGU,Rakotoarisoa Andry Tojo Soa,Mahajanga,School_80,admis,passable,A1
56504-AONI,Raharinaivo Mamy Hery Tiana,Antsiranana,School_94,non admis,passable,OSE
87790-IPCB,Raharimanana Finaritra Mamy Hery Hasina,Toamasina,School_45,non admis,passable,A1
81762-TJKY,Randrianarivelo Hasina Andry,Toamasina,School_1,non admis,passable,A1
47818-TIWP,Rasolofo Rina Miangaly,Antsirabe,School_69,non admis,passable,L
90812-OZEY,Rasolofo Fitiavana Tojo,Farafangana,School_32,non admis,passable,L
12562-QMIO,Randria Andry Mamy Finaritra Tojo,Toliara,School_72,non admis,passable,A2
44406-RUKX,Randrianarivelo Tovo Tojo Tiana,Antananarivo,School_37,non admis,passable,S
26878-KDYS,Raharinaivo Herilala Fanilo,Mahajanga,School_67,non admis,passable,A2
45274-LHQK,Rasolofo Herilala Mamy Hery,Fianarantsoa,School_29,non admis,passable,D
21420-VUAL,Raharinaivo Haja Tiana Tojo,Ambatondrazaka,School_31,admis,passable,OSE
27144-MLJX,Raharimanana Rina Hasina Herilala Tiana,Toamasina,School_37,non admis,passable,A2
39649-TWWJ,Randria Tovo Andry Herilala,Antsirabe,School_99,admis,très bien,A2
79777-MHCG,Rakotoarisoa Andry Fanilo Herilala,Ambatondrazaka,School_92,non admis,passable,C
90885-MGNE,Rajaonarison Hery Andry Fanilo Hasina,Ambatondrazaka,School_67,non admis,passable,S
69512-AMHX,Rajaonarison Haja Andry Fanilo Tojo,Mahajanga,School_39,admis,très bien,OSE
37018-TUZI,Rakotoarisoa Rina Tovo Finaritra Herilala,Mananjary,School_45,non admis,passable,C
60658-ALJZ,Rasolofoson Rina Tovo,Ambatondrazaka,School_48,admis,passable,L
12205-AMYI,Rasolofoson Mamy Rina Tiana,Morondava,School_93,admis,passable,A1
36606-DPSE,Rasolofoson Andry Tiana Hery Tovo,Antananarivo,School_57,admis,passable,A2
26085-VGES,Randrianarivelo Fanilo Mamy Miangaly Tojo,Mahajanga,School_38,non admis,passable,A1
63091-DSPB,Rajaonarison Soa Fitiavana Hasina Tojo,Farafangana,School_37,non admis,passable,OSE
50720-MFRU,Rasolofo Fanilo Tovo,Morondava,School_49,admis,passable,A2
26828-MZFV,Raharimanana Finaritra Miangaly Soa Mamy,Antsirabe,School_62,admis,passable,OSE
43417-VZNN,Raharimanana Haja Rina Herilala,Morondava,School_53,admis,passable,A2
31139-SRBV,Rajaonarison Tojo Fitiavana Fanilo Hasina,Antsiranana,School_43,admis,passable,D
22392-FBQE,Rasolofoson Soa Tiana,Antsiranana,School_99,admis,passable,A2
33611-FHCB,Rasolofo Haja Mamy,Antsirabe,School_37,non admis,passable,L
44873-DXTV,Raharimanana Andry Finaritra Tovo,Antsiranana,School_12,non admis,passable,A2
40833-BFBL,Rakotoarisoa Hery Andry,Ambatondrazaka,School_48,admis,bien,A2
48534-FDNH,Rasolofoson Finaritra Mamy Soa Hery,Farafangana,School_21,non admis,passable,D
59717-KZFO,Randrianarivelo Mamy Fitiavana Tiana Miangaly,Fianarantsoa,School_37,non admis,passable,A1
88516-WOEQ,Rakotoarisoa Tiana Fanilo Mamy,Morondava,School_13,admis,passable,A1
70585-LAPY,Rakotomamonjy Tiana Soa,Mananjary,School_55,non admis,passable,A2
71690-KCNW,Rasolofoson Tovo Andry Mamy Rina,Toliara,School_19,non admis,passable,A1
11137-ARWW,Rajaonarison Rina Haja,Farafangana,School_34,admis,passable,A2
57209-LPBE,Raharinaivo Haja Hery,Toamasina,School_88,non admis,passable,A1
72167-EZDD,Rakotoarisoa Mamy Andry,Mahajanga,School_26,non admis,assez bien,A2
17833-PUWB,Rasolofoson Tovo Fitiavana,Ambatondrazaka,School_42,non admis,passable,A1
39470-OVIQ,Raharinaivo Andry Finaritra,Ambatondrazaka,School_99,admis,très bien,A2
16995-JZZY,Randria Rina Mamy Tojo,Farafangana,School_34,admis,passable,A1
84943-EXNS,Raharinaivo Fitiavana Finaritra Haja Andry,Farafangana,School_60,non admis,assez bien,A2
99970-ZCBA,Randrianarivelo Tovo Tiana,Toamasina,School_83,admis,passable,A1
57680-PXRM,Rajaonarison Tiana Haja Miangaly,Ambatondrazaka,School_18,admis,bien,A2
79498-QJKQ,Raharimanana Finaritra Rina Tovo,Fianarantsoa,School_7,non admis,passable,L
26311-IHBW,Rasolofoson Rina Mamy Tojo Miangaly,Toliara,School_95,non admis,passable,A2
38413-SLKA,Andrianarivo Fanilo Hasina,Farafangana,School_87,non admis,passable,A2
29322-WOAX,Rajaonarison Tiana Hasina Mamy,Toliara,School_59,admis,très bien,L
34504-WEKT,Raharimanana Haja Hery,Ambatondrazaka,School_30,non admis,passable,L
79431-CAUA,Randria Tojo Miangaly Haja Soa,Mahajanga,School_61,non admis,passable,A2
53423-KJZD,Rasolofoson Haja Tovo Hasina Miangaly,Morondava,School_9,non admis,passable,D
17679-TZWU,Rasolofoson Herilala Rina Finaritra,Mahajanga,School_84,admis,passable,A1
14297-QWYV,Randria Mamy Hasina Rina,Morondava,School_59,non admis,passable,A1
33591-MNJS,Raharinaivo Andry Haja,Antsirabe,School_9,admis,passable,A1
44995-ONXY,Rakotoarisoa Haja Mamy,Farafangana,School_33,non admis,passable,A2
14140-AEUP,Randrianarivelo Herilala Andry Fitiavana Hasina,Toliara,School_20,non admis,très bien,C
18555-MRBF,Raharinaivo Andry Herilala Tovo,Antsirabe,School_7,non admis,passable,A1
24859-UTOW,Raharinaivo Rina Hasina Herilala Mamy,Toamasina,School_17,admis,passable,A2
18754-DMNV,Raharimanana Miangaly Fanilo Herilala,Toamasina,School_36,non admis,passable,A2
82137-SVEN,Raharinaivo Hasina Tiana,Mahajanga,School_29,non admis,passable,L
86179-OXDS,Rasolofoson Tiana Hery,Fianarantsoa,School_83,non admis,passable,OSE
17857-TXFH,Randria Fanilo Haja,Morondava,School_40,non admis,passable,A1
99889-OMFK,Randrianarivelo Haja Hasina,Antsirabe,School_58,admis,passable,A1
70928-CKXL,Raharimanana Hasina Fitiavana Andry,Toamasina,School_45,admis,passable,C
88214-GTTP,Rajaonarison Haja Tovo Miangaly Tojo,Antsiranana,School_72,admis,passable,A2
51253-XBHF,Raharimanana Soa Tovo Fitiavana Andry,Antsirabe,School_94,non admis,bien,C
75811-KZTS,Rasolofo Rina Fanilo Herilala,Toamasina,School_21,non admis,passable,OSE
20460-DVUW,Rasolofo Mamy Fitiavana,Ambatondrazaka,School_37,non admis,passable,L
30698-TKLW,Rakotoarisoa Fanilo Tovo Finaritra Hery,Toliara,School_28,non admis,passable,A2
75434-PHDD,Rakotomamonjy Tojo Rina Herilala,Fianarantsoa,School_72,non admis,passable,OSE
62912-OXBK,Andrianarivo Hasina Herilala Soa Tiana,Morondava,School_81,non admis,passable,L
73290-ABDG,Rajaonarison Hery Haja Soa Miangaly,Morondava,School_98,admis,passable,D
48628-QWXF,Rasolofoson Andry Miangaly,Mahajanga,School_52,non admis,passable,A2
21978-LXMH,Rasolofo Mamy Miangaly Tojo,Antsirabe,School_71,non admis,passable,A2
93467-CNPY,Rasolofoson Finaritra Mamy,Fianarantsoa,School_96,non admis,passable,D
22799-PGLY,Rasolofo Tovo Mamy,Mananjary,School_37,admis,passable,A1
93208-ELNJ,Raharimanana Finaritra Hery,Farafangana,School_88,non admis,passable,C
84922-UCCY,Raharimanana Haja Tiana Fitiavana Soa,Farafangana,School_73,non admis,passable,A1
82087-UECM,Raharimanana Tovo Tojo Fanilo Andry,Toliara,School_45,admis,passable,A2
92434-IZMQ,Raharimanana Tojo Tiana Soa,Mahajanga,School_32,non admis,passable,D
46163-UKIX,Rasolofoson Andry Fitiavana Rina Hery,Toamasina,School_88,admis,passable,A2
63534-WSWP,Andrianarivo Rina Tiana Tovo,Farafangana,School_52,non admis,passable,A1
46598-ODIK,Randria Tovo Andry,Ambatondrazaka,School_99,admis,passable,A2
79787-LACI,Rasolofoson Fitiavana Miangaly Rina Fanilo,Farafangana,School_74,admis,passable,A1
98958-BZUK,Rasolofo Miangaly Fitiavana Finaritra Haja,Antananarivo,School_69,non admis,assez bien,C
37431-NHVC,Andrianarivo Fitiavana Finaritra Hasina,Fianarantsoa,School_63,non admis,passable,S
28549-GYYJ,Rasolofo Finaritra Herilala Tiana Rina,Toamasina,School_37,admis,passable,A1
94892-OCDE,Rajaonarison Mamy Herilala,Antsiranana,School_37,non admis,passable,A1
85047-YSQI,Rasolofo Herilala Soa Fitiavana,Farafangana,School_70,admis,passable,A2
95492-YFIH,Raharinaivo Tiana Rina Haja Mamy,Morondava,School_47,admis,passable,D
81281-CPHM,Randria Haja Miangaly,Mananjary,School_92,admis,passable,A1
36790-VKLO,Rajaonarison Herilala Finaritra,Antsiranana,School_3,admis,passable,A1
81276-NSNI,Rakotoarisoa Hasina Rina Herilala,Mahajanga,School_4,non admis,passable,D
15660-DQAX,Randria Tiana Hasina Fitiavana Haja,Mahajanga,School_10,admis,passable,A1
18139-NOTW,Rasolofo Mamy Tojo,Antananarivo,School_19,non admis,passable,A1
24534-NKJK,Rakotoarisoa Miangaly Fitiavana Soa,Mananjary,School_90,non admis,bien,A2
94936-NVHU,Randrianarivelo Tiana Miangaly Tojo Rina,Mananjary,School_12,admis,assez bien,C
89210-CUVK,Raharinaivo Tiana Hery,Toliara,School_89,admis,passable,A1
94582-KAPQ,Randrianarivelo Hasina Tovo Hery,Mananjary,School_92,non admis,passable,OSE
90453-JAQO,Rakotomamonjy Tovo Miangaly,Antananarivo,School_69,non admis,passable,S
63101-VIEC,Andrianarivo Tiana Fanilo Andry,Farafangana,School_47,non admis,bien,A1
44054-LFFI,Randrianarivelo Haja Soa Fanilo Fitiavana,Antananarivo,School_22,non admis,passable,D
95146-TXBZ,Rakotoarisoa Tovo Miangaly Fanilo Soa,Morondava,School_49,admis,passable,A2
59127-RTYQ,Rasolofoson Miangaly Fitiavana Haja,Antsiranana,School_91,non admis,passable,A2
97987-KOTN,Rakotoarisoa Hasina Miangaly,Mananjary,School_37,admis,passable,D
50284-WBUN,Randria Tiana Rina Hasina Haja,Mananjary,School_95,admis,passable,A1
73129-KZBC,Rasolofo Herilala Fanilo Tojo Hery,Morondava,School_21,non admis,passable,A1
97589-TIVO,Randrianarivelo Haja Soa Finaritra Mamy,Toamasina,School_96,admis,passable,C
12108-IGSN,Rakotoarisoa Andry Fitiavana,Morondava,School_84,non admis,passable,A2
12239-HKIB,Rasolofoson Hasina Soa,Toamasina,School_95,admis,passable,A2
69144-PWYE,Raharinaivo Andry Tovo,Farafangana,School_39,non admis,assez bien,A1
64217-DCDJ,Randrianarivelo Mamy Andry Soa Tojo,Mananjary,School_82,admis,passable,D
59295-KDLW,Rakotoarisoa Herilala Tiana,Mahajanga,School_71,non admis,passable,D
67620-MGDG,Rasolofoson Fanilo Hasina Haja Tiana,Antananarivo,School_94,non admis,passable,A1
38249-DZYQ,Rasolofoson Mamy Hasina Soa,Ambatondrazaka,School_36,non admis,passable,D
34356-ZRZD,Rajaonarison Miangaly Herilala Andry,Mananjary,School_58,non admis,passable,S
16229-WPVP,Randrianarivelo Tiana Hasina Finaritra Tojo,Farafangana,School_42,admis,passable,A1
55378-GHCV,Rajaonarison Andry Miangaly,Mahajanga,School_55,admis,passable,A1
15073-KPUL,Rakotoarisoa Tovo Mamy,Morondava,School_8,admis,assez bien,A1
83518-NKYE,Raharimanana Fitiavana Haja,Morondava,School_20,non admis,passable,A2
30747-BOQF,Rajaonarison Herilala Hasina Tojo Mamy,Morondava,School_12,non admis,passable,A1
12713-ABGN,Randria Mamy Andry Soa Tiana,Toliara,School_7,admis,passable,A1
72473-ULOI,Randria Finaritra Fitiavana Mamy Soa,Ambatondrazaka,School_100,non admis,bien,A1
79737-INEO,Rasolofo Hery Herilala Mamy,Toliara,School_30,non admis,passable,A1
66445-QARQ,Andrianarivo Soa Tojo Miangaly,Toamasina,School_41,non admis,passable,A2
52049-XJRT,Raharimanana Tojo Haja,Antsirabe,School_40,non admis,très bien,OSE
51898-UHRQ,Rasolofo Herilala Hasina,Farafangana,School_70,non admis,passable,A1
15451-OQPJ,Raharinaivo Herilala Finaritra Mamy Fitiavana,Toliara,School_41,admis,passable,A2
27116-IXAN,Randrianarivelo Tiana Soa Tojo Fanilo,Antananarivo,School_27,non admis,passable,A1
54598-LHQK,Andrianarivo Hasina Hery Tiana,Fianarantsoa,School_31,non admis,passable,A2
94744-ZQTY,Rasolofoson Rina Finaritra Miangaly,Farafangana,School_67,admis,très bien,A2
58467-WCQF,Rajaonarison Tojo Mamy Finaritra,Farafangana,School_100,non admis,passable,A2
33910-UJBD,Randrianarivelo Mamy Andry,Antsirabe,School_3,non admis,passable,OSE
16739-MYVB,Raharinaivo Andry Tojo Miangaly,Fianarantsoa,School_95,non admis,passable,A2
10097-PHWU,Raharinaivo Haja Tovo Mamy Herilala,Toliara,School_29,admis,passable,OSE
78902-VWPS,Andrianarivo Tojo Hasina Fitiavana Rina,Morondava,School_38,admis,bien,L
91990-OMAT,Rakotomamonjy Hasina Hery Fanilo,Fianarantsoa,School_21,admis,passable,A1
21817-QQPX,Raharimanana Mamy Herilala Rina Soa,Toamasina,School_82,admis,très bien,A1
55234-YFEE,Raharimanana Fitiavana Mamy Tovo,Mananjary,School_53,admis,passable,A1
77833-BLXK,Rasolofo Finaritra Haja Fitiavana,Antsirabe,School_70,non admis,passable,D
55742-PKZJ,Rakotoarisoa Hasina Hery Fanilo Soa,Farafangana,School_85,non admis,bien,OSE
12717-FUZW,Rasolofoson Andry Hasina Hery,Toliara,School_87,non admis,passable,A1
77643-IEEK,Rakotoarisoa Herilala Haja Hery Andry,Toliara,School_78,non admis,passable,A2
18187-OYYI,Raharinaivo Hasina Andry Tiana Miangaly,Antananarivo,School_82,admis,passable,S
45797-WERQ,Rasolofoson Hery Finaritra Tojo,Mananjary,School_24,admis,passable,A1
28343-WMDB,Raharinaivo Mamy Soa,Toliara,School_21,admis,passable,D
28146-QBBR,Rakotomamonjy Tojo Tovo Herilala Haja,Fianarantsoa,School_81,non admis,bien,OSE
16566-FDEB,Rasolofoson Finaritra Tiana Herilala Hery,Fianarantsoa,School_27,non admis,passable,A1
11458-FDPO,Rasolofoson Hery Hasina Tovo Fitiavana,Mahajanga,School_31,admis,passable,C
69800-AHEF,Raharimanana Fitiavana Haja Fanilo,Morondava,School_56,non admis,passable,A2
96425-GEME,Raharinaivo Tojo Tovo Fitiavana Tiana,Antsiranana,School_95,admis,passable,OSE
99823-CHNL,Rakotomamonjy Tovo Fitiavana Haja Hery,Toamasina,School_70,non admis,passable,A2
17408-SUKB,Rakotoarisoa Finaritra Haja Herilala Mamy,Toamasina,School_77,non admis,passable,A1
55153-JETL,Raharinaivo Soa Miangaly Tojo,Antsirabe,School_16,admis,assez bien,A2
17602-FHQM,Rasolofo Fanilo Soa Rina Finaritra,Mananjary,School_23,non admis,bien,A2
73417-GPVU,Rasolofo Soa Tiana Fitiavana Hasina,Antsiranana,School_82,non admis,passable,A2
45070-HASQ,Rasolofoson Tojo Herilala Andry,Mahajanga,School_55,admis,passable,D
24146-CUSE,Rakotoarisoa Fanilo Finaritra Soa,Toliara,School_92,admis,passable,A1
97282-ZJCL,Rasolofoson Andry Soa,Mahajanga,School_19,admis,passable,A2
27585-VWAS,Rasolofo Haja Fanilo Andry,Morondava,School_93,non admis,passable,A2
33861-KSKH,Randrianarivelo Tovo Haja Tojo Herilala,Antsirabe,School_57,admis,passable,A2
17877-YVAB,Rakotoarisoa Haja Fitiavana,Mahajanga,School_70,non admis,passable,A1
95982-XUNT,Raharinaivo Hery Miangaly,Mananjary,School_1,non admis,passable,A2
96676-OQGX,Randria Miangaly Tovo Mamy Haja,Morondava,School_75,admis,passable,A1
62382-NZQM,Rakotomamonjy Mamy Soa Miangaly,Morondava,School_11,admis,passable,D
22232-OTGV,Rakotomamonjy Tovo Hasina,Morondava,School_64,admis,passable,A1
38225-EWRY,Rasolofo Miangaly Finaritra Andry Soa,Fianarantsoa,School_4,admis,passable,S
80435-TEUD,Raharimanana Andry Mamy Miangaly Tojo,Antsirabe,School_36,admis,passable,A1
97902-CEIN,Andrianarivo Mamy Finaritra Soa Tojo,Fianarantsoa,School_70,admis,bien,S
83450-RXFP,Rakotoarisoa Tiana Hasina,Antsiranana,School_27,non admis,passable,C
19757-DLRS,Rasolofoson Mamy Tovo Herilala Tojo,Ambatondrazaka,School_77,non admis,passable,A2
62469-JNDN,Raharimanana Mamy Fitiavana Herilala,Antsirabe,School_39,admis,passable,A1
69374-EBBR,Rasolofoson Haja Finaritra Hery Mamy,Mananjary,School_94,admis,passable,D
87907-BLSN,Randrianarivelo Tojo Finaritra,Antsiranana,School_21,admis,passable,A1
36770-RILR,Rajaonarison Rina Fitiavana,Toliara,School_5,admis,passable,C
58487-DQZT,Randrianarivelo Fitiavana Herilala Fanilo,Fianarantsoa,School_79,admis,passable,A1
31054-AHYF,Raharimanana Tojo Miangaly,Antsiranana,School_76,non admis,bien,A2
65416-HHLP,Rasolofoson Rina Tojo Tiana Fanilo,Ambatondrazaka,School_98,non admis,assez bien,A2
30412-WWBP,Rasolofo Rina Fanilo Tiana,Antsirabe,School_45,non admis,passable,OSE
49828-ZGVF,Rakotomamonjy Haja Herilala Tojo,Antsiranana,School_51,admis,passable,D
29422-ETZW,Rasolofoson Fitiavana Tovo Finaritra,Antananarivo,School_59,non admis,passable,A2
37499-AYYF,Randrianarivelo Miangaly Herilala Hery Finaritra,Mahajanga,School_11,non admis,passable,A2
32756-ZIGU,Andrianarivo Fitiavana Soa,Antananarivo,School_50,admis,passable,D
43366-XJUM,Randrianarivelo Herilala Hasina Haja Mamy,Farafangana,School_78,non admis,passable,A2
20164-HGPS,Rakotoarisoa Herilala Hery Andry,Farafangana,School_14,non admis,passable,A1
42474-VPCE,Rasolofoson Tojo Hery Finaritra,Ambatondrazaka,School_76,admis,passable,A2
64387-TETW,Raharinaivo Fanilo Hasina Tojo,Toliara,School_84,admis,passable,D
22076-CZBL,Andrianarivo Tovo Fanilo,Antsiranana,School_29,admis,passable,A2
43282-LFJZ,Raharinaivo Andry Fitiavana Miangaly,Farafangana,School_81,non admis,passable,A1
45205-WTYC,Randrianarivelo Rina Mamy Hasina Fanilo,Farafangana,School_10,admis,passable,A1
40055-MICQ,Rasolofoson Mamy Tiana Hery,Antsiranana,School_1,non admis,passable,OSE
33573-BYVM,Raharimanana Tojo Tovo Herilala Mamy,Antsirabe,School_3,non admis,passable,D
49105-AYEP,Rakotoarisoa Hery Rina,Toliara,School_4,non admis,passable,A2
80510-NOLY,Rajaonarison Hery Hasina,Antananarivo,School_7,non admis,bien,A1
89258-ACZY,Raharimanana Hery Haja Herilala,Ambatondrazaka,School_67,non admis,passable,D
89539-IZBS,Rajaonarison Rina Hasina Andry Tojo,Toamasina,School_98,non admis,passable,A2
84735-MLNU,Randria Soa Finaritra Tojo Fitiavana,Mahajanga,School_27,admis,passable,A1
44142-XDXI,Andrianarivo Rina Tovo Soa Tiana,Antsiranana,School_31,admis,assez bien,A2
67973-MAEP,Andrianarivo Tojo Hasina Tiana Herilala,Ambatondrazaka,School_55,admis,bien,D
73863-QPHT,Rasolofoson Rina Hery Miangaly,Morondava,School_8,admis,passable,A1
19916-MQNT,Rasolofo Andry Tojo Mamy,Antsirabe,School_4,non admis,passable,A1
83405-BYOQ,Rajaonarison Soa Tiana Rina,Antananarivo,School_38,admis,passable,A2
56521-UXJN,Rajaonarison Mamy Hery,Antsiranana,School_41,admis,passable,A2
73182-USOR,Raharimanana Haja Fanilo Fitiavana Andry,Farafangana,School_6,non admis,passable,D
63190-SETI,Rakotomamonjy Haja Hery Fitiavana Miangaly,Toamasina,School_91,admis,passable,C
75060-QSDL,Rasolofo Herilala Haja,Toliara,School_93,admis,bien,A2
29454-DEEE,Andrianarivo Fanilo Rina Tovo Soa,Antsiranana,School_63,non admis,bien,A2
44238-HEII,Randria Tovo Mamy Miangaly Hasina,Farafangana,School_12,admis,passable,A1
61719-AGRR,Rasolofoson Tiana Fitiavana Haja,Mahajanga,School_11,admis,passable,A2
42676-DDTS,Rasolofoson Fanilo Hasina Tiana Miangaly,Antananarivo,School_95,non admis,passable,A1
37200-CMTG,Raharimanana Andry Miangaly Herilala Hasina,Fianarantsoa,School_100,non admis,passable,A1
58124-PUGX,Andrianarivo Haja Mamy,Mahajanga,School_2,admis,assez bien,C
56956-CUIT,Randria Haja Tiana,Farafangana,School_77,admis,passable,A1
13097-NUAT,Rakotomamonjy Hasina Tojo Haja,Toliara,School_24,non admis,passable,A1
