matricule,name,cisco,studied_at,observation,mention,option
91922-IFGO,Randrianarivelo Tovo Rina Haja,Mahajanga,School_52,non admis,passable,A2
44824-YLMC,Randrianarivelo Herilala Miangaly Tiana Hery,Toliara,School_74,non admis,passable,A1
71591-AQWF,Randria Haja Finaritra,Mananjary,School_50,non admis,passable,A1
38514-BXCL,Raharimanana Mamy Tovo,Toamasina,School_69,admis,bien,A1
22551-LJFE,Andrianarivo Mamy Hery,Toamasina,School_3,admis,passable,OSE
28819-BMXO,Rajaonarison Tovo Hasina Soa Mamy,Morondava,School_58,non admis,passable,A2
15901-KMEN,Rajaonarison Tovo Soa Fanilo,Toamasina,School_90,non admis,passable,A2
79939-CFJF,Randrianarivelo Rina Haja Tiana,Fianarantsoa,School_7,non admis,passable,A2
50020-CDBS,Raharimanana Hasina Andry Tiana,Antananarivo,School_50,non admis,passable,L
27862-UZDW,Rasolofoson Haja Fanilo Tovo,Antsirabe,School_79,non admis,passable,A2
37829-PHOV,Raharinaivo Hery Fitiavana Mamy Hasina,Antsirabe,School_69,non admis,passable,A1
84097-EFZZ,Rakotoarisoa Soa Hery Andry Fitiavana,Mahajanga,School_66,non admis,passable,OSE
18891-ZDQN,Rakotoarisoa Soa Rina Mamy Fitiavana,Farafangana,School_98,non admis,passable,D
11411-ITWA,Randria Tiana Andry,Toliara,School_14,admis,passable,A2
33981-MZYX,Raharinaivo Soa Fanilo,Fianarantsoa,School_27,non admis,passable,A2
37175-YYPF,Randria Fanilo Haja Tovo,Antsiranana,School_38,non admis,passable,A2
36641-ZTFI,Rasolofo Mamy Andry Finaritra Tiana,Morondava,School_12,non admis,passable,A1
49703-FLSY,Rasolofoson Mamy Hasina Fanilo,Antsirabe,School_19,non admis,passable,A2
43412-HJBM,Andrianarivo Hery Miangaly,Morondava,School_28,non admis,passable,A1
86348-JNOP,Randria Tovo Hasina Tiana Rina,Farafangana,School_21,non admis,passable,A2
19439-CDPN,Raharimanana Tovo Miangaly Hery,Mahajanga,School_71,non admis,passable,A1
82564-UNMJ,Rajaonarison Rina Hasina,Antsirabe,School_81,admis,passable,C
71415-UJFJ,Andrianarivo Tovo Haja,Antananarivo,School_8,non admis,passable,C
72565-FEYI,Rasolofoson Rina Miangaly,Mananjary,School_60,non admis,passable,A2
88961-KVOK,Rasolofo Hery Fitiavana,Morondava,School_72,non admis,passable,D
93497-HQHK,Rasolofo Tovo Herilala,Fianarantsoa,School_87,admis,bien,C
65807-AWPG,Raharinaivo Finaritra Tovo Hery Rina,Mananjary,School_49,non admis,passable,L
17290-QIMF,Randria Fitiavana Soa Herilala,Mananjary,School_31,non admis,passable,OSE
71192-SOTY,Andrianarivo Rina Fitiavana Fanilo Andry,Mananjary,School_67,non admis,passable,A1
82267-VGBT,Raharimanana Andry Fitiavana Haja,Morondava,School_81,admis,passable,D
60795-UGPB,Randria Hasina Tojo,Antananarivo,School_19,non admis,bien,A1
11031-HEFW,Andrianarivo Herilala Tovo Finaritra,Farafangana,School_78,admis,assez bien,A1
15278-IYQC,Rasolofoson Soa Hasina Herilala Hery,Toliara,School_97,admis,passable,S
42025-UWJA,Randrianarivelo Hery Rina Finaritra Fanilo,Morondava,School_66,admis,passable,S
95958-XFAA,Rajaonarison Fanilo Tiana Soa,Farafangana,School_59,non admis,bien,A2
51471-YOJQ,Rakotoarisoa Miangaly Soa Hasina,Morondava,School_12,non admis,passable,A1
87215-AYVZ,Rasolofo Rina Soa,Antsirabe,School_8,admis,bien,A1
95159-OPJC,Rajaonarison Finaritra Soa Herilala Hery,Mananjary,School_6,admis,bien,A2
95004-XLDY,Andrianarivo Andry Hery Soa Miangaly,Morondava,School_32,non admis,assez bien,C
13546-PDHH,Randrianarivelo Hasina Hery Fanilo Soa,Farafangana,School_40,non admis,passable,C
24082-YCMF,Rajaonarison Haja Soa Herilala Hery,Antsiranana,School_44,non admis,passable,A1
46824-KLVL,Raharimanana Tojo Tovo Herilala,Mananjary,School_19,non admis,passable,L
38922-LSVU,Raharinaivo Herilala Mamy,Toliara,School_61,non admis,passable,A2
57787-BMND,Rajaonarison Miangaly Fitiavana Hasina Haja,Ambatondrazaka,School_38,non admis,passable,C
33291-GMOS,Rakotoarisoa Finaritra Fitiavana Hery Herilala,Antananarivo,School_71,admis,assez bien,A1
13177-SLTP,Andrianarivo Tovo Miangaly Hasina Haja,Morondava,School_15,admis,passable,A1
40852-TLGQ,Raharimanana Andry Soa,Antsirabe,School_56,non admis,bien,A2
61713-HCGB,Rakotomamonjy Hery Mamy Herilala,Morondava,School_24,non admis,assez bien,L
39681-RNCM,Andrianarivo Tovo Soa Fitiavana Miangaly,Morondava,School_15,admis,bien,D
10323-OWHE,Rajaonarison Haja Andry,Antananarivo,School_39,admis,passable,A1
94324-ATKC,Rasolofoson Tiana Andry,Antsirabe,School_21,non admis,bien,D
72963-LYQC,Randrianarivelo Andry Miangaly Finaritra Haja,Antsiranana,School_59,non admis,passable,A1
96294-ARKG,Raharinaivo Hasina Fitiavana,Morondava,School_73,admis,passable,A1
12843-NQZR,Randria Herilala Tovo Soa Haja,Antsiranana,School_23,non admis,assez bien,S
36638-NZWV,Raharimanana Andry Haja Tojo,Antananarivo,School_19,admis,passable,A1
68759-WIFV,Raharinaivo Tojo Miangaly Finaritra,Fianarantsoa,School_75,non admis,assez bien,A2
70124-AWEQ,Andrianarivo Rina Tiana Hery Fanilo,Mananjary,School_30,non admis,passable,A1
50059-ZFPQ,Raharimanana Hery Fanilo Mamy,Morondava,School_25,admis,passable,A1
37872-SFCN,Rasolofoson Finaritra Herilala Tovo,Mahajanga,School_86,non admis,passable,A2
93862-TEHW,Rasolofoson Tiana Tojo,Fianarantsoa,School_45,admis,très bien,D
45424-HJPD,Rasolofo Herilala Tovo Mamy Hery,Antananarivo,School_86,non admis,passable,C
45610-EWJQ,Randria Fanilo Mamy,Ambatondrazaka,School_62,non admis,passable,A2
19890-ZRCB,Raharimanana Tiana Miangaly,Mahajanga,School_86,non admis,passable,A1
74765-JOFL,Rakotomamonjy Hery Andry,Mahajanga,School_32,admis,passable,OSE
65869-GXRM,Raharinaivo Fitiavana Fanilo Miangaly,Fianarantsoa,School_47,admis,passable,A2
42662-CLPJ,Rasolofo Fitiavana Miangaly Soa,Mahajanga,School_59,non admis,passable,A2
14867-RKWO,Randria Rina Mamy,Mananjary,School_35,admis,bien,A1
85757-TSFI,Rasolofoson Rina Mamy,Morondava,School_62,admis,passable,A1
37004-JAXF,Randrianarivelo Mamy Hasina,Morondava,School_62,admis,passable,A1
55261-ANTK,Randrianarivelo Mamy Tiana Rina,Mananjary,School_55,admis,passable,C
23334-VJDB,Rajaonarison Mamy Rina,Antsiranana,School_76,non admis,bien,A1
75453-NJRE,Rajaonarison Rina Tojo Miangaly Andry,Ambatondrazaka,School_82,non admis,passable,OSE
88939-AINH,Randria Fitiavana Finaritra Andry,Ambatondrazaka,School_89,non admis,passable,A2
29235-THCA,Rakotoarisoa Fanilo Finaritra,Mahajanga,School_41,non admis,passable,A2
68192-QDUU,Rajaonarison Tiana Fitiavana,Toamasina,School_25,admis,passable,A1
19049-JAJU,Rajaonarison Mamy Fanilo Miangaly,Ambatondrazaka,School_26,non admis,assez bien,A1
36266-GBWH,Raharimanana Hasina Tovo Mamy Fanilo,Mananjary,School_51,admis,passable,A2
58974-OVHF,Randrianarivelo Hasina Finaritra Hery,Mahajanga,School_68,non admis,passable,C
91165-DQRK,Rakotoarisoa Mamy Soa,Antananarivo,School_61,non admis,passable,A2
69570-OMWS,Raharimanana Miangaly Hasina Finaritra Herilala,Antsiranana,School_27,admis,passable,A1
26516-GQZE,Rasolofo Tojo Rina,Toamasina,School_94,non admis,bien,A1
77287-QQJF,Randria Mamy Hasina Soa Fitiavana,Antananarivo,School_28,non admis,passable,A2
19573-BUIB,Andrianarivo Tovo Tiana Rina,Ambatondrazaka,School_69,admis,passable,A2
19820-IYEF,Rakotomamonjy Fanilo Soa Herilala Fitiavana,Antsiranana,School_4,non admis,passable,A2
19381-OQBK,Randrianarivelo Tojo Haja Rina,Mananjary,School_20,non admis,passable,A1
72653-TADH,Andrianarivo Tiana Fanilo Haja Rina,Antananarivo,School_69,admis,passable,A2
60508-SEXW,Rajaonarison Hery Soa Fanilo Hasina,Antsirabe,School_27,non admis,passable,A2
87595-SNVO,Randria Tiana Tojo Tovo,Ambatondrazaka,School_17,non admis,passable,S
78429-RFOF,Rasolofoson Herilala Fanilo Mamy,Mahajanga,School_59,non admis,passable,A2
87778-OWQX,Randrianarivelo Andry Herilala Miangaly,Antsiranana,School_64,non admis,bien,A1
31490-FTJE,Randria Mamy Tojo Soa Herilala,Toliara,School_80,admis,bien,A1
92834-IGIR,Raharinaivo Haja Fanilo Andry,Fianarantsoa,School_27,admis,assez bien,OSE
79723-YJKL,Randria Fitiavana Tovo,Antsirabe,School_40,admis,bien,A1
60659-LUHJ,Randria Hery Hasina,Toliara,School_4,non admis,très bien,A2
18941-BNVV,Rasolofo Tovo Finaritra,Antsiranana,School_85,non admis,passable,D
17693-XLLR,Rasolofo Tovo Fitiavana Hasina,Fianarantsoa,School_87,admis,passable,D
73275-IQWW,Randria Herilala Finaritra,Toamasina,School_66,admis,passable,A1
86164-DEXV,Raharimanana Herilala Fitiavana,Toamasina,School_65,admis,passable,A2
27247-FZRI,Randria Fanilo Hery Mamy,Antsiranana,School_16,non admis,passable,A1
50110-PPJF,Rakotoarisoa Andry Miangaly,Antsiranana,School_43,non admis,passable,A1
14328-AXHU,Raharimanana Haja Tovo Rina,Antananarivo,School_6,admis,passable,A2
50776-EFVV,Randria Andry Tiana,Mahajanga,School_57,admis,passable,A2
97831-RMCB,Raharinaivo Haja Finaritra,Antananarivo,School_64,admis,passable,A1
44200-ARFU,Rasolofo Fitiavana Hasina Rina,Fianarantsoa,School_43,non admis,assez bien,C
75334-RZFX,Randria Miangaly Andry Fitiavana,Antsiranana,School_7,non admis,passable,A2
16780-PHNA,Raharinaivo Finaritra Mamy,Antananarivo,School_48,non admis,assez bien,A1
33786-DDYB,Randria Finaritra Mamy,Antananarivo,School_42,admis,assez bien,A1
82728-RFYE,Rakotomamonjy Fanilo Rina,Toamasina,School_6,admis,passable,D
86353-GSLQ,Rasolofoson Rina Tiana Soa Miangaly,Mananjary,School_100,non admis,passable,A2
21793-WMII,Rakotoarisoa Tojo Miangaly Hery Tiana,Farafangana,School_93,non admis,passable,A2
43121-BUFP,Randrianarivelo Hasina Haja Hery Miangaly,Antsirabe,School_30,non admis,passable,OSE
64808-XAXN,Raharimanana Tojo Rina,Toliara,School_38,admis,passable,A1
28927-SHSG,Rasolofo Rina Andry Tovo,Toamasina,School_99,non admis,bien,A1
38584-YEVG,Rasolofo Miangaly Fitiavana Hery,Antsirabe,School_49,non admis,passable,A1
83835-PTGX,Rasolofoson Mamy Soa,Fianarantsoa,School_2,non admis,passable,A2
93873-IEVZ,Rasolofo Miangaly Finaritra Soa,Farafangana,School_18,non admis,passable,A1
96401-ANLA,Rasolofoson Haja Herilala Fanilo Andry,Antananarivo,School_38,admis,passable,A1
94650-OWTM,Randrianarivelo Rina Tovo Soa Haja,Toliara,School_25,admis,passable,A1
30416-CEUN,Rakotoarisoa Soa Herilala Fanilo,Fianarantsoa,School_62,non admis,passable,A2
57727-KJYR,Randria Tiana Herilala Finaritra Fitiavana,Antananarivo,School_98,non admis,passable,A2
75966-ZWZH,Rajaonarison Andry Fitiavana Mamy Rina,Mananjary,School_22,non admis,assez bien,C
56350-IALV,Rakotomamonjy Fanilo Andry,Antsiranana,School_27,non admis,passable,A1
95927-HBUZ,Rasolofo Tojo Hasina Tovo,Antsiranana,School_51,admis,passable,D
90451-DKBQ,Rajaonarison Tojo Herilala,Toamasina,School_49,non admis,bien,A1
79782-WDPW,Raharinaivo Mamy Rina Hery,Morondava,School_5,admis,passable,A1
21325-ECNC,Raharimanana Fitiavana Hery Tovo Mamy,Farafangana,School_91,non admis,passable,A1
79314-NAAX,Rasolofo Tojo Finaritra Hasina,Fianarantsoa,School_17,non admis,passable,A1
53428-VWXY,Rakotoarisoa Fitiavana Miangaly,Farafangana,School_99,admis,passable,C
74961-ORTR,Randrianarivelo Andry Hery Mamy Herilala,Toliara,School_42,admis,passable,A1
73443-NZJY,Randrianarivelo Hery Mamy Finaritra Haja,Antananarivo,School_78,non admis,passable,A1
93763-WEVB,Randrianarivelo Finaritra Fitiavana Tojo Andry,Antananarivo,School_65,non admis,passable,A1
37375-RHRW,Rasolofoson Soa Tojo,Toliara,School_49,non admis,passable,A2
88808-CMGA,Raharimanana Rina Haja Herilala Miangaly,Farafangana,School_24,non admis,très bien,C
20697-PLJR,Rakotomamonjy Haja Tojo Tovo Tiana,Mananjary,School_38,admis,très bien,OSE
29657-JFHO,Raharinaivo Tojo Rina Mamy Soa,Ambatondrazaka,School_77,non admis,passable,A1
67467-KKVH,Randrianarivelo Fitiavana Fanilo Rina Hasina,Farafangana,School_44,non admis,passable,A1
72117-JWMI,Rakotoarisoa Hasina Haja Rina Tojo,Ambatondrazaka,School_80,admis,passable,A2
91152-WAEG,Rasolofo Tovo Soa Fitiavana,Fianarantsoa,School_25,admis,assez bien,C
60532-CQIQ,Rasolofoson Tovo Rina,Farafangana,School_69,admis,passable,A2
19354-LOTY,Randrianarivelo Andry Fanilo,Morondava,School_40,admis,assez bien,A2
69079-IERO,Andrianarivo Andry Tojo Herilala,Antananarivo,School_85,non admis,passable,A1
65496-QFSR,Randria Mamy Hasina Fanilo,Toamasina,School_54,admis,très bien,A1
64958-VRUO,Rakotomamonjy Rina Fanilo Andry,Toliara,School_78,non admis,très bien,D
39080-QCCG,Rajaonarison Rina Mamy Tiana Fitiavana,Morondava,School_64,admis,passable,D
40602-LBEX,Raharinaivo Tiana Soa Haja Finaritra,Farafangana,School_46,non admis,passable,A1
70474-URVR,Rakotoarisoa Soa Hasina Miangaly,Toliara,School_91,admis,très bien,A2
14658-VATF,Randrianarivelo Mamy Tiana,Farafangana,School_77,admis,bien,C
45167-RYYS,Raharinaivo Fanilo Herilala Haja,Mananjary,School_53,admis,passable,A2
30045-ZHAT,Randria Rina Tovo Soa,Mananjary,School_71,admis,assez bien,A1
32682-BOIB,Raharinaivo Tiana Hery,Antsirabe,School_95,non admis,passable,L
81846-FHGV,Andrianarivo Hery Haja,Fianarantsoa,School_45,admis,passable,A1
69986-EVJK,Randrianarivelo Mamy Andry Herilala Fanilo,Morondava,School_39,admis,passable,C
71238-PLKY,Andrianarivo Soa Hery Haja Fanilo,Mananjary,School_96,admis,passable,A1
71478-HHUD,Rasolofo Tiana Fanilo,Toliara,School_76,non admis,passable,L
76588-ANKJ,Andrianarivo Miangaly Andry,Mananjary,School_30,non admis,passable,A1
84870-XAAG,Raharinaivo Tojo Fitiavana,Mahajanga,School_47,non admis,passable,D
96865-GHEI,Rajaonarison Tojo Fitiavana,Farafangana,School_12,non admis,passable,L
23296-LSTJ,Rakotomamonjy Haja Tiana Hasina,Mananjary,School_88,admis,passable,S
86012-HGXO,Rakotomamonjy Andry Finaritra Tiana Fitiavana,Toliara,School_40,admis,passable,A2
86511-SFGV,Rasolofo Tovo Fanilo Miangaly Haja,Fianarantsoa,School_54,non admis,bien,OSE
82448-NEUE,Andrianarivo Finaritra Fitiavana,Ambatondrazaka,School_8,admis,passable,A1
35929-EAMJ,Randria Hasina Soa Herilala Fanilo,Mahajanga,School_34,admis,passable,A2
93570-BZPK,Rakotomamonjy Soa Herilala,Morondava,School_88,non admis,passable,OSE
19616-LCNB,Rakotomamonjy Finaritra Andry,Ambatondrazaka,School_6,admis,passable,A1
52026-GOBR,Rasolofoson Fitiavana Rina,Antsiranana,School_3,admis,passable,A1
58338-XKRJ,Rakotoarisoa Hery Fanilo,Farafangana,School_97,admis,assez bien,A2
40383-VSQJ,Rakotomamonjy Fitiavana Finaritra Fanilo Soa,Antsiranana,School_83,non admis,passable,OSE
86752-BMKA,Rakotoarisoa Miangaly Fanilo Tiana Tovo,Antananarivo,School_61,non admis,passable,OSE
95139-YFMX,Rasolofoson Soa Mamy Herilala Hasina,Toamasina,School_45,non admis,passable,S
96075-XFEW,Rajaonarison Fitiavana Tovo,Morondava,School_4,non admis,passable,A1
48266-ECSV,Rasolofoson Fitiavana Hery Tojo Rina,Antananarivo,School_99,non admis,passable,A1
55708-WTYF,Raharinaivo Rina Hery Finaritra Hasina,Mananjary,School_17,admis,très bien,C
90944-VUHL,Rasolofo Fitiavana Tojo Herilala,Fianarantsoa,School_49,admis,passable,A1
93310-VJXV,Randrianarivelo Soa Hasina Haja,Antananarivo,School_76,admis,passable,A1
99254-FUIN,Randria Miangaly Haja Andry Tojo,Toamasina,School_93,admis,passable,L
10974-MCMB,Randrianarivelo Tovo Fanilo,Antsirabe,School_54,admis,passable,A1
74732-ZBCA,Randrianarivelo Fitiavana Hery Tojo Miangaly,Morondava,School_71,admis,passable,A2
28326-UXLI,Randria Fanilo Tojo Hasina,Toliara,School_1,non admis,passable,A1
11956-MCRV,Rakotoarisoa Fanilo Soa,Mananjary,School_25,admis,passable,A2
44945-VWSY,Andrianarivo Andry Miangaly,Mananjary,School_85,admis,bien,C
31353-MKFX,Rakotoarisoa Tiana Herilala Fanilo Soa,Toamasina,School_98,non admis,passable,S
31870-DPSC,Randrianarivelo Mamy Hery Soa,Antsiranana,School_39,non admis,bien,S
38681-NMYZ,Rajaonarison Rina Hasina,Toliara,School_59,admis,passable,A1
36541-AMJQ,Rajaonarison Tiana Fanilo Mamy Soa,Morondava,School_100,non admis,passable,A2
48522-BNZS,Randrianarivelo Finaritra Hery Rina,Morondava,School_16,non admis,passable,A2
73035-RITF,Andrianarivo Tiana Mamy,Antsiranana,School_2,non admis,passable,A2
34270-FQAG,Rasolofo Mamy Soa Tovo,Ambatondrazaka,School_93,non admis,très bien,A2
16373-WUKV,Randria Fitiavana Herilala,Toamasina,School_97,non admis,passable,D
90348-NUSZ,Randria Hery Fanilo Mamy Haja,Mananjary,School_20,admis,bien,D
18101-WYOC,Raharinaivo Hery Miangaly Finaritra,Antsirabe,School_50,admis,passable,A2
44044-LPNU,Rakotoarisoa Finaritra Fanilo Tovo Hasina,Toamasina,School_5,non admis,passable,A2
60622-ABRD,Randria Andry Hasina Fanilo Haja,Toamasina,School_49,non admis,passable,A2
69219-URPM,Rasolofo Finaritra Tiana,Antananarivo,School_45,admis,passable,A1
73200-PFZA,Rajaonarison Herilala Tojo Miangaly,Mananjary,School_39,non admis,passable,A2
71216-NIVK,Rakotoarisoa Andry Herilala Tojo,Toliara,School_100,non admis,passable,D
23178-KQAE,Rakotoarisoa Herilala Mamy Miangaly,Toliara,School_86,non admis,assez bien,A1
54753-MANS,Rakotomamonjy Finaritra Hery,Farafangana,School_39,admis,passable,A2
92635-YRFO,Andrianarivo Mamy Hasina Fitiavana Miangaly,Toamasina,School_52,non admis,passable,A1
10423-DCXO,Rajaonarison Hery Tiana,Farafangana,School_6,non admis,passable,A2
43227-AVSV,Rasolofo Miangaly Hery Tovo,Toliara,School_2,admis,passable,S
12288-DEXE,Andrianarivo Herilala Andry,Toamasina,School_64,admis,passable,A1
76936-LIFX,Rajaonarison Fanilo Mamy Hery,Farafangana,School_44,admis,passable,A2
99292-CREC,Raharimanana Tiana Miangaly,Antananarivo,School_43,admis,passable,A2
83335-INGD,Randrianarivelo Hasina Herilala Finaritra,Ambatondrazaka,School_78,non admis,bien,A2
52832-IKYS,Raharinaivo Rina Herilala Andry,Antananarivo,School_46,admis,passable,OSE
90618-DKXW,Rasolofo Tovo Fitiavana Fanilo Rina,Antananarivo,School_53,admis,passable,A1
40579-AAJY,Raharinaivo Hery Fanilo,Toliara,School_20,admis,passable,A2
36908-JLMS,Randrianarivelo Fanilo Herilala,Antananarivo,School_30,admis,passable,A1
25701-ZTSQ,Rakotomamonjy Tovo Finaritra Andry,Antsiranana,School_97,non admis,passable,A1
61741-FEEN,Raharimanana Tojo Fitiavana Finaritra,Toliara,School_43,admis,assez bien,OSE
16128-QJSQ,Randrianarivelo Hasina Miangaly,Toamasina,School_53,admis,passable,OSE
47978-OEGN,Rasolofoson Rina Haja Hasina Hery,Mananjary,School_81,admis,très bien,A1
32329-MZMW,Raharimanana Haja Rina Fitiavana,Toamasina,School_35,non admis,passable,D
14302-FRZT,Raharimanana Fanilo Tojo Miangaly,Antsirabe,School_48,non admis,assez bien,A2
78108-ANJV,Randria Hasina Tojo Andry,Mananjary,School_19,non admis,bien,A1
76646-UPXL,Rajaonarison Herilala Tovo Mamy Tojo,Mahajanga,School_4,non admis,passable,S
79580-WPBL,Rajaonarison Haja Tojo Hery,Morondava,School_69,admis,passable,A1
35174-TMFV,Randrianarivelo Tovo Herilala,Mahajanga,School_67,admis,assez bien,A1
30764-HIJX,Rakotomamonjy Soa Tiana Tovo Mamy,Toliara,School_15,admis,passable,C
67776-YPSA,Rasolofoson Tovo Fitiavana Fanilo,Toamasina,School_10,non admis,passable,A1
52446-YREV,Rakotoarisoa Finaritra Soa,Fianarantsoa,School_51,non admis,passable,A1
61796-SXQW,Rasolofoson Rina Hery Tojo,Toliara,School_75,admis,passable,D
64462-JIOC,Randrianarivelo Herilala Finaritra Hery,Toliara,School_43,non admis,assez bien,C
70215-TZGP,Rasolofo Andry Haja,Antsiranana,School_49,admis,passable,A2
15401-NRBG,Randria Fitiavana Tiana,Mananjary,School_59,non admis,bien,L
94282-LEUJ,Randrianarivelo Miangaly Fitiavana Hasina Andry,Fianarantsoa,School_68,admis,bien,A2
85820-GXSS,Rasolofo Haja Hery Tojo,Mananjary,School_40,non admis,passable,A2
36592-MFAU,Rasolofoson Finaritra Fitiavana,Morondava,School_18,non admis,assez bien,A2
32728-WMGM,Randria Fanilo Tojo,Antsiranana,School_75,non admis,passable,A1
72177-QCSM,Rasolofoson Tovo Andry,Ambatondrazaka,School_6,admis,passable,A1
72542-FYXZ,Randrianarivelo Hery Haja Andry,Morondava,School_21,non admis,passable,A2
46217-NDOF,Rasolofoson Hery Herilala Hasina Fanilo,Toamasina,School_11,admis,passable,A1
45768-LJOB,Andrianarivo Tojo Tiana Soa Herilala,Toamasina,School_56,admis,très bien,A2
41265-IWPM,Randrianarivelo Hasina Miangaly,Farafangana,School_79,admis,passable,A2
77527-DMYD,Rasolofoson Andry Mamy Tovo Soa,Fianarantsoa,School_51,non admis,très bien,D
20271-CYEW,Randrianarivelo Hery Finaritra,Fianarantsoa,School_82,non admis,bien,A1
22131-TNTB,Randrianarivelo Herilala Andry Miangaly,Farafangana,School_4,admis,assez bien,A1
24675-XAQS,Raharimanana Rina Haja,Morondava,School_96,admis,passable,A1
85789-ZSDB,Raharimanana Mamy Rina Miangaly Haja,Farafangana,School_39,non admis,passable,A1
92794-DZQZ,Andrianarivo Tiana Miangaly Fanilo,Toamasina,School_60,admis,passable,A1
80409-QMVM,Randrianarivelo Mamy Finaritra Miangaly,Ambatondrazaka,School_20,non admis,passable,A1
55830-LTOA,Andrianarivo Soa Tiana,Mananjary,School_91,non admis,passable,A1
34167-DWYU,Andrianarivo Haja Hasina Fanilo,Antsiranana,School_8,admis,passable,A2
59371-OIJM,Raharimanana Miangaly Fitiavana,Toamasina,School_77,admis,passable,A1
76835-GIDY,Rakotoarisoa Miangaly Fitiavana Soa,Toamasina,School_25,non admis,passable,D
54082-DJCI,Rasolofo Tiana Tojo Hery Soa,Antsirabe,School_94,admis,passable,A2
84040-DVRS,Rakotomamonjy Fanilo Mamy Finaritra Herilala,Antsirabe,School_79,non admis,passable,S
65468-LRNY,Rakotomamonjy Fitiavana Tojo,Mahajanga,School_1,non admis,passable,A2
54910-RIDP,Randrianarivelo Tojo Fanilo Miangaly Finaritra,Toamasina,School_16,admis,passable,OSE
77157-NKMF,Raharinaivo Tiana Rina,Toamasina,School_20,non admis,assez bien,A2
20459-VZFL,Andrianarivo Andry Fitiavana Haja,Antsiranana,School_66,admis,passable,D
53318-MPNM,Rasolofoson Soa Tiana Hery,Fianarantsoa,School_41,non admis,bien,S
76061-BZCX,Rajaonarison Tojo Andry Herilala Mamy,Mahajanga,School_15,admis,passable,A1
62029-QBAK,Rakotomamonjy Andry Soa Miangaly,Fianarantsoa,School_44,non admis,passable,A2
47007-PLGP,Rakotoarisoa Tiana Mamy Hasina,Mananjary,School_38,non admis,passable,C
