matricule,name,cisco,studied_at,observation,mention,option
39320-QWUM,Randria Tovo Mamy,Mananjary,School_7,non admis,passable,A2
84864-CWRX,Raharimanana Soa Rina,Farafangana,School_49,admis,passable,A1
31794-NJOB,Raharimanana Rina Hasina,Antananarivo,School_5,non admis,passable,OSE
18177-AHTM,Rasolofo Miangaly Haja Rina Andry,Antsiranana,School_36,non admis,bien,A2
72753-IWDE,Raharinaivo Tovo Mamy,Toamasina,School_42,non admis,passable,A2
12095-GBPP,Randrianarivelo Tojo Haja Andry Finaritra,Fianarantsoa,School_96,non admis,assez bien,A1
80384-IZOH,Rakotoarisoa Soa Rina Tiana,Ambatondrazaka,School_94,non admis,très bien,A2
32134-OGIB,Randria Hery Rina Haja,Mahajanga,School_47,non admis,passable,D
20769-MFXG,Andrianarivo Mamy Fitiavana,Morondava,School_10,non admis,passable,C
57376-HIGD,Rasolofo Rina Hery,Morondava,School_69,non admis,passable,A2
81929-ZXSO,Raharinaivo Herilala Tiana Hasina,Antananarivo,School_64,admis,passable,OSE
87893-GKXI,Rajaonarison Andry Fanilo Hery Rina,Fianarantsoa,School_42,admis,passable,C
98784-XEMR,Rasolofoson Haja Hery Soa,Fianarantsoa,School_4,non admis,passable,A2
60689-UCYU,Rajaonarison Tojo Tovo Haja,Toamasina,School_15,admis,passable,A1
11198-UJML,Rakotomamonjy Finaritra Tovo Mamy Rina,Toliara,School_28,non admis,passable,A2
91585-FRYZ,Rasolofoson Hasina Tovo Andry,Antsiranana,School_96,non admis,passable,A1
35221-IPKK,Andrianarivo Fitiavana Mamy,Farafangana,School_83,admis,passable,D
72023-MWHT,Raharinaivo Soa Tiana,Antananarivo,School_36,admis,passable,A2
43055-SBGL,Raharinaivo Herilala Haja,Farafangana,School_14,non admis,passable,C
26603-KUTS,Rasolofo Finaritra Fitiavana,Antsirabe,School_17,non admis,passable,A2
90732-EZZC,Rasolofo Rina Haja Miangaly Andry,Antananarivo,School_24,non admis,passable,L
87843-KRVU,Randrianarivelo Tojo Mamy,Ambatondrazaka,School_28,non admis,passable,D
55673-UDVI,Andrianarivo Tojo Herilala Rina Tiana,Ambatondrazaka,School_55,non admis,passable,A1
75420-OOBQ,Rasolofoson Fanilo Haja Fitiavana,Ambatondrazaka,School_54,non admis,passable,A2
54368-POFQ,Rakotomamonjy Andry Herilala Rina,Antsirabe,School_32,non admis,bien,C
73180-MRYN,Rakotoarisoa Fitiavana Tiana Hery Herilala,Ambatondrazaka,School_64,non admis,passable,A2
94007-JNFY,Raharinaivo Herilala Tiana Tovo Haja,Farafangana,School_18,admis,passable,A1
84167-RDPR,Rasolofo Tojo Rina Herilala Finaritra,Toamasina,School_6,non admis,passable,D
62622-SHGV,Rajaonarison Mamy Hasina,Toamasina,School_51,admis,passable,D
69790-AVPI,Raharinaivo Hasina Haja,Farafangana,School_3,non admis,très bien,A2
77881-CORM,Andrianarivo Haja Andry,Toamasina,School_37,admis,passable,A2
70263-RWNR,Andrianarivo Soa Fitiavana,Ambatondrazaka,School_58,non admis,passable,D
78610-JUCT,Rakotoarisoa Fanilo Hery Hasina,Ambatondrazaka,School_2,non admis,bien,A2
82995-XXCY,Rasolofoson Mamy Finaritra Rina Soa,Farafangana,School_78,admis,passable,A2
22345-VIBH,Rasolofoson Haja Hery,Antsirabe,School_71,non admis,bien,A2
14556-JEDF,Randria Herilala Haja Finaritra,Ambatondrazaka,School_49,admis,passable,A1
99423-NCWS,Rakotoarisoa Tojo Hery,Fianarantsoa,School_37,non admis,passable,L
63730-EPLV,Raharinaivo Mamy Hasina Fitiavana,Toamasina,School_76,non admis,assez bien,L
99036-TNEP,Raharinaivo Tojo Haja,Ambatondrazaka,School_7,admis,passable,A1
82324-BHLW,Randrianarivelo Herilala Rina Tovo Mamy,Farafangana,School_20,non admis,très bien,A2
53593-HEAK,Raharimanana Hasina Haja,Mahajanga,School_28,non admis,passable,A1
24491-ILLZ,Randrianarivelo Tiana Hasina Tovo Mamy,Ambatondrazaka,School_41,non admis,passable,OSE
59638-RZZN,Randrianarivelo Hery Fanilo,Farafangana,School_57,non admis,passable,OSE
26113-UBQG,Rakotomamonjy Fitiavana Hasina Andry,Antsirabe,School_45,non admis,passable,A2
60830-PRJK,Rakotoarisoa Hasina Miangaly,Antsirabe,School_56,admis,passable,L
89061-IWDG,Randrianarivelo Tojo Haja Herilala,Toamasina,School_25,non admis,passable,A1
48083-CKTR,Raharinaivo Soa Mamy Hery Haja,Toliara,School_26,admis,bien,A1
40721-LMGK,Rakotoarisoa Tojo Miangaly Hasina Tovo,Farafangana,School_8,non admis,passable,S
22805-BYXV,Raharimanana Fanilo Tiana Herilala,Fianarantsoa,School_47,non admis,très bien,C
23677-RCOQ,Rakotoarisoa Rina Tojo,Mahajanga,School_58,non admis,passable,A2
13815-NQBM,Randrianarivelo Mamy Soa Tojo Finaritra,Toliara,School_78,admis,passable,A2
58164-KEXM,Rasolofoson Hery Herilala,Mahajanga,School_4,non admis,passable,C
25887-WDVT,Rajaonarison Fitiavana Soa,Mananjary,School_59,admis,passable,A2
96231-PHCB,Rasolofo Fitiavana Miangaly,Mahajanga,School_75,non admis,passable,A2
44150-IYIP,Andrianarivo Miangaly Tiana Fitiavana,Farafangana,School_7,non admis,passable,D
27995-THRN,Randria Mamy Tiana Rina,Antsirabe,School_83,non admis,passable,A1
86463-EIEN,Raharimanana Herilala Rina Hasina,Toliara,School_47,admis,passable,A1
23449-QASK,Randria Finaritra Hery Andry Mamy,Antsirabe,School_14,admis,passable,A1
78489-LSAQ,Rakotoarisoa Mamy Tiana Andry,Toliara,School_17,non admis,passable,A1
28595-TWUD,Andrianarivo Haja Hasina Fitiavana Tovo,Toamasina,School_48,admis,passable,C
69462-YQCC,Randria Mamy Tovo,Antsirabe,School_92,admis,bien,OSE
71219-CRSB,Rakotomamonjy Herilala Tovo,Fianarantsoa,School_53,admis,passable,A2
30230-YGQY,Randria Tojo Tiana,Ambatondrazaka,School_89,non admis,passable,OSE
37965-PAAM,Randrianarivelo Tovo Haja,Mananjary,School_50,admis,passable,A2
62966-PEBZ,Andrianarivo Tojo Hery,Mahajanga,School_36,admis,assez bien,A2
92914-YNYH,Rasolofo Miangaly Andry Mamy Finaritra,Mahajanga,School_77,admis,passable,D
11075-AIBB,Randria Herilala Tojo,Toamasina,School_74,non admis,passable,D
19920-EOUK,Raharimanana Haja Soa Fanilo,Morondava,School_64,non admis,passable,C
21281-MXON,Rakotomamonjy Andry Tojo,Toliara,School_44,non admis,passable,L
65994-HJFN,Rasolofoson Tiana Tovo,Mahajanga,School_70,admis,assez bien,A2
52417-ZWKY,Randrianarivelo Mamy Herilala,Farafangana,School_59,non admis,assez bien,S
57139-ATFT,Rakotomamonjy Finaritra Tojo Hery,Morondava,School_36,non admis,passable,A1
68095-QXEY,Randria Rina Andry,Toamasina,School_50,non admis,très bien,A1
65137-QRGV,Raharinaivo Rina Hery,Mananjary,School_76,admis,très bien,C
16459-UYWR,Rasolofoson Miangaly Tiana Haja,Mahajanga,School_98,non admis,passable,A2
39507-JISD,Rasolofo Rina Soa Haja Andry,Toamasina,School_1,non admis,bien,D
96665-MROD,Rakotomamonjy Hasina Rina Finaritra,Toamasina,School_76,admis,passable,A1
73835-AWGD,Rakotomamonjy Miangaly Hery Herilala Haja,Toliara,School_98,admis,passable,A1
51112-NRQM,Rajaonarison Soa Tojo Tovo Hasina,Toamasina,School_58,non admis,passable,C
11357-MPDW,Randria Herilala Rina Fitiavana Tojo,Fianarantsoa,School_86,non admis,passable,A1
11032-QJXY,Randrianarivelo Herilala Soa,Farafangana,School_36,non admis,passable,A2
86335-XIKZ,Randrianarivelo Fitiavana Andry Tovo Haja,Ambatondrazaka,School_65,non admis,passable,L
90487-NDFE,Rakotomamonjy Tovo Soa Hery,Morondava,School_89,non admis,passable,A2
61685-JWKW,Randria Herilala Fanilo Mamy,Toamasina,School_17,non admis,bien,A1
60348-UQRP,Randria Finaritra Haja Andry Herilala,Toamasina,School_23,non admis,passable,D
38602-JULM,Randrianarivelo Soa Andry,Antananarivo,School_77,admis,passable,A1
31122-VTRR,Rajaonarison Tojo Finaritra,Mahajanga,School_71,admis,passable,C
96430-LZRG,Raharinaivo Finaritra Hery,Antsirabe,School_50,admis,passable,A1
26441-DKCK,Rasolofoson Mamy Soa,Ambatondrazaka,School_5,non admis,bien,A2
24481-KUKT,Rajaonarison Tiana Tojo,Farafangana,School_93,non admis,passable,A1
98254-CPUY,Rasolofo Fitiavana Miangaly Tovo Soa,Toamasina,School_26,non admis,passable,D
52464-FUNQ,Andrianarivo Hasina Andry Soa Hery,Morondava,School_86,admis,très bien,A1
15971-MXMS,Rasolofo Rina Fanilo Tovo Herilala,Toliara,School_12,non admis,bien,D
86787-FLRE,Raharinaivo Hasina Fitiavana Rina,Mahajanga,School_35,non admis,passable,D
89724-LMEC,Randrianarivelo Haja Fanilo Tiana Hasina,Antsiranana,School_18,admis,bien,A1
82625-GNFQ,Raharimanana Haja Mamy,Mananjary,School_18,non admis,bien,A2
40386-AZXY,Randrianarivelo Soa Mamy Fanilo Andry,Antsirabe,School_66,non admis,passable,A1
45856-IWTS,Rakotomamonjy Finaritra Haja Tojo,Mahajanga,School_36,non admis,passable,A2
10504-QPAE,Rajaonarison Fanilo Rina,Mahajanga,School_85,admis,bien,A1
99495-DDZA,Andrianarivo Miangaly Hery Tovo Haja,Mahajanga,School_94,non admis,passable,C
14790-XAJP,Raharimanana Fanilo Miangaly Fitiavana Finaritra,Fianarantsoa,School_52,admis,passable,A1
75270-TFJE,Rakotoarisoa Haja Hery Tojo,Toliara,School_89,non admis,très bien,A2
58129-GQXH,Andrianarivo Hery Andry,Ambatondrazaka,School_76,non admis,passable,A1
75863-VSSO,Rasolofo Mamy Fitiavana Finaritra Haja,Ambatondrazaka,School_38,non admis,passable,D
39442-VRGF,Rakotoarisoa Miangaly Fanilo,Toliara,School_49,non admis,passable,A2
31605-AXTA,Raharimanana Fitiavana Hery,Toliara,School_53,non admis,bien,A1
29129-CDNO,Rakotoarisoa Tojo Mamy Hasina Fitiavana,Farafangana,School_70,non admis,bien,A1
54481-GSWG,Randria Herilala Hasina,Fianarantsoa,School_18,non admis,passable,A2
67156-NDAW,Rakotomamonjy Tovo Fanilo Soa Hasina,Antsirabe,School_90,non admis,passable,A1
45311-KLDG,Rakotoarisoa Fanilo Tiana,Toliara,School_67,admis,passable,OSE
28275-TZQS,Rakotomamonjy Fitiavana Fanilo,Toamasina,School_50,admis,passable,A1
18980-DLPF,Andrianarivo Mamy Fitiavana,Fianarantsoa,School_100,admis,passable,D
39693-DJHD,Rasolofo Haja Soa Herilala,Mahajanga,School_93,non admis,passable,A2
66984-RIVH,Rajaonarison Finaritra Andry Hery Tovo,Mahajanga,School_42,non admis,passable,C
76520-ZVOA,Randria Finaritra Fitiavana Tovo Soa,Farafangana,School_56,non admis,passable,L
14093-AKJY,Raharimanana Tiana Haja Fanilo Rina,Toliara,School_97,admis,passable,A2
16210-NISQ,Raharimanana Fitiavana Tojo Mamy,Mananjary,School_77,admis,passable,A1
70179-BZKU,Rakotoarisoa Rina Fitiavana,Fianarantsoa,School_35,admis,passable,A1
39881-MJVP,Andrianarivo Tojo Tovo Hasina Herilala,Toliara,School_73,non admis,assez bien,A1
65354-ANSD,Rakotoarisoa Herilala Soa Tojo,Mahajanga,School_14,non admis,passable,D
39872-IBAW,Rasolofoson Rina Mamy Soa,Ambatondrazaka,School_3,non admis,passable,A2
84440-HQVJ,Raharinaivo Haja Herilala Fanilo Hasina,Ambatondrazaka,School_87,admis,bien,A2
62477-SYAY,Raharimanana Tovo Hery Soa Miangaly,Mahajanga,School_42,non admis,passable,A2
86947-MBIH,Rakotomamonjy Herilala Fitiavana Hery,Fianarantsoa,School_59,non admis,passable,D
10202-NJVU,Rajaonarison Andry Hery Rina Herilala,Morondava,School_55,non admis,bien,A2
34749-PNQR,Rasolofo Andry Hasina Herilala Fitiavana,Mahajanga,School_88,non admis,passable,A1
90877-LPVQ,Raharimanana Fanilo Tojo Andry Soa,Antsirabe,School_29,admis,très bien,A1
11307-GQJE,Randrianarivelo Haja Mamy,Fianarantsoa,School_65,non admis,passable,A2
11592-QBYQ,Rasolofo Miangaly Fanilo Tovo,Antananarivo,School_100,non admis,passable,A1
53760-FFDQ,Rasolofoson Rina Soa Fanilo,Mahajanga,School_94,non admis,passable,A1
58506-FGIS,Rakotoarisoa Soa Finaritra Tiana,Farafangana,School_88,admis,passable,A1
99026-VWZP,Rakotoarisoa Andry Rina,Ambatondrazaka,School_47,admis,passable,S
91583-NFTW,Randrianarivelo Hasina Tovo,Toliara,School_1,admis,passable,A2
62055-RUHP,Rajaonarison Haja Soa Mamy,Antananarivo,School_27,non admis,passable,S
34726-HRRD,Rasolofo Fitiavana Tiana Finaritra,Antsiranana,School_35,non admis,très bien,A1
90605-YZFT,Raharimanana Hery Miangaly,Morondava,School_10,admis,passable,A2
96897-EALD,Raharimanana Hasina Haja Hery,Mananjary,School_54,non admis,passable,S
92092-GSBH,Rakotoarisoa Fanilo Mamy Hasina Miangaly,Antsiranana,School_15,admis,passable,A1
45571-WLCF,Rakotomamonjy Tovo Fitiavana Tiana,Mahajanga,School_11,non admis,passable,A1
45575-YSOL,Raharinaivo Mamy Tojo,Antsiranana,School_20,admis,passable,OSE
42134-VFTG,Rakotomamonjy Mamy Finaritra Hasina,Antsirabe,School_67,admis,passable,A1
41100-FUUQ,Randria Mamy Tiana,Toamasina,School_2,non admis,passable,A1
17617-VXJV,Andrianarivo Haja Tovo Rina,Antsiranana,School_57,non admis,passable,A2
17033-IIUK,Rajaonarison Tovo Herilala Miangaly,Ambatondrazaka,School_72,non admis,passable,OSE
29378-LIWR,Raharinaivo Miangaly Herilala Mamy Finaritra,Mananjary,School_22,admis,passable,A2
78572-BPIK,Rakotoarisoa Haja Mamy,Ambatondrazaka,School_14,non admis,passable,A2
40214-XMIY,Randria Hery Mamy,Antananarivo,School_98,admis,bien,A1
41898-SPZL,Randrianarivelo Fitiavana Fanilo Hasina Soa,Toliara,School_89,admis,passable,A1
47094-TUBP,Randrianarivelo Tovo Hery,Toamasina,School_74,admis,passable,OSE
78588-VELQ,Rakotoarisoa Rina Soa,Fianarantsoa,School_67,admis,passable,A1
44709-KKUO,Rasolofoson Soa Fitiavana,Farafangana,School_86,admis,passable,D
26723-OKLF,Rasolofoson Hery Finaritra Haja,Antsiranana,School_93,non admis,bien,OSE
62026-CCEJ,Rajaonarison Hasina Tovo,Morondava,School_53,admis,passable,A1
78358-WSCV,Randria Miangaly Hasina,Fianarantsoa,School_74,non admis,passable,A2
61446-HFZJ,Randria Tiana Tojo Tovo,Farafangana,School_3,admis,passable,D
73441-LXDD,Rasolofoson Finaritra Fitiavana,Mahajanga,School_40,non admis,passable,A1
12538-IJMT,Randria Rina Mamy Tiana,Fianarantsoa,School_48,admis,passable,D
35724-RDSM,Raharimanana Tovo Miangaly Soa Tiana,Mananjary,School_39,non admis,bien,D
42666-ZUUO,Rasolofo Haja Finaritra Mamy,Morondava,School_6,admis,assez bien,A1
48668-ODHW,Rakotomamonjy Tiana Hery Mamy Finaritra,Fianarantsoa,School_69,non admis,passable,D
89605-VWDG,Rakotoarisoa Tovo Soa Fanilo,Fianarantsoa,School_59,non admis,passable,A1
75910-RKCQ,Rakotoarisoa Fitiavana Hasina,Toamasina,School_43,non admis,passable,A1
90229-OHFN,Raharimanana Tiana Hery Mamy Rina,Antananarivo,School_91,non admis,passable,A2
48071-WITD,Raharimanana Hery Rina Tiana,Morondava,School_45,admis,passable,A2
96716-GUKL,Randrianarivelo Finaritra Haja Rina Soa,Antsirabe,School_78,non admis,passable,L
84858-NFFX,Randrianarivelo Haja Tovo Soa Fitiavana,Antsiranana,School_35,non admis,passable,C
61068-TZDC,Rajaonarison Tojo Herilala,Morondava,School_77,non admis,passable,A1
56498-OKRL,Rakotoarisoa Fitiavana Rina Hery,Antananarivo,School_7,non admis,passable,A1
92191-WVCE,Raharinaivo Rina Mamy Tojo,Toamasina,School_52,non admis,passable,A1
36173-BJGC,Rasolofoson Herilala Miangaly Hery Rina,Farafangana,School_78,non admis,passable,A1
53023-XCOO,Rasolofoson Fanilo Miangaly Finaritra Haja,Mahajanga,School_88,non admis,passable,A2
81652-ODSH,Randria Fitiavana Fanilo Rina Haja,Morondava,School_87,non admis,passable,A2
43443-NMDJ,Rajaonarison Andry Tiana,Fianarantsoa,School_41,non admis,passable,A2
14799-YGQL,Raharimanana Miangaly Tojo,Fianarantsoa,School_5,non admis,passable,A1
79174-RMHY,Randria Mamy Fanilo Rina Haja,Antananarivo,School_2,admis,passable,C
22258-RUWL,Andrianarivo Soa Tojo,Morondava,School_93,admis,passable,A2
44277-XSMK,Rakotomamonjy Herilala Fitiavana Fanilo Tojo,Toliara,School_26,non admis,passable,C
59783-KERN,Raharimanana Haja Tojo Miangaly Fanilo,Toliara,School_37,non admis,passable,A2
38702-XDGN,Andrianarivo Herilala Rina Soa Fitiavana,Morondava,School_60,admis,passable,D
54881-BQCS,Randrianarivelo Tovo Miangaly Finaritra,Mahajanga,School_8,non admis,bien,A1
18480-PWOH,Randrianarivelo Miangaly Tojo Fitiavana Hery,Antsirabe,School_66,non admis,passable,A2
82732-CMLR,Rasolofoson Miangaly Tovo Tiana,Mahajanga,School_87,non admis,très bien,A1
17852-ONLF,Randrianarivelo Tiana Hasina,Antsiranana,School_70,non admis,passable,A2
60272-XKHS,Rakotoarisoa Fitiavana Tiana,Antsiranana,School_81,admis,passable,A2
26943-KNJT,Rasolofo Hasina Andry Mamy Finaritra,Antananarivo,School_59,admis,passable,A2
65495-VRYO,Randria Soa Rina Finaritra Tiana,Antsiranana,School_67,non admis,passable,A2
80810-KJXP,Rasolofo Hery Fitiavana Soa Hasina,Ambatondrazaka,School_65,non admis,passable,A2
59345-WBOW,Randria Miangaly Tojo Finaritra,Mahajanga,School_12,admis,assez bien,A1
17887-JLAW,Rajaonarison Hasina Andry,Antsirabe,School_48,non admis,passable,L
47499-EHED,Rasolofoson Miangaly Haja Mamy,Mananjary,School_60,non admis,passable,A2
85524-DAPM,Raharimanana Tiana Andry,Farafangana,School_47,admis,passable,A1
19262-NWJD,Rakotoarisoa Hery Finaritra,Antananarivo,School_34,admis,passable,OSE
60410-ULYF,Randrianarivelo Hasina Fitiavana Tiana Haja,Antananarivo,School_50,admis,assez bien,A1
82666-XPJW,Randria Tojo Hery Finaritra,Mananjary,School_61,non admis,assez bien,C
90381-SSSL,Rasolofoson Haja Tojo Herilala,Mananjary,School_2,admis,passable,D
48299-KPID,Rasolofo Soa Fitiavana Tovo,Antsirabe,School_58,admis,passable,A1
34010-ICAJ,Rakotomamonjy Herilala Tiana Andry,Antananarivo,School_40,non admis,passable,A2
10396-VJKH,Raharinaivo Hasina Miangaly Tovo Herilala,Fianarantsoa,School_39,non admis,passable,A2
67314-AVWL,Rasolofo Haja Rina Fanilo Hasina,Morondava,School_21,non admis,passable,A1
79430-EDBZ,Rakotomamonjy Miangaly Fanilo,Mahajanga,School_14,admis,passable,A2
66178-SXKD,Raharinaivo Finaritra Herilala Tiana Fanilo,Toliara,School_9,admis,passable,A2
16374-CBYG,Rasolofoson Rina Fitiavana,Fianarantsoa,School_75,admis,passable,A1
43691-XGRZ,Rasolofoson Soa Mamy,Mananjary,School_36,non admis,passable,A1
62337-HGQH,Rajaonarison Soa Miangaly Hasina,Morondava,School_21,admis,assez bien,A1
58626-FMVV,Rasolofoson Tiana Andry Fanilo,Fianarantsoa,School_99,admis,bien,A2
92471-YZJD,Randria Rina Hasina Miangaly,Toliara,School_46,non admis,bien,A1
18226-DNXE,Randrianarivelo Rina Hery,Antsirabe,School_16,non admis,passable,A2
57830-JGKC,Raharimanana Hasina Tojo Haja,Ambatondrazaka,School_95,non admis,passable,A1
87095-AOBJ,Andrianarivo Fanilo Rina Tiana Haja,Toamasina,School_32,non admis,passable,A2
47311-RVCK,Rasolofo Tovo Hery Miangaly,Antsirabe,School_68,non admis,passable,A1
58592-ZLAS,Rakotoarisoa Fitiavana Finaritra Hasina Andry,Toliara,School_65,non admis,passable,A2
89074-HBZA,Raharimanana Tojo Herilala Andry,Toliara,School_58,non admis,passable,A2
53605-MBLO,Rakotomamonjy Fanilo Hery,Morondava,School_45,non admis,passable,S
38004-EBDQ,Randria Fitiavana Soa,Mahajanga,School_48,non admis,passable,C
34297-NDQS,Randria Mamy Tiana,Morondava,School_61,non admis,passable,A2
89071-XPIC,Raharimanana Hery Finaritra Tovo Fanilo,Mahajanga,School_28,non admis,passable,A1
81789-VLLG,Andrianarivo Rina Tiana Fitiavana Soa,Antananarivo,School_53,non admis,passable,A2
98144-JLQL,Rajaonarison Tiana Fitiavana,Antsirabe,School_10,admis,passable,C
78744-DSCB,Rajaonarison Soa Tiana,Antsiranana,School_34,non admis,passable,A2
22628-JPRF,Andrianarivo Rina Tojo Finaritra Mamy,Mananjary,School_64,non admis,passable,L
59613-PSHS,Raharimanana Haja Herilala Soa,Mananjary,School_75,admis,passable,A1
26318-RGDD,Rakotoarisoa Herilala Tojo,Ambatondrazaka,School_12,admis,passable,A1
68132-WWPI,Andrianarivo Soa Hery Fanilo Andry,Toamasina,School_95,non admis,passable,C
98011-BTEX,Rakotoarisoa Finaritra Tovo Mamy,Antsirabe,School_51,non admis,passable,C
47535-UBAA,Raharinaivo Tojo Fanilo Haja Fitiavana,Antananarivo,School_46,non admis,passable,OSE
76093-AULK,Randrianarivelo Herilala Hasina,Morondava,School_37,non admis,passable,A2
90698-EIZV,Randrianarivelo Soa Andry,Antsiranana,School_23,non admis,passable,A1
81694-MWRT,Randrianarivelo Haja Hasina Herilala,Toliara,School_1,non admis,bien,OSE
52597-CUHB,Andrianarivo Tovo Fitiavana Tojo,Antsiranana,School_84,non admis,passable,A2
20580-KSES,Rasolofo Fitiavana Hasina Fanilo Soa,Fianarantsoa,School_85,admis,passable,A1
44373-OPLS,Rasolofo Haja Rina Fitiavana,Fianarantsoa,School_76,non admis,passable,L
31030-AVVJ,Randria Finaritra Tiana Mamy Andry,Antsiranana,School_84,admis,assez bien,A1
79870-RAXF,Andrianarivo Fanilo Rina Mamy,Antananarivo,School_4,admis,passable,A1
66546-PSLQ,Raharinaivo Soa Haja Herilala,Antananarivo,School_63,non admis,passable,A1
46136-VDCO,Andrianarivo Mamy Rina,Antananarivo,School_49,non admis,bien,L
60658-JFOO,Raharinaivo Hery Haja,Fianarantsoa,School_58,admis,passable,A2
63830-XMXU,Rajaonarison Tojo Fanilo Fitiavana,Fianarantsoa,School_16,admis,passable,A2
23356-WHMC,Andrianarivo Hery Haja Hasina,Toliara,School_78,non admis,passable,A1
40290-MTSD,Rajaonarison Tojo Miangaly,Fianarantsoa,School_4,admis,très bien,C
63704-WIAQ,Rasolofo Rina Fanilo Herilala Soa,Fianarantsoa,School_4,non admis,passable,A2
12864-KGLX,Rasolofoson Herilala Hery,Mananjary,School_85,non admis,passable,D
97336-UXWO,Rajaonarison Mamy Tovo,Fianarantsoa,School_72,non admis,passable,A1
50647-JOPN,Randrianarivelo Miangaly Andry,Antsirabe,School_19,non admis,passable,C
25594-JDRC,Randrianarivelo Tovo Mamy Herilala,Antsirabe,School_96,non admis,passable,A1
70821-WHZO,Rajaonarison Rina Hasina,Toliara,School_42,admis,passable,A1
22408-SZAC,Andrianarivo Mamy Hery Finaritra Andry,Mananjary,School_61,admis,bien,A2
21267-JHLC,Raharimanana Tojo Tiana Tovo,Mananjary,School_5,non admis,passable,L
53754-WRNB,Rajaonarison Hery Herilala,Toamasina,School_48,non admis,passable,A1
30690-FUZB,Randria Fitiavana Mamy Miangaly Herilala,Antsirabe,School_39,admis,passable,S
13784-VBHN,Randrianarivelo Tiana Hasina,Farafangana,School_87,admis,passable,A1
41144-QPIX,Rajaonarison Mamy Haja Fanilo,Antsiranana,School_38,admis,bien,A2
34763-ZUQD,Rakotomamonjy Mamy Herilala Andry Rina,Fianarantsoa,School_70,non admis,passable,A2
