matricule,name,cisco,studied_at,observation,mention,option
27959-YGJM,Rasolofo Herilala Soa Tovo Fitiavana,Antsiranana,School_12,admis,passable,A2
92879-XDMS,Rajaonarison Rina Fitiavana Hery,Mahajanga,School_84,admis,passable,A2
97251-UECH,Rakotoarisoa Andry Herilala Soa,Mahajanga,School_2,admis,passable,C
34438-SKCR,Rasolofoson Hasina Mamy Rina,Toamasina,School_96,non admis,passable,D
81735-NBDH,Raharinaivo Mamy Tovo Hery,Morondava,School_80,admis,passable,D
70569-YJQE,Andrianarivo Rina Haja Andry,Antananarivo,School_24,non admis,passable,A1
27850-BSCF,Andrianarivo Soa Tojo Herilala Hery,Farafangana,School_87,non admis,passable,D
95782-GBIT,Randria Fitiavana Rina Soa Haja,Farafangana,School_55,non admis,passable,A2
18158-AWVH,Andrianarivo Rina Hery,Fianarantsoa,School_62,admis,passable,A1
62340-ZRFG,Rasolofo Finaritra Haja Tojo Tiana,Toliara,School_8,admis,passable,A1
87324-DBZQ,Rasolofo Tiana Tojo Soa Andry,Toliara,School_49,non admis,passable,A2
84623-MIRR,Rakotomamonjy Haja Tojo Hasina,Mananjary,School_36,non admis,bien,A1
14545-ARQV,Rasolofoson Hery Tiana Mamy Fitiavana,Morondava,School_67,non admis,bien,D
73938-POPM,Randrianarivelo Haja Hasina Herilala Andry,Antananarivo,School_74,admis,passable,D
65804-EMIM,Rasolofoson Tiana Rina Finaritra,Morondava,School_73,admis,passable,A2
99624-ZQRE,Rakotomamonjy Hasina Tovo Hery Haja,Antsiranana,School_14,non admis,assez bien,A1
79058-ETJT,Rakotoarisoa Miangaly Rina Herilala,Toamasina,School_27,non admis,bien,A1
38697-SYIM,Raharinaivo Hasina Soa Miangaly,Antsirabe,School_38,non admis,bien,C
39825-ZVLZ,Rasolofo Tovo Herilala Fitiavana Tiana,Antsiranana,School_25,non admis,passable,OSE
38395-HSDW,Raharinaivo Haja Andry Rina,Toamasina,School_73,admis,passable,C
88430-HPLU,Rasolofo Mamy Soa,Mananjary,School_12,non admis,passable,A2
94160-NDXV,Rasolofo Finaritra Fanilo Mamy Herilala,Fianarantsoa,School_59,non admis,passable,A2
72794-QKBG,Raharinaivo Tojo Fanilo Haja,Fianarantsoa,School_67,non admis,passable,S
96779-VREI,Randrianarivelo Finaritra Mamy,Antananarivo,School_18,non admis,passable,A2
63137-NIHU,Rakotoarisoa Fitiavana Tiana Rina Andry,Ambatondrazaka,School_37,admis,passable,A1
29717-PJTQ,Rakotoarisoa Mamy Tiana,Morondava,School_48,non admis,passable,A1
93299-AMUC,Raharimanana Hasina Tojo Mamy Hery,Antananarivo,School_66,non admis,assez bien,OSE
44162-XZRR,Rakotoarisoa Tovo Rina Haja,Antananarivo,School_48,admis,passable,A2
59766-DTKM,Rasolofoson Finaritra Hery Tiana,Fianarantsoa,School_28,admis,passable,A1
38812-VDTB,Raharimanana Finaritra Miangaly Hery Fanilo,Antsirabe,School_38,admis,passable,A2
37969-HHGA,Rakotoarisoa Andry Haja Hery Herilala,Mahajanga,School_12,non admis,passable,C
31179-MYYZ,Randria Hasina Hery Soa,Fianarantsoa,School_10,non admis,passable,D
76141-ATXG,Andrianarivo Tiana Soa,Antsiranana,School_2,non admis,bien,A2
92002-FOSB,Rasolofoson Andry Tiana,Toamasina,School_48,admis,très bien,C
85876-RPZW,Rasolofo Hasina Rina Tiana Tovo,Toliara,School_32,non admis,bien,A1
66010-HSVA,Andrianarivo Rina Soa Andry,Toamasina,School_29,non admis,passable,D
17754-HPQS,Rasolofo Tojo Tiana Mamy Miangaly,Farafangana,School_93,admis,bien,A1
10680-KUIA,Rakotomamonjy Haja Fitiavana Tiana Andry,Ambatondrazaka,School_38,non admis,passable,A2
21613-NTSM,Andrianarivo Soa Haja Tojo Fitiavana,Ambatondrazaka,School_29,admis,passable,OSE
14726-JEYC,Raharimanana Tojo Haja Hery,Morondava,School_31,admis,passable,A1
77892-OPXP,Randria Tiana Herilala Andry,Toamasina,School_38,non admis,passable,D
89775-CLLH,Rasolofoson Herilala Miangaly Andry,Antsirabe,School_44,non admis,passable,A2
28915-ZQUQ,Rajaonarison Tojo Rina Tovo Hery,Mananjary,School_90,non admis,passable,A2
97325-TZFR,Rajaonarison Hery Herilala Fitiavana Hasina,Antsiranana,School_68,admis,assez bien,A1
68429-LWZA,Raharimanana Hasina Andry Finaritra Tovo,Farafangana,School_99,non admis,passable,A2
30497-VRGK,Rakotomamonjy Miangaly Hasina Mamy Tojo,Morondava,School_3,non admis,passable,A1
69357-FYXZ,Rasolofo Tovo Haja Soa,Farafangana,School_83,non admis,passable,A1
71213-LWQE,Randria Finaritra Rina,Toliara,School_14,non admis,passable,OSE
29533-SCSG,Randrianarivelo Miangaly Hasina Fitiavana Herilala,Toamasina,School_23,admis,passable,L
87735-CFOT,Randrianarivelo Soa Mamy,Morondava,School_52,non admis,passable,A1
95235-JDOR,Raharinaivo Soa Tovo Rina Mamy,Morondava,School_28,admis,passable,L
24157-JFBZ,Andrianarivo Haja Herilala Miangaly,Morondava,School_82,admis,passable,S
89429-OMTZ,Rakotomamonjy Fanilo Fitiavana Rina,Toliara,School_33,admis,passable,D
88073-CUAL,Raharinaivo Tojo Mamy Fitiavana,Antsiranana,School_69,non admis,passable,A2
20960-NHCS,Raharinaivo Soa Herilala Mamy Miangaly,Ambatondrazaka,School_69,admis,passable,OSE
40645-NAYH,Rasolofo Tojo Mamy Fitiavana Andry,Mananjary,School_77,non admis,passable,A1
62674-CDCK,Rakotoarisoa Andry Rina Hery,Antananarivo,School_1,admis,passable,A1
48191-ZJRU,Randria Hasina Fitiavana Mamy Andry,Farafangana,School_66,admis,passable,A2
84792-QTFL,Rajaonarison Finaritra Tovo Miangaly,Antsiranana,School_42,non admis,passable,A2
12214-HINX,Randrianarivelo Rina Soa,Morondava,School_1,admis,passable,A2
97914-GHVA,Rasolofo Soa Hery Hasina,Toliara,School_37,non admis,passable,A2
16700-WQYK,Randrianarivelo Miangaly Tiana,Toliara,School_61,non admis,passable,D
27931-FHUX,Randrianarivelo Fanilo Tovo Andry,Antananarivo,School_15,non admis,passable,OSE
19237-CRHK,Randrianarivelo Fitiavana Mamy,Antsiranana,School_93,non admis,passable,S
66560-GKYM,Raharinaivo Fitiavana Haja Tojo Herilala,Antsiranana,School_44,non admis,bien,A2
35694-ENBT,Andrianarivo Tojo Andry Mamy,Mananjary,School_53,admis,bien,OSE
16220-YEMW,Raharinaivo Mamy Soa Finaritra Miangaly,Morondava,School_23,non admis,passable,A1
34671-UEOJ,Rakotoarisoa Hery Tiana Mamy,Antsirabe,School_6,non admis,passable,A2
42386-AIVU,Rasolofo Andry Tojo Tiana,Toliara,School_32,non admis,passable,D
79483-LHJM,Rasolofo Herilala Mamy Tojo,Farafangana,School_45,non admis,passable,A2
26232-WAKX,Raharinaivo Hasina Fitiavana Mamy,Fianarantsoa,School_42,admis,assez bien,A1
24661-NYQI,Rasolofoson Finaritra Tovo,Fianarantsoa,School_27,non admis,passable,A2
23093-OHFS,Rasolofoson Finaritra Andry Soa Hery,Toliara,School_78,admis,passable,A1
38064-ZNQV,Randria Fanilo Haja Finaritra,Morondava,School_46,admis,passable,C
86342-XTFG,Rasolofoson Miangaly Tiana Tovo,Morondava,School_34,admis,passable,A1
21480-BCQF,Raharimanana Fitiavana Mamy Tiana Rina,Fianarantsoa,School_23,admis,passable,S
56362-VHRH,Randria Miangaly Hasina Mamy,Antananarivo,School_89,non admis,bien,D
35724-WKWQ,Andrianarivo Tiana Tojo Hasina Herilala,Toamasina,School_86,non admis,passable,A2
61711-JQMV,Rajaonarison Finaritra Hery Andry,Morondava,School_45,non admis,très bien,A1
89787-EBKZ,Rakotoarisoa Finaritra Fanilo Mamy Tovo,Toamasina,School_65,admis,passable,C
19661-TUWL,Andrianarivo Tovo Andry Fanilo Miangaly,Antsiranana,School_74,admis,passable,A2
87046-FPCE,Randria Finaritra Fanilo Tojo,Fianarantsoa,School_60,admis,passable,A1
77069-QUQZ,Andrianarivo Tovo Mamy Fanilo,Antananarivo,School_19,non admis,passable,A1
38531-OIJJ,Raharimanana Soa Tojo,Mahajanga,School_43,non admis,passable,OSE
90243-VUXC,Randria Hery Finaritra Hasina,Morondava,School_28,non admis,passable,S
74655-SONU,Andrianarivo Tiana Fanilo,Farafangana,School_16,admis,passable,A2
54203-ZAPX,Randrianarivelo Miangaly Mamy Tovo,Antsirabe,School_8,non admis,passable,C
20092-DRYZ,Randrianarivelo Tovo Finaritra Hery,Mananjary,School_19,non admis,passable,D
55278-QSNH,Randrianarivelo Haja Tojo Miangaly,Antsirabe,School_52,non admis,passable,A1
45693-GQFZ,Rasolofoson Tiana Fitiavana Soa Tojo,Morondava,School_93,non admis,passable,D
55882-EOSZ,Andrianarivo Fitiavana Finaritra Hery Fanilo,Toliara,School_48,admis,passable,D
35172-UKMU,Randrianarivelo Rina Tovo,Antsirabe,School_98,non admis,passable,A1
20675-ITZG,Rasolofo Mamy Andry Haja Finaritra,Farafangana,School_48,admis,passable,A2
71010-LWJN,Randria Soa Mamy,Morondava,School_84,admis,bien,A2
53184-ROLY,Raharinaivo Haja Tojo,Antsiranana,School_20,non admis,passable,A1
15102-OHTS,Raharinaivo Haja Fitiavana Finaritra,Ambatondrazaka,School_47,non admis,passable,A2
83131-OYDH,Rakotomamonjy Haja Finaritra Hery,Mananjary,School_2,admis,passable,A1
54076-BNQT,Rakotomamonjy Tiana Soa Herilala Haja,Morondava,School_77,admis,bien,S
42777-CHPC,Rasolofoson Finaritra Fanilo Tojo Miangaly,Mahajanga,School_73,non admis,passable,A1
32051-XKPK,Randria Tovo Fitiavana Fanilo Finaritra,Toliara,School_52,admis,passable,A1
62371-DQAO,Raharimanana Miangaly Tovo,Antsiranana,School_3,admis,passable,C
39818-IESI,Rakotomamonjy Miangaly Hery,Antananarivo,School_2,non admis,passable,L
55299-VQNS,Rajaonarison Hery Finaritra Tiana Hasina,Farafangana,School_60,non admis,passable,D
59136-YZQV,Raharimanana Tiana Haja Finaritra,Morondava,School_67,admis,passable,A1
67358-HBNW,Raharinaivo Fanilo Tiana,Morondava,School_17,non admis,passable,A2
99651-XYNR,Rakotomamonjy Rina Haja,Mananjary,School_81,non admis,très bien,A1
38443-FLBY,Randria Tiana Fanilo Herilala Miangaly,Toliara,School_4,non admis,passable,A1
22377-AWQV,Randrianarivelo Soa Miangaly,Mananjary,School_46,non admis,passable,A2
62899-BZXC,Rajaonarison Mamy Tovo,Fianarantsoa,School_81,admis,passable,S
57127-ENIE,Randrianarivelo Mamy Andry Tiana,Morondava,School_79,admis,passable,A1
13749-SYCP,Rasolofoson Haja Tiana Rina,Farafangana,School_76,admis,passable,A1
75303-NVPM,Rakotoarisoa Herilala Haja,Fianarantsoa,School_33,admis,passable,A2
24053-LJCV,Rasolofoson Haja Hery,Fianarantsoa,School_68,non admis,passable,A1
49352-IBUI,Rakotoarisoa Hasina Tojo Miangaly,Mahajanga,School_1,admis,très bien,A2
39081-OMLU,Andrianarivo Herilala Fanilo,Farafangana,School_39,admis,passable,C
73738-PDIQ,Rasolofo Fanilo Hery,Antananarivo,School_3,non admis,passable,A2
65429-MDEE,Andrianarivo Herilala Tojo Tovo Rina,Mananjary,School_83,admis,passable,D
62154-NSHO,Raharinaivo Rina Hery Andry Tovo,Antsirabe,School_79,admis,passable,A1
77704-XJUS,Rakotoarisoa Tovo Fanilo,Antsiranana,School_66,admis,passable,A1
67572-CXKO,Rakotoarisoa Mamy Tojo Fitiavana,Mananjary,School_32,non admis,passable,D
24120-LJHD,Rakotomamonjy Tiana Tojo Miangaly Finaritra,Ambatondrazaka,School_3,admis,passable,D
46986-CLPJ,Raharinaivo Haja Miangaly Andry Fitiavana,Antsiranana,School_84,non admis,passable,A2
54056-YZRC,Rakotoarisoa Tiana Finaritra Haja,Toliara,School_67,admis,passable,OSE
31950-BIMF,Rasolofo Fitiavana Fanilo Tiana,Antsirabe,School_99,admis,bien,A2
93294-TIDB,Rakotoarisoa Andry Soa,Mahajanga,School_51,admis,très bien,A1
46680-GCBO,Rakotomamonjy Hasina Fitiavana Tojo,Farafangana,School_42,non admis,passable,A2
12305-LHWN,Randria Andry Hasina,Toliara,School_6,admis,passable,A2
90425-XOVQ,Randrianarivelo Fanilo Finaritra,Antsirabe,School_55,admis,passable,D
11777-PTFL,Raharimanana Fanilo Mamy Andry,Toliara,School_41,non admis,passable,S
48257-FOHY,Randria Herilala Finaritra Mamy,Antsiranana,School_52,non admis,passable,A1
22168-UHEQ,Andrianarivo Tovo Fitiavana,Antsirabe,School_69,admis,très bien,A1
79924-EIYH,Andrianarivo Tojo Rina Hasina,Morondava,School_30,non admis,passable,A1
60063-ZEWW,Raharimanana Fitiavana Soa,Farafangana,School_67,non admis,passable,A2
93245-TQCP,Andrianarivo Tiana Tojo,Fianarantsoa,School_71,admis,passable,A1
85943-OJEU,Randria Rina Hasina Herilala Fanilo,Mahajanga,School_65,admis,passable,A1
83548-HXVQ,Rakotoarisoa Mamy Rina,Antsiranana,School_79,admis,passable,A2
27626-TPKL,Rakotomamonjy Finaritra Herilala,Mananjary,School_74,admis,passable,A1
64536-NWJG,Andrianarivo Soa Miangaly Haja,Toamasina,School_46,admis,passable,A2
24219-ZQJN,Rasolofoson Hasina Soa,Mahajanga,School_21,admis,passable,A2
95784-TZDX,Rakotomamonjy Miangaly Rina Tovo,Mahajanga,School_23,non admis,assez bien,A2
38150-DYJG,Rakotoarisoa Tovo Rina,Antananarivo,School_29,non admis,passable,A1
60999-IPIJ,Raharinaivo Tiana Miangaly Fitiavana,Antsiranana,School_36,non admis,passable,A2
18042-UUCU,Rakotoarisoa Tiana Herilala Hery Fitiavana,Ambatondrazaka,School_34,non admis,très bien,C
52513-NPZD,Rakotomamonjy Soa Andry Miangaly,Toamasina,School_52,admis,passable,S
75376-JYSO,Rajaonarison Miangaly Hery,Antananarivo,School_25,admis,passable,L
78197-DCKB,Rasolofoson Fitiavana Soa Herilala,Farafangana,School_30,non admis,très bien,D
94054-WWVF,Rakotoarisoa Andry Mamy Herilala Tojo,Ambatondrazaka,School_63,non admis,passable,A2
49360-TKNS,Rasolofoson Haja Herilala Hasina,Antsirabe,School_87,admis,bien,A1
51995-QEMG,Rasolofo Andry Miangaly Hery,Ambatondrazaka,School_34,non admis,passable,A2
26664-CEQV,Rakotomamonjy Fitiavana Hery Finaritra Soa,Mahajanga,School_20,admis,passable,A2
95815-QNTD,Raharimanana Hery Soa Tovo,Toliara,School_75,admis,passable,A2
17191-FPKN,Rajaonarison Mamy Herilala Tiana,Farafangana,School_49,non admis,passable,C
