matricule,name,cisco,studied_at,observation,mention,option
69956-IDMT,Raharimanana Fanilo Hasina Tojo Soa,Mahajanga,School_37,non admis,passable,A2
92670-ONAO,Rakotoarisoa Hasina Soa Finaritra,Fianarantsoa,School_80,non admis,passable,A1
89428-LJTK,Raharinaivo Tiana Fanilo Finaritra,Fianarantsoa,School_98,non admis,passable,A2
50197-RSMB,Raharimanana Tovo Mamy Hasina Hery,Toliara,School_86,non admis,passable,A1
35773-BPPW,Rakotoarisoa Andry Miangaly,Fianarantsoa,School_69,non admis,passable,A1
51189-BEZR,Randria Hasina Miangaly Herilala,Ambatondrazaka,School_22,admis,passable,A1
70406-EYRA,Randrianarivelo Rina Andry Fanilo,Antananarivo,School_55,non admis,passable,A1
87150-JFIQ,Randrianarivelo Hasina Finaritra Herilala Hery,Fianarantsoa,School_26,non admis,passable,A1
90083-PVNH,Rakotoarisoa Rina Mamy Fitiavana Andry,Toamasina,School_67,admis,passable,A1
72513-DOEX,Raharimanana Fitiavana Haja,Mahajanga,School_79,non admis,passable,OSE
34083-RVMT,Raharinaivo Fanilo Miangaly,Farafangana,School_5,non admis,passable,A1
24091-TKDF,Raharinaivo Rina Mamy Hery Soa,Mahajanga,School_26,non admis,passable,OSE
93602-EOFH,Randrianarivelo Hery Mamy Andry Rina,Toamasina,School_5,admis,passable,A2
22809-REOU,Rakotoarisoa Haja Fanilo Finaritra Rina,Ambatondrazaka,School_57,non admis,bien,C
66742-MZRL,Rakotoarisoa Miangaly Soa,Ambatondrazaka,School_56,non admis,passable,A2
22024-LAXI,Randrianarivelo Haja Mamy Hasina Andry,Ambatondrazaka,School_2,admis,passable,C
21923-GPTJ,Randria Haja Herilala Miangaly,Toliara,School_54,non admis,passable,A1
55526-BGGH,Rakotomamonjy Fitiavana Tiana,Ambatondrazaka,School_12,non admis,passable,A2
90766-WMKM,Randria Hasina Andry,Toamasina,School_54,non admis,très bien,A2
65204-KRGP,Rajaonarison Herilala Hery Hasina,Mahajanga,School_63,admis,passable,A2
22148-SNVM,Rajaonarison Rina Tovo Hasina Tiana,Ambatondrazaka,School_27,non admis,assez bien,D
30888-KRRE,Raharinaivo Herilala Tiana Tojo,Ambatondrazaka,School_59,non admis,passable,A2
32259-VPHS,Rajaonarison Tiana Andry,Antsirabe,School_98,admis,passable,A1
44725-GEMB,Randria Mamy Miangaly,Mananjary,School_23,admis,passable,A1
92378-SKLQ,Raharimanana Tiana Mamy Finaritra Fanilo,Antananarivo,School_7,non admis,passable,A1
91145-PEDB,Rakotoarisoa Tiana Haja Herilala,Mananjary,School_33,non admis,passable,S
12378-QFSF,Rakotoarisoa Tojo Fitiavana,Antsirabe,School_27,non admis,passable,A1
88814-MACB,Rakotomamonjy Miangaly Haja Tovo,Toliara,School_87,non admis,bien,A1
18265-UOKN,Rajaonarison Haja Tovo Finaritra Mamy,Mananjary,School_52,admis,passable,A1
80568-BWEH,Randrianarivelo Fanilo Tiana,Farafangana,School_98,admis,passable,A1
63090-LXXQ,Randria Haja Soa Fitiavana Tovo,Toamasina,School_52,admis,assez bien,A2
74016-PCGF,Andrianarivo Herilala Tojo Tovo,Toliara,School_34,admis,passable,A1
53374-GHUE,Raharimanana Fanilo Miangaly Soa Tiana,Ambatondrazaka,School_64,admis,bien,A2
88927-UOUH,Rakotoarisoa Andry Tojo Haja,Farafangana,School_98,admis,passable,A2
57557-RGYC,Rajaonarison Hery Tiana Herilala Fitiavana,Antsiranana,School_41,admis,passable,C
27930-BRXO,Raharinaivo Soa Miangaly Fitiavana,Antananarivo,School_82,admis,passable,A1
19347-FPYY,Andrianarivo Hasina Fanilo Miangaly,Antsiranana,School_13,admis,passable,A2
25796-JSUX,Randria Tojo Miangaly Mamy Tiana,Fianarantsoa,School_40,non admis,passable,L
73815-WHWW,Rasolofo Andry Haja,Antsiranana,School_19,non admis,passable,A2
74697-GTTY,Raharinaivo Mamy Finaritra Rina,Mananjary,School_92,admis,passable,A1
45176-WZSI,Raharinaivo Haja Mamy Fanilo Soa,Antsiranana,School_1,admis,passable,D
30175-SNEC,Rajaonarison Finaritra Herilala Mamy,Toliara,School_13,admis,passable,S
97654-WMYE,Randrianarivelo Miangaly Soa Andry Rina,Toliara,School_69,non admis,passable,A1
95961-XVYT,Rajaonarison Finaritra Fitiavana Mamy Tovo,Morondava,School_49,admis,très bien,A1
36398-DMGI,Raharimanana Rina Tojo Fanilo,Mananjary,School_25,admis,passable,C
87987-ISJE,Rakotoarisoa Hery Mamy Andry,Toliara,School_74,non admis,passable,A1
63646-AGXR,Rasolofoson Herilala Miangaly Hasina,Morondava,School_3,admis,passable,A2
46078-PAJB,Rakotomamonjy Miangaly Tovo Herilala,Mahajanga,School_73,non admis,passable,A2
92079-FKYK,Andrianarivo Tiana Fanilo,Mananjary,School_21,non admis,passable,D
22883-SSBA,Rakotomamonjy Haja Herilala Andry,Antsiranana,School_65,non admis,passable,S
94557-NHNS,Rasolofo Hery Hasina Finaritra,Toliara,School_18,admis,passable,A1
94587-JNUX,Rajaonarison Andry Fanilo Rina Soa,Morondava,School_65,admis,bien,C
26444-JBLG,Randria Herilala Finaritra Miangaly Mamy,Morondava,School_90,admis,passable,D
70657-LCGS,Rajaonarison Mamy Tovo Rina Andry,Farafangana,School_27,non admis,passable,A2
44947-NQKO,Andrianarivo Haja Andry,Fianarantsoa,School_97,non admis,passable,A1
22796-RMMK,Rakotoarisoa Tojo Soa,Ambatondrazaka,School_19,non admis,passable,C
93344-AQYH,Rakotomamonjy Mamy Finaritra Tojo,Morondava,School_74,admis,bien,A1
14209-NXSD,Raharimanana Fanilo Mamy Tovo Rina,Mahajanga,School_54,non admis,passable,A2
66622-CFPU,Rasolofo Soa Mamy Tojo,Fianarantsoa,School_75,non admis,passable,A2
44394-IRAV,Andrianarivo Fitiavana Tovo,Antsirabe,School_56,non admis,passable,A1
73532-IZCB,Rasolofoson Rina Herilala Fanilo Hasina,Toliara,School_58,non admis,passable,A1
42717-VCLU,Rajaonarison Mamy Rina,Mananjary,School_19,admis,passable,A1
52556-HSFZ,Rasolofo Fanilo Tovo Hery,Farafangana,School_59,non admis,passable,A1
92952-RYNR,Raharinaivo Haja Hasina Tovo,Antananarivo,School_17,non admis,passable,A2
18101-BVSJ,Rasolofo Miangaly Herilala Andry,Antsiranana,School_80,admis,passable,L
40569-TODQ,Rasolofo Haja Soa Andry,Antsiranana,School_100,admis,assez bien,A2
51513-YLFZ,Rajaonarison Fitiavana Hery Herilala Haja,Antsiranana,School_20,non admis,passable,A2
86269-SFTE,Andrianarivo Tiana Miangaly Fitiavana Soa,Ambatondrazaka,School_80,non admis,passable,D
57745-IHVL,Rakotoarisoa Tovo Rina,Antsirabe,School_26,non admis,bien,A2
63475-CGYJ,Rakotomamonjy Tovo Hery Tiana Hasina,Toamasina,School_42,non admis,passable,C
38235-BLPN,Rasolofoson Andry Tojo Fanilo Soa,Antsirabe,School_73,non admis,très bien,A1
92495-DMKS,Rajaonarison Haja Fanilo Hasina Tovo,Mahajanga,School_13,non admis,passable,L
68724-UMUZ,Andrianarivo Haja Rina Soa,Antananarivo,School_57,non admis,passable,A2
25214-MQMX,Rajaonarison Herilala Tiana Haja Fitiavana,Mananjary,School_80,non admis,passable,A2
72216-ZEEY,Rakotomamonjy Hery Fanilo,Fianarantsoa,School_88,admis,passable,C
17940-RKEP,Rasolofo Rina Fitiavana Mamy Tiana,Mahajanga,School_22,non admis,passable,A1
57966-TSLY,Randrianarivelo Haja Fanilo Soa,Antananarivo,School_22,non admis,passable,S
66360-AUMA,Randrianarivelo Finaritra Tovo Tiana Fanilo,Toliara,School_85,non admis,passable,OSE
89143-EPGV,Rasolofo Soa Fitiavana Tiana,Farafangana,School_78,admis,bien,A1
50734-LPNJ,Andrianarivo Fanilo Finaritra Andry Herilala,Toamasina,School_5,non admis,passable,A2
48988-YRTV,Randria Soa Hery Hasina,Fianarantsoa,School_68,admis,passable,D
33247-BQUC,Rasolofoson Tovo Soa Herilala,Antsirabe,School_69,admis,passable,L
41087-KNPM,Rasolofoson Andry Tiana,Morondava,School_23,admis,passable,D
11913-KLFF,Randria Hery Mamy Tovo Rina,Toamasina,School_8,non admis,passable,A1
51729-QUJY,Rakotomamonjy Andry Tiana,Farafangana,School_56,non admis,passable,OSE
75080-UUZL,Rakotomamonjy Mamy Tojo Fitiavana,Morondava,School_16,admis,passable,A1
32228-FCHC,Randrianarivelo Finaritra Tovo Hasina Miangaly,Farafangana,School_10,admis,passable,A2
46288-NBST,Randria Tojo Andry,Toamasina,School_90,non admis,passable,A2
64335-TCXB,Andrianarivo Hery Mamy,Fianarantsoa,School_92,non admis,passable,C
46884-HTRL,Rakotomamonjy Fitiavana Soa Tiana,Antananarivo,School_76,non admis,bien,D
12882-TSGK,Raharinaivo Haja Miangaly Mamy,Ambatondrazaka,School_66,non admis,passable,A2
56628-DCJQ,Raharinaivo Fanilo Hasina Finaritra Rina,Antananarivo,School_25,non admis,bien,A1
29226-WBEF,Rakotomamonjy Miangaly Finaritra Tiana Fanilo,Mananjary,School_37,admis,bien,L
32622-GFMQ,Rasolofo Miangaly Tiana,Fianarantsoa,School_1,non admis,passable,A1
16906-EBPB,Raharinaivo Tiana Tovo Miangaly,Ambatondrazaka,School_98,admis,assez bien,C
55366-DPJI,Raharinaivo Haja Tiana Fitiavana,Toamasina,School_64,non admis,passable,A2
42241-MYEW,Rasolofo Fanilo Hery Miangaly,Mananjary,School_56,admis,passable,A2
62662-WCEW,Raharimanana Herilala Hery Mamy Haja,Mahajanga,School_39,non admis,bien,A1
62113-BXCW,Raharinaivo Rina Hery,Toliara,School_33,non admis,assez bien,A2
16521-QPXE,Randria Tiana Hery Soa Tojo,Farafangana,School_91,admis,passable,A2
65070-LGMA,Randrianarivelo Hery Fitiavana,Ambatondrazaka,School_77,admis,bien,S
43961-XXIL,Randrianarivelo Finaritra Miangaly Fanilo,Ambatondrazaka,School_12,non admis,passable,C
44257-VQSD,Rasolofo Tojo Herilala Tovo,Antsirabe,School_98,admis,passable,A1
67530-QVCW,Randrianarivelo Tiana Miangaly,Toamasina,School_29,non admis,passable,A1
38856-MBCT,Rasolofo Fanilo Hasina Fitiavana Tojo,Mananjary,School_15,non admis,passable,C
90213-RARP,Randrianarivelo Soa Fitiavana Herilala Haja,Antananarivo,School_95,non admis,passable,A2
51955-LDPY,Rasolofo Mamy Finaritra,Mahajanga,School_6,non admis,passable,A1
52748-AWAH,Raharimanana Fitiavana Haja Tojo Hasina,Antsirabe,School_3,non admis,passable,A1
62188-XQMB,Rakotoarisoa Herilala Tovo,Morondava,School_89,non admis,bien,A2
25192-AGZY,Rasolofo Rina Tovo Tiana,Farafangana,School_13,non admis,passable,A2
69121-VPIB,Rakotoarisoa Fanilo Rina Andry Miangaly,Mahajanga,School_23,non admis,passable,A1
67569-KJCQ,Rajaonarison Andry Fanilo Hery Fitiavana,Farafangana,School_56,admis,bien,OSE
57769-WUWH,Randrianarivelo Herilala Andry Tovo Finaritra,Fianarantsoa,School_96,non admis,passable,A2
40089-UPDE,Rakotoarisoa Andry Tojo,Mananjary,School_36,non admis,assez bien,A1
32057-SVDH,Randrianarivelo Hery Finaritra,Antananarivo,School_77,non admis,passable,A1
49552-YBBM,Rakotomamonjy Hery Andry,Farafangana,School_93,admis,très bien,A1
29272-ZQRX,Rakotoarisoa Tojo Andry Fanilo Hery,Morondava,School_100,non admis,passable,A2
97542-TILN,Raharinaivo Fanilo Mamy,Ambatondrazaka,School_52,non admis,passable,S
46942-GNDB,Raharinaivo Fitiavana Andry Hasina,Ambatondrazaka,School_68,non admis,passable,A1
82748-SNNO,Rakotomamonjy Tojo Haja,Mananjary,School_91,non admis,passable,A1
76583-PGSP,Randrianarivelo Fanilo Fitiavana Hasina Rina,Mananjary,School_82,non admis,très bien,A2
44012-KXUJ,Randria Finaritra Haja,Antsirabe,School_84,admis,passable,A1
11868-QTWD,Rasolofo Miangaly Tiana Soa,Fianarantsoa,School_81,non admis,très bien,L
70662-MIIE,Rasolofoson Herilala Tojo Soa Andry,Toliara,School_45,non admis,passable,A1
37005-JFRG,Randria Tovo Fanilo,Mananjary,School_5,admis,passable,A1
74791-ZQFC,Raharinaivo Herilala Miangaly Soa,Fianarantsoa,School_17,non admis,passable,A1
77542-AYQX,Randrianarivelo Mamy Hery,Mahajanga,School_39,non admis,passable,A1
19464-JNLL,Rakotoarisoa Tovo Fitiavana Tiana Andry,Antsiranana,School_39,admis,bien,OSE
33958-WZDO,Andrianarivo Rina Haja,Mananjary,School_41,admis,passable,A2
77461-RRCY,Randrianarivelo Miangaly Hasina Haja Fanilo,Farafangana,School_67,admis,passable,A1
22455-JUVM,Rakotoarisoa Tojo Hasina,Fianarantsoa,School_98,admis,passable,A1
88092-FUSA,Rasolofoson Fitiavana Rina,Morondava,School_61,non admis,passable,A2
53325-NAPF,Randrianarivelo Hery Fanilo,Mahajanga,School_54,non admis,passable,A2
66659-ANPY,Rakotoarisoa Rina Hery Herilala,Antananarivo,School_55,non admis,passable,A2
27750-AWNB,Rajaonarison Tovo Tojo,Antsiranana,School_4,non admis,passable,A2
92748-MPPA,Rasolofoson Andry Hasina Finaritra,Morondava,School_94,non admis,passable,A2
67104-MZUT,Randria Haja Fitiavana Soa Andry,Mananjary,School_77,non admis,passable,D
41817-THJR,Raharimanana Mamy Tiana Hery Fanilo,Mananjary,School_41,non admis,passable,D
66349-PKFU,Raharinaivo Haja Finaritra,Fianarantsoa,School_71,non admis,passable,A2
15919-LGIQ,Randria Soa Tovo,Ambatondrazaka,School_28,admis,bien,C
25065-GOZE,Rasolofo Mamy Rina,Toliara,School_16,non admis,bien,A1
32737-NTFI,Andrianarivo Tovo Herilala Tiana,Mahajanga,School_82,non admis,passable,C
40156-CTHO,Raharinaivo Fanilo Hasina Rina,Mananjary,School_43,non admis,passable,A1
95286-NPAV,Randrianarivelo Tovo Tojo Finaritra,Ambatondrazaka,School_28,non admis,passable,A1
62476-YBYU,Rasolofo Tiana Hery Rina,Mahajanga,School_23,non admis,passable,L
30352-OIMK,Rakotoarisoa Hasina Andry,Toliara,School_75,admis,assez bien,A2
42081-PRPU,Randrianarivelo Mamy Herilala Fanilo Rina,Mananjary,School_45,admis,passable,OSE
26098-STBS,Rajaonarison Herilala Andry Tovo Fanilo,Mahajanga,School_50,admis,passable,A2
64224-UMDU,Rajaonarison Hery Haja Rina Tiana,Fianarantsoa,School_32,admis,passable,A2
68039-QWSI,Rakotoarisoa Andry Fitiavana Finaritra Tojo,Fianarantsoa,School_99,non admis,bien,A2
78977-DQUP,Randria Mamy Herilala,Antananarivo,School_67,admis,passable,A2
56018-RIJQ,Rakotomamonjy Tojo Rina,Toliara,School_55,non admis,passable,S
69980-WDEB,Raharimanana Tovo Andry,Antananarivo,School_87,non admis,passable,A2
43680-NYFF,Randrianarivelo Miangaly Tojo,Antsirabe,School_65,non admis,passable,A1
64810-JDVW,Rasolofoson Fitiavana Hasina,Antsiranana,School_53,admis,passable,L
48844-YMXU,Rakotoarisoa Mamy Tojo,Toliara,School_93,non admis,bien,A1
47403-LPRD,Rakotoarisoa Rina Herilala,Fianarantsoa,School_47,non admis,passable,D
69762-UUUB,Andrianarivo Fitiavana Fanilo Mamy,Toamasina,School_53,admis,très bien,A1
27612-FWSS,Randrianarivelo Rina Mamy,Farafangana,School_55,non admis,passable,A1
63217-UUKW,Raharinaivo Herilala Tovo,Fianarantsoa,School_81,admis,passable,A1
10642-OMNU,Rakotoarisoa Fanilo Hery Herilala Miangaly,Morondava,School_1,non admis,assez bien,C
61091-YMWH,Rasolofo Finaritra Tovo,Ambatondrazaka,School_49,admis,passable,A1
42903-FCNN,Rasolofo Andry Miangaly,Toamasina,School_56,non admis,passable,C
40537-BRUB,Rakotoarisoa Andry Hery Hasina,Fianarantsoa,School_14,admis,passable,A2
18319-KXWF,Randria Soa Tiana Fanilo Andry,Fianarantsoa,School_57,non admis,passable,S
94407-WZLV,Raharinaivo Tojo Tovo Andry,Ambatondrazaka,School_19,non admis,passable,D
65730-OPNR,Randria Finaritra Soa Fanilo Herilala,Fianarantsoa,School_87,non admis,passable,A1
51189-LRWD,Rakotoarisoa Herilala Haja Andry,Ambatondrazaka,School_84,non admis,passable,A1
34527-XUSS,Rakotomamonjy Fanilo Mamy,Fianarantsoa,School_48,non admis,passable,A2
22472-EMKB,Randrianarivelo Finaritra Tovo Hasina Miangaly,Toliara,School_26,admis,assez bien,C
15369-SUPA,Randrianarivelo Hasina Tovo,Ambatondrazaka,School_94,non admis,passable,A2
29290-IYLP,Rajaonarison Herilala Tojo Hasina,Mahajanga,School_100,non admis,bien,A2
81762-OZHW,Raharinaivo Tojo Tovo Soa,Mananjary,School_58,non admis,passable,A2
67672-ESYY,Rasolofo Andry Mamy Herilala,Toamasina,School_36,admis,passable,OSE
83228-WJNN,Rasolofo Finaritra Tojo Andry,Toamasina,School_97,admis,assez bien,A1
90759-HKKU,Randria Finaritra Miangaly,Antsirabe,School_68,admis,passable,A2
91235-BPPK,Andrianarivo Soa Herilala,Antsiranana,School_9,non admis,passable,OSE
86831-DVVJ,Rajaonarison Tojo Soa,Antananarivo,School_33,admis,passable,A2
58044-QHAI,Rajaonarison Hasina Hery,Ambatondrazaka,School_40,non admis,assez bien,A2
14841-MHYH,Randria Herilala Hasina Tiana,Antsirabe,School_100,non admis,très bien,A1
62183-TFMU,Andrianarivo Hasina Herilala Finaritra Fitiavana,Toamasina,School_8,admis,passable,L
71004-JOUZ,Randria Fitiavana Andry Tovo Hery,Antsiranana,School_98,non admis,passable,C
84555-CDVZ,Rajaonarison Mamy Rina Fitiavana Hasina,Toamasina,School_43,admis,passable,A2
31406-ZESE,Rasolofo Fitiavana Tovo,Farafangana,School_60,non admis,passable,L
79708-EVOT,Rajaonarison Herilala Hasina Andry Fitiavana,Toliara,School_11,non admis,passable,C
51219-CZYB,Rasolofoson Fitiavana Tiana,Antsiranana,School_12,non admis,passable,A1
73961-RXEW,Rakotoarisoa Fanilo Hasina Rina,Farafangana,School_47,admis,passable,A1
68111-QLNP,Raharinaivo Hery Hasina Herilala,Farafangana,School_55,admis,passable,A2
76050-QSQV,Rasolofo Herilala Hery Rina Finaritra,Toamasina,School_95,admis,passable,A2
67354-UFCA,Andrianarivo Hasina Herilala Tojo Miangaly,Mahajanga,School_26,non admis,bien,A2
85381-HWTT,Rajaonarison Haja Rina,Mahajanga,School_87,admis,passable,D
83537-YQNR,Rasolofoson Mamy Tojo Hery Tovo,Fianarantsoa,School_10,non admis,passable,A1
38082-DVHS,Raharinaivo Miangaly Fanilo,Farafangana,School_23,non admis,passable,D
69504-RZGB,Raharinaivo Mamy Andry Fanilo,Toliara,School_9,admis,passable,L
67429-TMCZ,Randria Andry Fanilo Fitiavana Soa,Toliara,School_68,non admis,passable,C
35996-IPXV,Rajaonarison Rina Fitiavana Andry Soa,Morondava,School_42,admis,passable,A1
20711-SEVP,Andrianarivo Tojo Haja Hasina Fitiavana,Ambatondrazaka,School_87,admis,passable,A2
34494-XUXK,Rajaonarison Mamy Haja Fitiavana Tovo,Ambatondrazaka,School_3,non admis,passable,C
68119-ZEFY,Rajaonarison Mamy Hery,Toliara,School_43,admis,bien,A1
19392-ABIE,Andrianarivo Soa Herilala Finaritra,Farafangana,School_44,non admis,passable,A2
25087-MJDD,Raharinaivo Andry Finaritra Haja Herilala,Toliara,School_57,non admis,passable,A1
91236-ZMDZ,Raharimanana Hery Hasina Haja,Toamasina,School_10,non admis,très bien,L
52550-JTEK,Randria Hery Fitiavana Fanilo,Morondava,School_64,admis,passable,A2
64418-SKCF,Rasolofoson Miangaly Finaritra,Morondava,School_94,non admis,passable,D
45747-DZRH,Rasolofoson Tojo Tovo Haja Mamy,Mananjary,School_69,non admis,passable,A2
59281-GRHZ,Rasolofoson Soa Tovo Mamy,Antsiranana,School_86,non admis,passable,A2
16725-ZVES,Rakotomamonjy Rina Finaritra,Antsirabe,School_49,non admis,passable,A1
55278-XONZ,Raharimanana Haja Tojo Rina,Antsiranana,School_38,admis,passable,A1
50159-CNDP,Rakotoarisoa Fitiavana Miangaly Herilala,Antsirabe,School_50,non admis,passable,A1
53376-MCBZ,Rakotomamonjy Soa Hery Andry Tovo,Antsirabe,School_8,admis,passable,A1
92883-WVXB,Rasolofoson Hery Tojo Miangaly,Antananarivo,School_21,admis,passable,C
91876-SPPM,Rasolofoson Tiana Tojo Fitiavana,Morondava,School_21,non admis,bien,C
98339-CHXN,Randrianarivelo Fitiavana Rina Andry Soa,Mahajanga,School_12,non admis,passable,D
62664-IVFO,Andrianarivo Tojo Finaritra,Antananarivo,School_98,admis,passable,OSE
48666-TECI,Randria Miangaly Hasina Fanilo Mamy,Antananarivo,School_57,non admis,passable,C
47038-CJOW,Rakotomamonjy Fitiavana Rina Soa,Antananarivo,School_53,admis,passable,D
66925-ZTMN,Rasolofo Miangaly Mamy Andry,Mananjary,School_27,non admis,passable,A2
15170-IIHV,Raharimanana Hasina Fitiavana Hery,Antananarivo,School_57,non admis,passable,A2
54756-EBWJ,Rasolofoson Andry Fitiavana Soa Miangaly,Mananjary,School_16,non admis,passable,OSE
71375-TPSV,Rajaonarison Tojo Tiana Rina,Morondava,School_92,non admis,passable,L
19434-IEBJ,Raharimanana Tojo Haja,Antananarivo,School_64,non admis,très bien,C
83334-SZTM,Rakotoarisoa Andry Fitiavana Finaritra Mamy,Ambatondrazaka,School_84,non admis,assez bien,A2
85805-WQTA,Rakotoarisoa Herilala Fitiavana Hasina,Antananarivo,School_36,non admis,passable,OSE
73842-TWWG,Andrianarivo Fanilo Herilala,Antsirabe,School_20,non admis,bien,A2
25046-PEXQ,Andrianarivo Andry Hasina Haja Herilala,Morondava,School_81,admis,bien,A1
20734-FAJU,Rakotoarisoa Tiana Herilala,Farafangana,School_30,admis,bien,A1
53874-CSMM,Raharimanana Tojo Fanilo,Toamasina,School_4,admis,très bien,A2
78769-NKPT,Randrianarivelo Andry Miangaly Haja,Fianarantsoa,School_64,non admis,bien,A1
97219-LKPS,Rakotoarisoa Hery Rina,Farafangana,School_49,admis,passable,A2
33757-YYXB,Rakotoarisoa Soa Haja,Morondava,School_39,admis,passable,S
66554-RZNC,Rakotoarisoa Hery Finaritra Hasina,Farafangana,School_42,admis,passable,C
29510-ROEG,Raharinaivo Hasina Fanilo Miangaly,Morondava,School_58,admis,passable,L
36307-MWJR,Rasolofo Tojo Haja Andry Miangaly,Antsiranana,School_59,non admis,passable,L
60403-AXRK,Rajaonarison Tojo Tiana Tovo Hery,Toliara,School_1,non admis,passable,A1
60288-YMMS,Rasolofo Tojo Fitiavana,Antsiranana,School_3,non admis,bien,L
80474-CIHL,Rajaonarison Andry Tiana Tovo Soa,Mananjary,School_69,admis,très bien,D
57992-PPAR,Randrianarivelo Fanilo Fitiavana Mamy,Morondava,School_86,non admis,passable,OSE
53040-ZXVR,Rajaonarison Andry Miangaly Rina,Morondava,School_89,non admis,passable,A1
68773-YZCI,Rasolofoson Soa Fitiavana,Mananjary,School_17,non admis,assez bien,L
83233-YHJY,Andrianarivo Miangaly Hery,Mananjary,School_36,admis,passable,A2
92812-QIUZ,Rasolofoson Rina Andry,Antananarivo,School_75,non admis,passable,A2
13071-BTLG,Andrianarivo Tojo Fanilo,Mahajanga,School_55,non admis,assez bien,D
38599-THJJ,Andrianarivo Hasina Haja Finaritra,Fianarantsoa,School_35,non admis,passable,A2
62150-RARW,Raharimanana Hery Fitiavana Rina,Ambatondrazaka,School_52,non admis,très bien,A1
27842-EJHI,Raharimanana Tojo Andry,Toliara,School_27,admis,très bien,A2
88335-QHTV,Raharinaivo Hasina Fanilo,Fianarantsoa,School_41,non admis,passable,D
23206-FGOB,Rakotomamonjy Soa Rina Fitiavana,Mahajanga,School_70,admis,passable,A1
61296-SHKL,Rakotoarisoa Tovo Herilala,Farafangana,School_7,non admis,assez bien,S
15767-ONGP,Rakotomamonjy Mamy Tojo,Farafangana,School_37,non admis,passable,A1
67589-OMIL,Rasolofoson Rina Herilala,Toamasina,School_19,non admis,passable,A2
27270-VXCP,Rajaonarison Tojo Herilala Hery,Mahajanga,School_62,admis,bien,D
70854-LWVN,Rajaonarison Soa Miangaly Fanilo Finaritra,Morondava,School_92,non admis,passable,OSE
71929-EPDH,Rakotoarisoa Tovo Miangaly Haja Herilala,Fianarantsoa,School_57,non admis,passable,A1
