matricule,name,cisco,studied_at,observation,mention,option
42938-RIFA,Rakotoarisoa Hasina Mamy Haja,Morondava,School_89,non admis,très bien,A2
58135-CYJO,Rasolofoson Hery Fitiavana,Morondava,School_68,non admis,passable,A1
30894-OODX,Rakotomamonjy Andry Tovo,Toamasina,School_73,admis,passable,S
58095-BGJA,Raharimanana Hasina Tovo Tojo Hery,Fianarantsoa,School_76,non admis,passable,A2
34892-CJCG,Rasolofoson Tiana Hasina,Antsirabe,School_32,non admis,bien,A1
85562-MIKJ,Raharinaivo Haja Hery Fanilo Finaritra,Antsiranana,School_46,admis,passable,A2
17053-ZWDF,Rakotomamonjy Rina Hery,Farafangana,School_87,non admis,passable,A1
18832-WAWE,Randria Haja Tojo,Toamasina,School_24,admis,passable,A1
64698-MTRI,Rasolofo Hasina Fitiavana Tovo,Ambatondrazaka,School_57,admis,passable,D
65280-IACE,Rakotoarisoa Mamy Tovo,Mahajanga,School_42,non admis,passable,A2
44920-UMSG,Rakotomamonjy Fanilo Miangaly Hasina,Antsiranana,School_39,admis,passable,A2
70212-EBHX,Raharinaivo Rina Haja,Antsiranana,School_62,admis,passable,A1
95356-WNJG,Rasolofoson Hery Tiana,Antsiranana,School_47,non admis,passable,A1
66354-LJWN,Andrianarivo Soa Rina Andry,Farafangana,School_89,admis,passable,D
56661-JMUE,Rakotomamonjy Hasina Fanilo Finaritra Haja,Antsiranana,School_46,non admis,passable,A2
78514-PAII,Raharimanana Miangaly Tojo,Toamasina,School_22,non admis,passable,A2
33819-LSEQ,Randria Fitiavana Finaritra Tojo Andry,Morondava,School_15,non admis,passable,A2
17132-EBUH,Andrianarivo Tiana Andry Haja Soa,Morondava,School_7,non admis,passable,A2
76724-AINT,Randrianarivelo Mamy Miangaly Tojo,Fianarantsoa,School_60,non admis,passable,A2
72548-KYAR,Rajaonarison Tojo Soa Haja Fitiavana,Toliara,School_5,admis,passable,OSE
24101-DFNT,Rajaonarison Mamy Andry,Antsirabe,School_12,non admis,passable,A2
82440-CHOD,Rasolofoson Fanilo Andry Haja Tiana,Antsirabe,School_16,admis,assez bien,A1
80867-KCOS,Rakotoarisoa Herilala Tovo Fanilo,Ambatondrazaka,School_44,non admis,passable,A2
70150-LGEK,Raharinaivo Tiana Tojo Fitiavana Finaritra,Mananjary,School_38,non admis,passable,D
89797-OIWE,Raharinaivo Miangaly Fanilo,Antananarivo,School_22,non admis,passable,A1
81396-MBKH,Randria Rina Herilala,Toamasina,School_75,admis,passable,OSE
71521-KJIM,Randria Rina Soa Tovo,Farafangana,School_69,non admis,passable,C
98616-UDAG,Rajaonarison Herilala Haja Miangaly,Toamasina,School_29,non admis,passable,A1
45190-CQWE,Rasolofo Fitiavana Hery Tojo Haja,Antsiranana,School_89,non admis,passable,D
47245-GPTX,Rajaonarison Andry Tiana,Toliara,School_4,admis,passable,A2
11377-XFGZ,Rasolofo Mamy Soa,Antsiranana,School_42,non admis,assez bien,A1
92254-UUIA,Raharimanana Fanilo Tojo Hasina Tovo,Antananarivo,School_66,admis,passable,A2
73551-SZTX,Randria Fitiavana Haja Tojo Hery,Antsiranana,School_85,non admis,passable,A1
39070-RZPI,Randria Fanilo Miangaly Hery Tovo,Morondava,School_35,non admis,passable,L
60681-XNHC,Rasolofo Haja Hery Fitiavana,Antsirabe,School_26,admis,passable,C
27687-VYMC,Randrianarivelo Herilala Tiana Tojo Miangaly,Toliara,School_59,non admis,bien,C
27044-SRXI,Randrianarivelo Herilala Miangaly Haja Hasina,Mahajanga,School_25,non admis,passable,A1
53115-PLSQ,Rakotoarisoa Hasina Fanilo Finaritra,Toliara,School_19,non admis,passable,A2
18134-YRZL,Rajaonarison Andry Finaritra Hery,Mahajanga,School_76,non admis,passable,A2
63079-BJXA,Randrianarivelo Fanilo Haja Rina Hery,Fianarantsoa,School_47,non admis,passable,A1
37836-JODH,Rasolofo Soa Tovo Fanilo,Fianarantsoa,School_50,non admis,passable,A1
12421-DNRW,Raharimanana Mamy Haja,Mananjary,School_58,admis,très bien,A1
13771-FCUE,Randrianarivelo Andry Herilala Miangaly Hasina,Morondava,School_13,non admis,passable,A2
41781-JZBN,Rasolofoson Soa Fanilo,Fianarantsoa,School_19,admis,passable,C
67472-AAEM,Rajaonarison Finaritra Tojo,Farafangana,School_81,non admis,passable,D
30137-ZRDZ,Rasolofo Herilala Andry Hery Mamy,Farafangana,School_48,non admis,passable,A2
63399-FMWZ,Andrianarivo Tiana Fanilo,Morondava,School_45,admis,passable,A1
15016-DIYE,Rasolofo Andry Hery,Antananarivo,School_96,non admis,passable,OSE
66472-YGMJ,Rakotomamonjy Hasina Miangaly,Toliara,School_97,non admis,passable,A2
52836-VHPH,Raharimanana Andry Mamy Soa,Antsirabe,School_56,admis,passable,A2
23496-ZANM,Raharinaivo Soa Hasina,Mananjary,School_21,non admis,passable,A2
92189-UYKE,Raharinaivo Fitiavana Soa Haja Tojo,Morondava,School_78,admis,bien,S
20334-SFCK,Randria Hasina Mamy,Morondava,School_100,admis,passable,A1
39906-IJCD,Rasolofoson Fitiavana Rina,Mahajanga,School_89,non admis,passable,C
87812-LQLT,Randria Herilala Soa,Antsirabe,School_40,admis,assez bien,A2
79793-XGDC,Rakotoarisoa Tiana Tojo Soa,Antsirabe,School_53,non admis,passable,A2
79763-ONGT,Randria Tovo Tiana,Mahajanga,School_1,non admis,passable,A2
38579-WWZI,Raharinaivo Fanilo Haja Hery Rina,Antsirabe,School_19,non admis,bien,A2
48121-JSHQ,Rasolofo Mamy Rina Tiana,Antsiranana,School_51,non admis,très bien,A1
48311-HNFO,Rakotomamonjy Soa Finaritra,Antananarivo,School_46,admis,bien,A1
90714-MZKZ,Randria Haja Herilala Miangaly,Toliara,School_8,non admis,passable,A1
48857-DGLN,Rajaonarison Soa Tovo Rina,Mahajanga,School_22,admis,très bien,D
60465-KFAM,Rakotoarisoa Rina Tovo,Farafangana,School_57,non admis,bien,A2
49274-OSRR,Rakotomamonjy Hasina Tiana Tovo Tojo,Antsiranana,School_3,admis,passable,C
64500-YPFA,Rasolofo Tojo Tovo Miangaly,Ambatondrazaka,School_6,admis,passable,A2
98435-LXUC,Rakotomamonjy Andry Finaritra,Fianarantsoa,School_60,non admis,bien,L
70845-EWCB,Rasolofo Miangaly Fanilo Finaritra Tovo,Morondava,School_64,non admis,passable,D
76451-HHXN,Rakotoarisoa Soa Hery,Toamasina,School_56,non admis,passable,A2
28189-LZOL,Rasolofo Tiana Finaritra Miangaly,Fianarantsoa,School_26,non admis,passable,D
64013-FAZT,Randria Fitiavana Tiana Rina Hery,Mahajanga,School_22,non admis,passable,C
65620-XPJB,Rasolofoson Fanilo Mamy Tojo Tiana,Fianarantsoa,School_69,non admis,passable,A2
35599-HELC,Randrianarivelo Finaritra Andry,Morondava,School_40,non admis,passable,A1
22497-NXRD,Rasolofoson Mamy Tiana,Antsiranana,School_21,non admis,passable,A1
53763-CVPH,Raharinaivo Andry Hasina Mamy,Antsiranana,School_97,non admis,passable,A1
64039-FVFE,Rasolofoson Finaritra Tojo,Fianarantsoa,School_74,admis,passable,A1
45889-SZLJ,Raharimanana Tovo Hasina Finaritra Fitiavana,Ambatondrazaka,School_41,admis,passable,C
26014-ICZC,Rakotoarisoa Fanilo Haja Miangaly Mamy,Toliara,School_66,admis,passable,D
60144-FYPH,Rasolofo Andry Tojo Tiana,Farafangana,School_92,non admis,passable,A2
64808-ZJBP,Raharimanana Hery Fitiavana Andry Hasina,Fianarantsoa,School_37,admis,passable,A1
85003-VXKW,Rasolofo Mamy Hasina Fitiavana,Mananjary,School_95,non admis,passable,A2
64965-XUUE,Rakotomamonjy Soa Tovo,Mahajanga,School_21,non admis,passable,A2
85771-ZLQS,Randria Haja Mamy,Antsiranana,School_16,admis,passable,L
34064-NYEK,Raharimanana Tojo Hasina Fanilo Finaritra,Toamasina,School_97,non admis,très bien,S
57460-TAYN,Rasolofoson Hery Fanilo Fitiavana,Antsirabe,School_71,non admis,passable,A1
28606-MRGM,Randrianarivelo Mamy Andry,Toamasina,School_13,non admis,passable,A1
93618-UALJ,Rakotoarisoa Rina Tojo,Antananarivo,School_65,non admis,passable,A2
35935-UHIM,Rajaonarison Haja Soa Hery Tovo,Toliara,School_82,admis,passable,A1
87525-SABU,Rajaonarison Finaritra Mamy,Antsiranana,School_17,admis,passable,A2
85859-LAZB,Rasolofo Fanilo Miangaly,Antananarivo,School_68,non admis,passable,A1
82805-MUXT,Raharinaivo Herilala Tovo,Toliara,School_57,admis,bien,A1
43888-RAFT,Raharimanana Soa Haja Andry Rina,Morondava,School_73,non admis,passable,OSE
25051-HWYD,Raharinaivo Tovo Tiana Haja Hasina,Mahajanga,School_95,admis,bien,OSE
63130-EWVE,Rasolofo Hasina Rina Mamy,Mananjary,School_42,non admis,passable,A1
70720-LNDZ,Rakotoarisoa Herilala Miangaly Hasina,Antananarivo,School_60,admis,passable,A1
13560-DFXZ,Randria Haja Fanilo Herilala Finaritra,Antsirabe,School_12,admis,passable,A1
56871-BIUL,Raharinaivo Fitiavana Tovo Haja Andry,Antsirabe,School_34,non admis,passable,A2
86867-AWIW,Rakotomamonjy Mamy Rina Hery,Mahajanga,School_12,admis,assez bien,A1
68729-PQBU,Rajaonarison Tiana Finaritra,Antsirabe,School_59,admis,passable,A2
81111-NVMQ,Raharimanana Fanilo Rina Andry,Toamasina,School_8,non admis,passable,A2
89845-BRJW,Randria Tiana Miangaly Fanilo,Morondava,School_29,admis,passable,A2
15264-YHXW,Raharinaivo Miangaly Soa,Mananjary,School_20,non admis,bien,OSE
85393-BZUH,Rajaonarison Soa Tiana,Mananjary,School_70,admis,passable,L
67270-SENO,Rakotoarisoa Miangaly Soa Tovo,Antsiranana,School_91,non admis,passable,L
74036-VRZT,Rajaonarison Hasina Fanilo Finaritra,Farafangana,School_35,non admis,passable,C
69044-SXNG,Rajaonarison Fitiavana Soa Tiana,Antsiranana,School_24,admis,passable,A2
78218-GLOV,Rakotoarisoa Rina Mamy Hasina Haja,Antsirabe,School_23,admis,passable,A2
48984-NLGK,Raharinaivo Tojo Herilala Tiana Haja,Antananarivo,School_66,non admis,passable,OSE
77406-EHKP,Randria Fitiavana Tojo Andry,Fianarantsoa,School_11,admis,passable,C
58132-HKBR,Randria Rina Fanilo,Antsirabe,School_76,non admis,passable,C
71407-DWUY,Rakotomamonjy Rina Soa Fitiavana,Antsirabe,School_46,non admis,passable,A2
28747-RNIV,Rasolofoson Andry Fanilo Herilala Miangaly,Fianarantsoa,School_21,admis,bien,A1
91252-ZJOO,Rakotomamonjy Miangaly Andry Hasina,Toliara,School_2,admis,passable,OSE
64346-PFZJ,Rasolofoson Hery Finaritra Miangaly,Morondava,School_36,non admis,assez bien,C
88850-XMQQ,Randrianarivelo Finaritra Haja Rina Herilala,Fianarantsoa,School_25,non admis,passable,S
35416-NJYR,Rakotoarisoa Mamy Fanilo,Farafangana,School_2,non admis,très bien,L
61541-PSQQ,Rasolofoson Herilala Mamy Hasina,Toliara,School_1,non admis,passable,L
80334-HRFD,Rajaonarison Tiana Mamy Haja Finaritra,Antananarivo,School_71,admis,passable,L
76619-HCRX,Rajaonarison Tiana Rina Miangaly Mamy,Ambatondrazaka,School_89,non admis,passable,C
17588-JUOB,Andrianarivo Tovo Fanilo,Farafangana,School_9,admis,passable,A2
43192-VLQH,Raharimanana Haja Herilala Fanilo,Toamasina,School_9,non admis,passable,A2
47930-ZCJZ,Rasolofo Andry Hery Soa Rina,Antananarivo,School_24,non admis,passable,A1
78467-EXRQ,Randrianarivelo Tovo Hasina Andry,Mahajanga,School_11,admis,passable,A2
27133-ZNLG,Raharinaivo Andry Herilala Mamy Miangaly,Antsiranana,School_90,admis,passable,C
36460-ECDN,Rakotomamonjy Hasina Soa Finaritra,Toliara,School_89,non admis,très bien,C
72989-GALQ,Raharinaivo Haja Fitiavana Herilala,Toamasina,School_46,non admis,passable,A1
37427-KCJP,Rajaonarison Tovo Soa Andry,Toamasina,School_79,non admis,passable,A2
81869-VPVF,Randrianarivelo Rina Hery Finaritra,Antsirabe,School_67,admis,passable,A1
60794-WLNP,Raharinaivo Hery Haja Mamy Tovo,Mahajanga,School_42,non admis,passable,A2
84917-WPGM,Rajaonarison Fanilo Fitiavana,Mananjary,School_30,admis,bien,A1
69623-ONYP,Rajaonarison Haja Tiana Hasina,Toamasina,School_26,non admis,très bien,A1
76080-DKSS,Rakotomamonjy Soa Tojo Hery Tovo,Antsiranana,School_38,admis,passable,A2
52306-BEPQ,Raharinaivo Rina Hery Miangaly,Morondava,School_99,admis,passable,A1
85841-FTLT,Raharimanana Herilala Mamy Hasina,Fianarantsoa,School_17,admis,passable,A2
32902-EIDC,Rasolofo Haja Hery Rina Tiana,Mahajanga,School_14,non admis,passable,C
82193-KXJQ,Rajaonarison Mamy Herilala Hasina Tovo,Antsirabe,School_30,non admis,passable,A2
70499-LDZT,Rasolofoson Mamy Tovo Herilala,Toamasina,School_78,admis,passable,A1
84343-WCSW,Rasolofo Hery Haja Tiana,Fianarantsoa,School_38,non admis,passable,A2
35371-MXSM,Raharimanana Tiana Haja Andry Rina,Ambatondrazaka,School_97,non admis,assez bien,A1
32611-CECK,Randrianarivelo Soa Hasina,Morondava,School_88,non admis,passable,A1
45424-JJAV,Raharimanana Rina Hasina Fitiavana Miangaly,Morondava,School_72,admis,passable,A1
74805-ZDBL,Andrianarivo Mamy Finaritra Tojo Miangaly,Antananarivo,School_62,non admis,passable,A2
11967-UGPN,Rakotomamonjy Rina Fanilo Tiana,Farafangana,School_27,admis,passable,A1
91688-HHRL,Rakotoarisoa Hasina Tiana,Antsiranana,School_28,non admis,passable,C
75579-TFEH,Rasolofo Tojo Miangaly,Mahajanga,School_57,admis,passable,OSE
14611-DSQP,Randria Tojo Tiana,Mahajanga,School_37,non admis,passable,A2
73576-XJCF,Andrianarivo Haja Herilala Fanilo,Fianarantsoa,School_44,non admis,assez bien,C
65547-RUUX,Raharimanana Andry Finaritra Tiana,Toamasina,School_57,non admis,assez bien,A1
53594-GRST,Raharimanana Herilala Finaritra,Mahajanga,School_95,admis,passable,OSE
86954-DDXA,Rakotomamonjy Fanilo Mamy Herilala Rina,Ambatondrazaka,School_73,admis,passable,A1
19364-ELTY,Randria Hery Andry Rina Mamy,Mahajanga,School_94,non admis,passable,A2
56553-TCPV,Rajaonarison Mamy Fitiavana Miangaly,Mananjary,School_24,admis,passable,A2
23111-PYEJ,Raharinaivo Tojo Hasina,Ambatondrazaka,School_79,admis,assez bien,A2
25599-AIXC,Rakotoarisoa Andry Herilala Fitiavana,Farafangana,School_20,admis,passable,A1
31806-EEZF,Randria Mamy Fanilo Andry Hasina,Mananjary,School_86,admis,bien,D
55280-TWRM,Raharinaivo Tojo Herilala Hasina,Mahajanga,School_59,non admis,passable,A2
16351-PLWC,Rakotoarisoa Rina Finaritra Fanilo Miangaly,Toamasina,School_55,admis,très bien,D
91823-TZPC,Randria Tovo Miangaly Mamy,Toliara,School_3,non admis,très bien,S
28427-IUMR,Rasolofo Miangaly Andry Herilala Fitiavana,Antananarivo,School_44,non admis,passable,OSE
63244-TZON,Andrianarivo Rina Hasina,Antsirabe,School_81,non admis,passable,A2
58531-LMWA,Randrianarivelo Tovo Hasina Haja,Antananarivo,School_6,admis,passable,A1
57873-GUKG,Rakotomamonjy Haja Soa Tiana,Mananjary,School_100,non admis,passable,A1
53493-NEVC,Rajaonarison Tiana Soa Fanilo,Toliara,School_30,admis,passable,A2
31976-TOYU,Randrianarivelo Haja Miangaly,Mananjary,School_91,admis,passable,A1
50747-WTJU,Andrianarivo Andry Miangaly,Morondava,School_3,admis,passable,C
88840-EPSK,Rakotoarisoa Hasina Finaritra Soa,Ambatondrazaka,School_88,non admis,passable,C
96014-ATKC,Rasolofo Andry Herilala Miangaly Fitiavana,Mananjary,School_72,admis,passable,A1
21954-BUZO,Randria Miangaly Andry,Toliara,School_93,non admis,passable,A1
50986-BGFM,Rakotomamonjy Tiana Rina Fitiavana Herilala,Morondava,School_73,non admis,passable,D
27140-KPHW,Rasolofo Andry Hasina Fitiavana,Fianarantsoa,School_69,non admis,passable,A2
66091-MBWZ,Rasolofoson Soa Herilala Rina Fanilo,Farafangana,School_57,non admis,assez bien,A2
48365-WWVC,Rasolofo Hery Tovo Miangaly,Mahajanga,School_2,non admis,passable,A1
85219-OOVN,Andrianarivo Fitiavana Haja Miangaly Herilala,Farafangana,School_54,non admis,passable,A1
88426-TFWA,Rasolofo Mamy Hery,Antsirabe,School_18,admis,passable,A2
62275-SLTL,Raharinaivo Tojo Haja Soa,Morondava,School_99,admis,passable,D
36070-LRVK,Randrianarivelo Andry Soa Mamy Fanilo,Antsiranana,School_75,non admis,passable,D
70628-FMGA,Randria Rina Tiana Miangaly,Antsirabe,School_57,non admis,passable,A1
61618-YWUJ,Rakotomamonjy Andry Rina,Morondava,School_72,non admis,bien,A1
15696-NOWJ,Randrianarivelo Fitiavana Miangaly Mamy Andry,Fianarantsoa,School_56,admis,passable,A1
27122-HXSD,Raharimanana Andry Mamy Miangaly Haja,Farafangana,School_46,admis,passable,A2
12273-UKXB,Rajaonarison Andry Tojo Hery Tovo,Fianarantsoa,School_78,admis,passable,D
68438-LHSY,Randrianarivelo Tojo Hery Hasina Haja,Antsiranana,School_50,non admis,bien,L
41564-HDHI,Randria Tovo Rina Haja Hasina,Mananjary,School_34,admis,assez bien,C
82836-MILN,Randrianarivelo Andry Haja Mamy,Antsiranana,School_32,non admis,passable,A2
68036-NECN,Raharimanana Fitiavana Herilala Soa,Morondava,School_7,non admis,passable,D
69301-VMST,Randria Andry Hery,Mananjary,School_32,admis,passable,C
95476-FUZH,Rakotomamonjy Fanilo Tiana Rina Miangaly,Antananarivo,School_3,non admis,passable,A1
76889-IMHA,Andrianarivo Soa Andry Tiana,Antananarivo,School_88,admis,passable,A2
80644-KTNR,Raharimanana Mamy Hasina Andry,Antsiranana,School_25,admis,passable,A1
35977-KFCG,Rajaonarison Hery Fitiavana Soa,Antsiranana,School_75,non admis,passable,A2
48641-QHZY,Andrianarivo Haja Hery Hasina,Toamasina,School_3,non admis,passable,A2
67491-HHLH,Rakotomamonjy Hery Tojo,Mahajanga,School_86,admis,passable,A1
72789-PAOO,Rasolofoson Fanilo Fitiavana Hasina Andry,Toliara,School_19,admis,passable,C
91496-FGYS,Rasolofo Tovo Miangaly Tiana,Ambatondrazaka,School_43,admis,passable,D
48850-QANT,Rajaonarison Haja Andry Hery,Antananarivo,School_79,admis,passable,A2
66320-ZQJO,Andrianarivo Haja Andry,Mananjary,School_51,non admis,passable,OSE
12569-KJME,Randria Mamy Finaritra Rina Soa,Morondava,School_32,non admis,passable,C
45219-OFRX,Rasolofo Tovo Soa Fanilo Fitiavana,Mahajanga,School_13,non admis,passable,A2
15524-JKCX,Raharimanana Mamy Hery Finaritra,Morondava,School_74,admis,passable,D
45623-UKJT,Rasolofo Tovo Tojo,Toamasina,School_3,non admis,passable,S
86615-JSBN,Raharimanana Herilala Rina Fanilo Hery,Antsiranana,School_83,admis,passable,A2
25291-TSFQ,Rasolofo Andry Miangaly Herilala,Antananarivo,School_68,non admis,très bien,D
65734-CFLD,Rasolofo Tovo Tojo Andry Rina,Toliara,School_12,non admis,bien,C
99818-GVZI,Randrianarivelo Fanilo Finaritra Miangaly,Ambatondrazaka,School_59,admis,passable,A1
68852-CITI,Rajaonarison Tojo Mamy,Mahajanga,School_29,non admis,passable,S
89646-MZXL,Rasolofo Hasina Tojo,Toliara,School_59,admis,bien,A1
90984-LATC,Rakotomamonjy Andry Mamy Hasina Herilala,Farafangana,School_34,non admis,assez bien,D
76047-GZHN,Rasolofo Hery Finaritra,Morondava,School_56,admis,passable,A2
12937-KATI,Rasolofoson Tojo Fanilo,Farafangana,School_82,non admis,passable,D
98922-NWCH,Rasolofoson Tovo Hasina Tiana Finaritra,Toliara,School_27,non admis,passable,C
64326-HYSE,Randria Hery Mamy,Antsirabe,School_21,non admis,très bien,A2
36683-RQKN,Rasolofo Rina Andry,Mahajanga,School_6,non admis,passable,L
88020-ZOER,Randria Hasina Rina Tojo,Antsirabe,School_42,non admis,passable,A2
37600-MZOD,Rasolofo Andry Miangaly,Antsiranana,School_84,admis,passable,A2
46877-JMZM,Rajaonarison Hasina Tiana Haja Finaritra,Toamasina,School_58,non admis,bien,C
94820-IJZS,Rajaonarison Finaritra Miangaly,Mananjary,School_19,non admis,passable,A2
44612-WPTV,Raharimanana Fanilo Soa Mamy,Farafangana,School_89,non admis,passable,A1
35303-VAHP,Rajaonarison Tojo Hery Fanilo Miangaly,Toliara,School_53,non admis,passable,A1
37552-PPFC,Rakotomamonjy Fanilo Finaritra Tovo Haja,Fianarantsoa,School_95,non admis,passable,A1
54088-EMIT,Rakotomamonjy Rina Mamy Soa Fitiavana,Morondava,School_65,admis,passable,L
72740-UVIA,Raharimanana Finaritra Mamy Fitiavana Tovo,Ambatondrazaka,School_91,non admis,passable,C
44485-MWCV,Andrianarivo Fitiavana Miangaly Hasina Tojo,Fianarantsoa,School_5,admis,passable,C
28828-LAUD,Rajaonarison Tojo Tiana Hasina,Farafangana,School_12,non admis,passable,OSE
49010-COKI,Rasolofo Haja Tovo,Ambatondrazaka,School_62,non admis,passable,A1
58000-DZRM,Rakotomamonjy Mamy Tojo Herilala,Farafangana,School_63,non admis,bien,A2
67861-KFJC,Raharinaivo Hery Hasina Fitiavana Tiana,Antsirabe,School_94,non admis,passable,A2
51327-IBXY,Rasolofoson Haja Tojo,Mahajanga,School_73,non admis,passable,A2
58247-TRAU,Rasolofoson Tiana Mamy,Mahajanga,School_30,admis,passable,C
23404-PXFO,Randrianarivelo Rina Miangaly Andry Mamy,Antsiranana,School_48,non admis,bien,S
61232-EOQH,Rajaonarison Tojo Andry,Ambatondrazaka,School_12,non admis,très bien,L
15587-JPBO,Andrianarivo Haja Hasina,Toliara,School_82,admis,passable,S
90348-YWQD,Randrianarivelo Tojo Fanilo,Morondava,School_34,admis,assez bien,D
99585-MTLC,Rasolofoson Finaritra Tiana Rina Fitiavana,Antsirabe,School_42,non admis,passable,A2
89757-PFAM,Rajaonarison Soa Tojo,Antsiranana,School_83,admis,passable,A1
49543-RCLN,Rasolofoson Rina Herilala Soa,Toamasina,School_87,non admis,passable,OSE
14115-FNVA,Randria Fanilo Mamy,Farafangana,School_28,non admis,passable,A1
87709-EDIM,Rajaonarison Rina Mamy Soa Fanilo,Morondava,School_47,non admis,passable,A1
36549-NEKU,Rasolofoson Finaritra Tiana Hery Fanilo,Toamasina,School_56,non admis,très bien,A2
31195-FDKF,Randria Tovo Hasina Andry Finaritra,Mahajanga,School_12,admis,assez bien,A1
27252-THQL,Rasolofo Fitiavana Hery Finaritra,Antananarivo,School_44,non admis,passable,A2
16649-ANWQ,Rakotoarisoa Hery Rina Soa,Antsiranana,School_61,non admis,passable,S
25029-FKSD,Rasolofoson Rina Fitiavana,Ambatondrazaka,School_37,non admis,passable,A1
13157-IVTE,Rakotoarisoa Tojo Fanilo Herilala,Antsiranana,School_61,non admis,assez bien,A2
62315-MQZX,Andrianarivo Tovo Tiana Tojo Rina,Antsiranana,School_57,non admis,passable,C
87763-IOJG,Raharinaivo Tojo Finaritra Hasina,Toamasina,School_10,non admis,passable,A2
76675-ORXU,Randria Rina Andry Soa,Mananjary,School_19,non admis,passable,A2
90649-ZSJC,Raharimanana Herilala Finaritra Soa,Morondava,School_81,non admis,passable,A1
84987-PDLQ,Andrianarivo Andry Rina Hasina,Mananjary,School_48,admis,passable,A1
55706-TBRT,Andrianarivo Mamy Soa Fitiavana Miangaly,Antsiranana,School_73,admis,assez bien,A1
50168-SZQK,Andrianarivo Soa Tojo Haja,Toliara,School_36,non admis,passable,A1
31127-IESW,Andrianarivo Haja Herilala Mamy,Fianarantsoa,School_55,admis,passable,A2
15373-FMDI,Rasolofoson Fanilo Finaritra,Morondava,School_54,non admis,assez bien,OSE
32568-PDFA,Andrianarivo Fanilo Tovo Hasina,Mananjary,School_82,admis,passable,A2
80275-RJAC,Rakotoarisoa Haja Mamy,Toliara,School_43,non admis,passable,A1
42614-DIXH,Raharimanana Tojo Herilala,Mananjary,School_100,admis,passable,A1
30112-QBWK,Rasolofoson Miangaly Tovo Hery,Toliara,School_83,non admis,passable,A1
67461-IYOW,Rakotoarisoa Tovo Tiana Fitiavana Finaritra,Antsirabe,School_36,admis,passable,A2
24562-IPJW,Rasolofo Tiana Miangaly,Toamasina,School_74,non admis,passable,A2
